sent_id	phrase_text	word_n	character_n
train-s33	区+学校+图书+馆+的+非+小说+类+文学+作品+	10	15
train-s34	本书+	1	2
train-s34	就是+	1	2
train-s34	于+	1	1
train-s34	故事+罗伊+和+塞隆+的+真实+	6	10
train-s34	达+这+两+只+住+在+纽约+中央+公园+动物+园+的+雄性+南极+企鹅+组成+伴侣+6+年+	19	28
train-s35	现实+中+	2	3
train-s35	抚养+雄性+企鹅+孵化+并+协助+幼鸟+成长+	8	15
train-s35	是+	1	1
train-s35	其+	1	1
train-s35	常见+这+在+其他+许多+鸟类+中+也+很+	9	13
train-s36	诸葛+亮+	2	3
train-s36	发明+八+阵+图+	4	5
train-s36	以+	1	1
train-s36	练兵+立营+	2	4
train-s37	四郎+	1	2
train-s37	员+日本+足球+运动+	4	7
train-s37	成员+前+日本+国家+足球+队+	6	10
train-s38	库容+水库+正常+	3	6
train-s38	为+	1	1
train-s38	500万+	1	4
train-s38	平方千米+集雨+面积+为+199+	5	12
train-s38	米+海拔+为+213.4+	4	9
train-s39	年+1986+开始+	3	7
train-s39	保险+三星+生命+	3	6
train-s39	开始+拓展+海外+市场+	4	8
train-s39	并+	1	1
train-s39	在+日本+东京+和+美国+纽约+	6	10
train-s39	处+办事+	2	3
train-s40	本鱼+	1	2
train-s40	包括+于+西北+太平+洋+区+日本+松岛+湾+至+台湾+等+海域+	13	20
train-s41	村+现存+的+三栋屋+	4	7
train-s41	于+	1	1
train-s41	一带+三栋屋+路+近+和宜合+交汇+处+	7	13
train-s42	发展+交换+的+不断+和+扩大+	6	10
train-s42	使+商品+生产+出现+并+发展+	6	10
train-s42	又+	1	1
train-s42	反+过来+	2	3
train-s42	了+	1	1
train-s42	发展+交换+的+进+一+步+	6	8
train-s43	分工+第三+次+社会+大+	5	8
train-s43	首先+	1	2
train-s43	在+商品+交换+最为+发达+的+地区+	7	12
train-s44	它+	1	1
train-s44	还+	1	1
train-s44	反应+与+五氧化二氮+催化+臭氧+分解+的+	7	15
train-s44	引起+这+对+臭氧+层+会+造成+破坏+因+此+了+人们+的+兴趣+	14	20
train-s45	三氯化铑+化学+式+RhCl3+IUPAC+名称+氯化铑+III+	8	25
train-s45	物+是+最+常见+和+最+稳定+的+铑+的+氯化+	11	14
train-s45	室温+下+	2	3
train-s45	为+	1	1
train-s45	红色+暗+的+	3	4
train-s46	点+一+个+不同+	4	5
train-s46	不是+三氯氧钒+是+强+氧化+剂+而+磷化+物+	9	15
train-s47	镇+三江+	2	3
train-s47	社区+三江+三江+村+茄南+村+道学+村+茄芮+村+苏寻三+村+上云+村+眼镜+塘+村+和+江源+村+	20	31
train-s48	卫视+开播+后+该+	4	6
train-s48	将+	1	1
train-s48	小时+24+	2	4
train-s48	滚动+	1	2
train-s48	节目+8+档+自办+	4	6
train-s48	提供+重点+栏目+以+中+英+文+双+语+字幕+呈现+为+南海+区域+观众+资讯+和+娱乐+服务+	19	30
train-s49	教堂+该+	2	3
train-s49	始建+于+公元+5+世纪+	5	8
train-s49	年+1599+	2	5
train-s50	开始+一+	2	3
train-s50	他们+	1	2
train-s50	尝试+把+亚当斯+改变+信仰+成+为+天主+教+徒+	10	16
train-s50	但是+	1	2
train-s50	成功+	1	2
train-s51	方+双+	2	2
train-s51	交换+了+友好+文书+	4	7
train-s51	了+	1	1
train-s51	关系+日本+与+新+西班牙+的+正式+外交+	8	14
train-s52	有+同时+他+也+兼修+柔道+	6	9
train-s52	并且+	1	2
train-s52	岁+在+17+时+	4	5
train-s52	段+黑带+一+	3	4
train-s53	年+拿到+冠军+这+	4	6
train-s53	三浦+美幸+	2	4
train-s53	了+	1	1
train-s53	二宫+城光+佐藤+胜昭+等+好手+	6	11
train-s54	此外+	1	2
train-s54	人+中+世纪+的+北欧+	5	7
train-s54	很+	1	1
train-s54	朝圣+往+科隆+的+东方+三+博士+祭坛+	8	13
train-s54	认为+他们+三+王冠+跟+东方+三+博士+有+某种+关联+	11	18
train-s55	该属+	1	2
train-s55	有+共+2+种+	4	4
train-s55	部+于+印度+东北+锡金+不丹+	6	10
train-s56	保留+因为+它们+仍+爬行+动物+的+退化+下颌+	9	16
train-s56	所以+	1	2
train-s56	它们+	1	2
train-s56	被+	1	1
train-s56	于+	1	1
train-s56	动物+似+哺乳+爬行+	4	7
train-s57	反应+在+这+个+中+	5	6
train-s57	离子+碘+	2	3
train-s57	被+	1	1
train-s57	碱+是+路易斯+	3	5
train-s57	作+而+碘+单质+路易斯+酸+	6	9
train-s58	故事+	1	2
train-s58	主要+	1	2
train-s58	故事+江南+才子+唐+伯虎+与+婢女+秋香+的+恋爱+	10	17
train-s59	三索颌腔蛇+	1	5
train-s59	平日+	1	2
train-s59	多+	1	1
train-s59	森林+于+草原+农地+	4	7
train-s59	威吓+当+遇到+敌人+时+身体+会+扭曲+成+S+型+以+对手+	13	19
train-s60	会议+三+级+	3	4
train-s60	上升+于+君权+之时+	4	7
train-s60	有限+当时+它+对+君主+的+制约+作用+是+的+	10	15
train-s61	可以+	1	2
train-s61	一+三+级+会议+是+近代+欧洲+民主+议会+制度+的+起源+之+	13	20
train-s62	技巧+三+级+跳远+主要+的+	6	9
train-s62	跳+两+种+分别+为+单+足+以及+跨步+跳+	10	13
train-s63	但是+	1	2
train-s63	进行+许多+三+维+模型+使用+纹理+覆盖+	8	14
train-s63	过程+将+纹理+排列+放到+三+维+模型+上+的+	10	15
train-s63	映射+纹理+	2	4
train-s64	殿+奉安+	2	3
train-s64	位+于+旧+校门+与+校舍+间+	7	9
train-s64	座西+	1	2
train-s64	行礼+经过+时+须+驻足+	5	8
train-s65	这+	1	1
train-s65	正是+	1	2
train-s65	线+往日+屯门+海岸+之+	5	8
train-s66	体+三+聚+	3	3
train-s66	称+又+三+体+	4	4
train-s66	是+	1	1
train-s66	个+三+	2	2
train-s66	生成+相同+分子+化合+的+	5	9
train-s67	手法+同样+的+	3	5
train-s67	被+	1	1
train-s67	于+	1	1
train-s67	技术+现代+的+摄影+中+	5	8
train-s68	三船+久藏+	2	4
train-s68	入门+讲道+馆+时+	4	6
train-s68	不+并+	2	2
train-s68	师傅+里面+的+任何+	4	7
train-s68	挑选+最后+他+有+鬼+横山+之+称+的+横山+作次郎+做+为+指导+师傅+	15	23
train-s69	本鱼+	1	2
train-s69	栖息+于+潟湖+或+珊瑚+礁+	6	9
train-s69	常+	1	1
train-s69	成群+	1	2
train-s70	学+三+角+	3	3
train-s70	分支+是+数学+的+一+个+	6	8
train-s70	主要+	1	2
train-s70	形+三+角+以及+三+角+形+中+边+与+角+之间+的+关系+	14	17
train-s71	如果+其中+一+个+边+的+长度+又+为+已知+的话+	11	16
train-s71	那么+	1	2
train-s71	长度+其他+两+条+边+的+	6	8
train-s71	也+	1	1
train-s71	就+	1	1
train-s72	认为+人+退化+三+角+形+并+不能+算+是+三+角+形+	13	16
train-s72	是+这+由于+它+介乎+于+三+角+不等+式+之间+在+一些+资料+中+已+否定+了+其中+一+条+边+等+于+其余+两+条+边+之+和+的+情况+	32	42
train-s73	对象+三+角+洲+特种+部队+的+招募+	8	12
train-s73	通常+	1	2
train-s73	比如+有+特殊+技能+的+人+精通+外语+或+其他+有用+技能+	12	20
train-s74	每+	1	1
train-s74	次+一+	2	2
train-s74	增加+背包+的+重量+和+长跑+距离+都+会+	9	14
train-s74	减少+而+规定+完成+时间+却+	6	10
train-s75	部分+选拔+测试+的+心理+	5	9
train-s75	开始+从+不计其数+的+心理+测试+	6	12
train-s76	年代+以+早+中+晚+三+个+	7	8
train-s76	划界+	1	2
train-s76	群+四+个+墓葬+	4	5
train-s77	无+可+否认+	3	4
train-s77	赛事+世界+三+项+全能+运动+协会+的+铁人+三+项+运动+	12	19
train-s77	具有+很高+的+影响+力+和+知名+度+	8	12
train-s77	意义+某种+上+	3	5
train-s77	成+铁人+三+项+为+了+三+项+全能+的+代名词+	11	15
train-s78	伯兹贝格+上+	2	5
train-s78	城镇+是+瑞士+的+	4	6
train-s78	位+于+该国+北部+	4	6
train-s78	管辖+阿尔高+州+负责+	4	8
train-s78	平方公里+面积+5.45+	3	10
train-s78	米+海拔+高度+540+	4	8
train-s78	499+2011+年+人口+	4	10
train-s78	信奉+五成半+人口+基督+教+	5	10
train-s78	人+人口+密度+每+平方公里+92+	6	12
train-s79	年+2001+时+	3	6
train-s79	遗迹+旧+议会+大楼+的+	5	8
train-s79	挖掘+在+一+次+中+	5	6
train-s79	被+	1	1
train-s80	行政+最初+的+地方+	4	7
train-s80	于+	1	1
train-s80	创建+行政+区+分别+为+西区+包括+现在+的+布兰特福德+东区+戈尔+区+包括+现在+的+咸美顿+以及+霍姆+区+包括+现在+的+多伦多+	24	46
train-s81	镇+上塘+	2	3
train-s81	驻地+为+浙江+省+永嘉+县+县+政府+全县+政治+文化+中心+	12	20
train-s81	于+	1	1
train-s81	下游+永嘉+县+南部+楠溪+江+	6	10
train-s82	它+	1	1
train-s82	是+	1	1
train-s82	古迹+南+波希米亚+州+最+重要+的+文化+之+	9	15
train-s83	课室+全校+	2	4
train-s83	有+均+设置+电脑+和+LCD+投影+机+	8	13
train-s83	并+	1	1
train-s83	宽频+	1	2
train-s84	当中+	1	2
train-s84	计划+校园+小+记者+	4	7
train-s84	是+	1	1
train-s84	其中+	1	2
train-s84	项+一+	2	2
train-s84	知+最+为+人+所+的+	6	6
train-s84	资讯+	1	2
train-s84	科技+	1	2
train-s84	教学+	1	2
train-s85	频道+上海+东方+电视+台+娱乐+	6	11
train-s85	是+	1	1
train-s85	目前+	1	2
train-s85	唯一+	1	2
train-s85	个+一+	2	2
train-s85	使用+仍然+东视+红日+海鸥+台标+的+	7	13
train-s86	论坛+在+一些+网路+上+	5	8
train-s86	经常+	1	2
train-s86	作+网友+将+老+东视+的+节目+与+现在+的+新+娱乐+频道+比较+	14	21
train-s86	有+一些+毒舌+网友+甚至+直接+蔑称+新+娱乐+传媒+公司+为+土+娱乐+	14	24
train-s87	公园+	1	2
train-s87	当时+	1	2
train-s87	亩+320+	2	4
train-s87	位+大门+于+白利南+路+和+愚园+路+路口+	9	14
train-s88	年+1996+和+1997+年+	5	11
train-s88	元首+五+国+	3	4
train-s88	举行+先后+在+中国+上海+和+俄罗斯+莫斯科+会晤+	9	18
train-s88	协定+关于+在+边境+地区+加强+军事+领域+信任+的+和+关于+在+边境+地区+相互+裁减+军事+力量+的+协定+	21	37
train-s89	年+1919+	2	5
train-s89	家+意大利+钢琴+梅帕器+	4	9
train-s89	指挥+	1	2
train-s89	演出+在+他+任+指挥+的+23+年+里+乐队+演奏+曲目+更加+广泛+丰富+并+和+欧洲+及+世界+各地+来+沪+的+著名+音乐+家+合作+	28	43
train-s89	远扬+声名+	2	4
train-s89	誉+被+为+远东+第一+	5	7
train-s90	年+1959+	2	5
train-s90	大学+交通+	2	4
train-s90	合并+交通+大学+上海+部分+定名+为+上海+交通+大学+1999+年+合并+原+上海+农+学院+2005+年+原+上海+第二+医科+大学+	24	46
train-s91	路+18+	2	3
train-s91	是+	1	1
train-s91	市+上海+内+	3	4
train-s91	条+一+	2	2
train-s91	汽车+公共+	2	4
train-s92	层+地下+	2	3
train-s92	设+苹果+电脑+中国+大陆+第二+大+的+旗舰+店+	10	16
train-s92	平方米+1,500+	2	8
train-s93	物业+	1	2
train-s93	组成+两+幢+高层+办公+塔楼+及+一+座+低层+建筑+	11	17
train-s94	形式+合作+的+	3	5
train-s94	既+	1	1
train-s94	授权+版权+	2	4
train-s94	有+也+中+外+双+方+共同+开发+选题+合作+出版+	11	16
train-s95	部门+教学+	2	4
train-s95	由+1+至+12+年级+组成+	6	9
train-s95	并+	1	1
train-s95	部+IB+高中+	3	5
train-s96	竞争+2012+赛季+的+中超+联赛+	6	13
train-s96	十分+	1	2
train-s96	呈现+在+联赛+还+剩+两+轮+之时+出+了+2+队+争冠+6+队+争+亚冠+7+队+保级+的+局面+	22	29
train-s96	只有+唯独+上海+申花+既+无+争+亚冠+资格+也+无+降级+之+忧+	14	21
train-s97	引进+2012+赛季+开赛+前+上海+申花+俱乐部+大+手笔+地+了+法国+球星+尼古拉+阿内尔卡+与+法国+名帅+让+蒂迦纳+	21	43
train-s97	超过+球队+的+联赛+夺冠+呼声+甚至+了+卫冕+冠军+广州+恒大+	12	22
train-s98	现在+	1	2
train-s98	局+上海+铁路+	3	5
train-s98	事务+上海+市+江苏+省+安徽+省+和+浙江+省+境内+的+铁路+	13	20
train-s99	经过+这+条+路+上+陶恩+附近+	7	10
train-s99	成+该地+为+商人+和+他们+货物+的+重要+栖息+之+处+	12	18
train-s100	资源+大新+县+下雷+镇+锰矿+	6	10
train-s100	污染+近年+来+锰+产品+加工+企业+增多+下游+河段+水质+	11	20
train-s101	其中+	1	2
train-s101	文+藏+	2	2
train-s101	左+由+	2	2
train-s101	向+右+	2	2
train-s101	向+察合台+文+由+右+左+	6	8
train-s102	公司+	1	2
train-s102	战后+在+	2	3
train-s102	了+	1	1
train-s102	赞比西亚+后称+罗德西亚+这+个+新+领地+	7	15
train-s103	重整+为+心情+	3	5
train-s103	大家+	1	2
train-s103	一同+	1	2
train-s103	天马+宇宙+的+	3	5
train-s104	内容+考验+的+	3	5
train-s104	找寻+分散+在+各国+的+葛蕾丝+之+石+	8	13
train-s105	关系+根据+上+表格+中+七+个+元素+的+	9	13
train-s105	可以+	1	2
train-s105	出+	1	1
train-s105	定理+二十一+个+	3	6
train-s106	以前+	1	2
train-s106	人+过+了+40+岁+还+没有+结婚+的+日本+	10	14
train-s106	会+	1	1
train-s106	侧目+人+	2	3
train-s106	不过+现在+则+再+平常+	5	8
train-s107	专利+	1	2
train-s107	是+	1	1
train-s107	刺激+个人+创造+力+的+	5	8
train-s108	他+	1	1
train-s108	减少+能+共享+办公+空间+接待+人员+秘书+并+分摊+成本+从而+日常+开支+	14	26
train-s109	线+世田谷+	2	4
train-s109	是+	1	1
train-s109	旗下+东京+急行+电铁+	4	8
train-s109	条+一+	2	2
train-s109	特别+较为+的+	3	5
train-s110	剧+这+个+广播+	4	5
train-s110	成+由+赫伯特+乔治+威尔斯+的+世界+大战+改编+而+	10	18
train-s111	联盟+世界+福音+	3	6
train-s111	联盟+是+由+128+个+国家+的+教会+网路+所+形成+的+	12	19
train-s111	有+超过+100+个+国际+组织+参与+其中+	8	15
train-s111	代表+4亿2千万+的+福音+派+基督+徒+	7	14
train-s112	日+12+月+1+	4	5
train-s112	是+	1	1
train-s112	世界+	1	2
train-s112	病+艾滋+	2	3
train-s112	在+这+天+旨+提高+公众+对+HIV+病毒+引起+的+艾滋+病+在+全球+传播+的+意识+	18	28
train-s113	从此+	1	2
train-s113	病+艾滋+	2	3
train-s113	已+	1	1
train-s113	死亡+超过+两千五百万+人+	4	10
train-s114	从此+	1	2
train-s114	概念+这+个+	3	4
train-s114	被+	1	1
train-s114	政府+全球+各国+国际+组织+和+慈善+机构+	8	15
train-s115	目前+	1	2
train-s115	组织+该+	2	3
train-s115	约+	1	1
train-s115	加盟+50+个+成员+国+	5	8
train-s115	设+其+总部+在+荷兰+阿姆斯特丹+	6	12
train-s116	官+裁判+	2	3
train-s116	成立+朴+仁焕+罪名+不+	5	8
train-s116	释放+当场+	2	4
train-s117	满贯+世界+马拉松+大+	4	8
train-s117	赛+是+世界+顶级+马拉松+巡回+	6	11
train-s117	年+自+2006+	3	6
train-s118	帝国+世纪+	2	4
train-s118	普遍+	1	2
train-s118	好评+	1	2
train-s118	有+但+批评+亦+不少+	5	7
train-s119	作品+世纪+帝国+系列+	4	8
train-s119	相当+	1	2
train-s119	售出+至+2008+年+系列+中+的+5+个+游戏+皆+超过+100万+套+	14	24
train-s120	智慧+世纪+帝国+系列+每集+所+使用+的+人工+AI+	10	18
train-s120	开发+由+设计+师+且+常常+改进+	7	11
train-s121	版+世纪+帝国+III+的+数+个+特别+	8	13
train-s121	了+	1	1
train-s121	集+一+本+精装+原画+	5	7
train-s122	战役+	1	2
train-s122	具有+一+个+特定+的+故事+情节+	7	11
train-s122	串联+一+系列+互相+关连+的+任务+起来+	8	14
train-s123	他+	1	1
train-s123	亦+	1	1
train-s123	建立+它+独一无二+的+要素+为+全效+工作+室+了+即时+战略+游戏+大师+的+声誉+	16	28
train-s124	室+两+家+工作+	4	5
train-s124	都+	1	1
train-s124	作出+在+游戏+推出+前+最后+测试+	7	12
train-s125	是+由于+游戏+根据+历史+事件+改写+而+来+的+	10	16
train-s125	小组+开发+	2	4
train-s125	常常+	1	2
train-s125	需要+	1	2
train-s125	其+对+	2	2
train-s125	考究+大量+的+	3	5
train-s126	片+资料+罗马+霸主+	4	7
train-s126	推出+于+1998+年+10+月+31+日+	8	14
train-s126	了+	1	1
train-s126	比如+很多+新+的+特色+和+文明+古+罗马+等+	10	15
train-s127	游戏+	1	2
train-s127	主要+	1	2
train-s127	为+	1	1
train-s127	地图+随机+和+战役+模式+两+部分+	7	12
train-s128	创立+许+荣茂+先生+	4	7
train-s128	为+主要+业务+在+中国+大陆+经济+发达+或+极+具+发展+潜力+的+城市+发展+大型+及+高+质素+的+综合+房地产+项目+包括+住宅+酒店+零售+及+商用+物业+	31	53
train-s129	计划+根据+破产+重组+	4	8
train-s129	公司+	1	2
train-s129	支付+向+SEC+总额+75亿+美+金+的+现金+和+新+公司+股票+	13	22
train-s129	偿付+以+受+欺骗+的+投资+者+	7	10
train-s130	丑闻+	1	2
train-s130	迅即+	1	2
train-s130	被+	1	1
train-s130	解职+苏利文+被+	3	6
train-s130	辞职+Myers+主动+	3	9
train-s130	收回+安达信+了+2001+年+的+审计+意见+	8	16
train-s131	弟子+他+早期+的+约翰+史坦贝克+四世+John+Steinbeck+IV+与+他+的+妻子+	14	34
train-s131	花费+他+除+了+酗酒+之外+还+有+吸食+古柯碱+的+习惯+并+经常+服用+司可巴比妥+Secobarbital+来+镇静+古柯碱+造成+的+过度+兴奋+一+年+要+四万+元+美+金+	31	62
train-s132	他+	1	1
train-s132	谈论+这+件+事+在+道场+中+被+视+为+秘密+不能+	12	16
train-s133	它+	1	1
train-s133	燃气+是+一+种+常用+的+工业+	7	10
train-s133	常+	1	1
train-s133	被+	1	1
train-s133	在+	1	1
train-s133	焊接+上+	2	3
train-s134	原因+本+疾病+的+	4	6
train-s134	目前+	1	2
train-s134	还+	1	1
train-s134	不+	1	1
train-s135	周期+春天+天气+	3	6
train-s135	出现+也+可能+因+寒冷+旋涡+的+影响+雷雨+	9	15
train-s136	哲也+	1	2
train-s136	告别+了+深爱+着+他+的+千春+	7	10
train-s136	上路+再次+	2	4
train-s136	天涯+	1	2
train-s137	联系+东北+亚+地区+彼此+文化+	6	11
train-s137	着+	1	1
train-s137	历史+悠久+的+	3	5
train-s137	圈+部分+地区+亦为+汉+字+文化+	7	11
train-s138	历史+这+段+	3	4
train-s138	也+	1	1
train-s138	被+	1	1
train-s138	帝+乾隆+	2	3
train-s138	说+喇嘛+中+	3	4
train-s139	便+为了+于+设计+生产+和+日后+配件+供应+	9	15
train-s139	此+因+	2	2
train-s139	结构+机车+的+车体+柴油+机+传动+系统+等+方面+	10	17
train-s139	部分+大+	2	3
train-s139	了+	1	1
train-s139	零部件+与+援外+DFH2+型+机车+相同+的+	8	16
train-s139	通用+许多+主要+部件+能够+	5	10
train-s140	邓+训+	2	2
train-s140	再+	1	1
train-s140	各部+西+羌+	3	4
train-s140	依附+迷唐+的+叔父+号吾+率+本部+八百+户+前+羌+人+汉朝+	13	20
train-s141	西侧+大楼+	2	4
train-s141	则为+	1	2
train-s141	六+	1	1
train-s141	层+东南+侧+九江+路+上+的+楼宇+为+五+	10	13
train-s142	月+2005+年+3+	4	7
train-s142	期间+在+中铁+九+局+建造+哈+大+铁路+拉林+河+特大+铁路+桥+	14	21
train-s142	人员+施工+	2	4
