sent_id	clause_text	word_n	character_n
train-s11	资料+所有+有关+武+则天+的+传+林+语堂+武+则天+武+陈+虹+则天+狄+与+仁杰+演义+历代+通俗+列传+童+煦+后妃+中国+艳姬+黄+柏松+中国+如	31	48
train-s11	等	1	1
train-s12	跋扈	1	2
train-s12	的+专横	2	3
train-s12	乱伦	1	2
train-s12	篡国	1	2
train-s12	台+电视+武+把+个+一+则天+女子+柔弱+堪怜+的+演成	12	18
train-s12	这+的+是	3	3
train-s12	我们+所+不能+容忍	4	7
train-s13	UMLS+可+于+用	4	7
train-s13	检索+信息+系统+或+病历+设计	6	11
train-s13	交流+系统+不同+的+通讯+促进	6	11
train-s13	之间	1	2
train-s13	或者+于+用	3	4
train-s13	系统+开发	2	4
train-s13	能够+文献+生物+医学+的+解析	6	11
train-s14	的+由	2	2
train-s14	军官+白人+带领	3	6
train-s14	了+庄园+卡梅隆+洗劫	4	8
train-s14	民兵+支+一+黑人+并且+企图	6	10
train-s14	女眷+家+卡梅隆+的+个+每+一+强暴	8	12
train-s14	但+军队+邦联+民兵+这些+击溃	6	11
train-s14	了+她们+拯救	3	5
train-s15	年+2006+的+剩下	4	8
train-s15	时光+乐团+都+用	4	6
train-s15	来+编写	2	3
train-s15	与+专辑+乐团+的+张+第三+不道+闲言闲语+就是+自己+录制	11	21
train-s15	专辑+该+并+月+在+年+2007+5+发行	9	14
train-s16	巴黎+对+首都+法国+个+这+兴奋+不已	8	13
train-s16	当时+他+并+决定	4	6
train-s16	印象+将+各种+想像+和+音乐+化成	7	12
train-s16	为+表达+作	3	4
train-s16	巴黎+在	2	3
train-s16	乐曲+此+谱写	3	5
train-s16	他+途中+在+行程+次+一+前往+维也纳+的+工作+配器+进行	12	20
train-s16	则+纽约+在	3	4
train-s16	首演+日+于+年+1928+月+12+31+由	9	15
train-s16	瓦德+丹路殊+Walter+Damrosch+指挥	5	21
train-s16	爱乐+纽约+演出	3	6
train-s17	而+身份+雪莉+的+卧底+也+被+拆穿	8	12
train-s17	原来+身份+雪莉+的+真正+是+长+云想+集团+董事+高+超+之+高+蓓+女	16	23
train-s17	受	1	1
train-s17	后母+品+缇+饰+王+琳+指使	7	9
train-s17	雪莉+化名	2	4
train-s17	集团+天衣+潜入	3	6
train-s17	天衣+搞垮	2	4
train-s18	发现	1	2
train-s18	叶+广义+自己+不爱	4	7
train-s18	创意+美丽+的+设计+偷取	5	9
train-s18	静华+后来+便+集团+云想+投靠	6	11
train-s19	发辫+将+妻子+交给	4	7
train-s19	吴+汤兴+并且+嘱咐	4	7
train-s19	若+不幸+战死	3	5
train-s19	以	1	1
train-s19	发+为+冢	3	3
train-s20	启程	1	2
train-s20	隔日+军+义民+山+八卦+前往	6	10
train-s20	人+吴+汤兴+行+一+皆+壮烈+成仁	8	11
train-s21	对于+标记+生物+检测	4	8
train-s21	癌症+病+糖尿+症+氏+帕金森+病+和+氏+阿尔茨海默+疾病+如	12	21
train-s21	等	1	1
train-s21	所+的+特有	3	4
train-s21	抗体+级+一+是+非常+的+有用	7	10
train-s22	丁+启睿+杨+与+文岳+汝宁+逃奔	7	11
train-s22	军+明+一路+无数+死伤	5	8
train-s22	傅+宗龙+战死	3	5
train-s22	等	1	1
train-s22	敕书+启睿+的+宝剑+尚方+全部+丢失	7	13
train-s23	年+1900+联军+国+八+天津+侵入	7	13
train-s23	度+一+秘书+天津+都统+衙门+文+汉+兼任	9	14
train-s23	事务+一切+外交+办理	4	8
train-s23	他+后来+又+教习+保定+学堂+总+兼任	8	13
train-s24	年+1903+学堂+该+为+学堂+北洋+大+大学+今+天津+易名	12	21
train-s24	丁+家立+仍+教习+总+任	6	8
train-s25	在+时+逃亡	3	4
train-s25	其后+前者+被+杀	4	6
train-s25	而+氏+七里+则+能+成功+加贺+逃至	8	12
train-s26	最后+在+医生+终于+到+意识	6	10
train-s26	只+想+歌声+他+的+要	6	7
train-s26	们+人+外星+而+并+没有	6	8
train-s26	他+将+实体+个+一+视作	6	8
train-s26	情感+的+有	3	4
train-s27	人+外星+决定	3	5
train-s27	歌声+将+他+的+星球+整颗+传遍	7	11
train-s27	这+让	2	2
train-s27	他+为+了+歌星+名+一+成	7	8
train-s28	变得+十分+自负	3	6
train-s28	医生+并+让	3	4
train-s28	号+家+航海+的+在	5	6
train-s28	上	1	1
train-s28	们+朋友+感到	3	5
train-s28	很+不+愉快	3	4
train-s29	段+临近+该路+寺+静安+渡+和+曹家+两+店铺+较多	11	17
train-s30	四周+碑+纪念+公园+里+三元+抗+英+纪念+建成	10	16
train-s30	面积+占地+11265+的+平方米	5	13
train-s31	年+1963+的+由	4	7
train-s31	弗里茨+裔+奥地利+美国+家+学+经济+马赫卢普+创立	9	19
train-s31	前身+组织+该+的+是+Bellagio+Group+The	8	23
train-s31	目的+是	2	3
train-s31	为了+方案+探求	3	6
train-s31	问题+国际+货币+体系+的+解决	6	11
train-s31	年代+1960+美国+所+的+面临	6	12
train-s31	特别+是+国际+收支+危机	5	9
train-s32	布赖滕费尔德+于	2	7
train-s32	月+年+1642+11+军+瑞典+再度+军+神圣+罗马+帝国+击败	12	22
train-s32	却+成果+军+瑞典+的+嫉妒	6	9
train-s32	但+此时+王+丹麦+并+恐惧	6	9
train-s32	瑞典+后+强大	3	5
train-s32	丹麦+受	2	3
train-s32	其+所+制	3	3
train-s32	军+瑞典+南方+日耳曼+之+进攻	6	11
train-s32	此+因+际+乘+瑞典+向+宣战	7	9
train-s33	州+密苏里+在	3	5
train-s33	要求+由于+家长+的+该书+被+在+区+馆+学校+图书+的+类+非+小说+文学+作品+放置	18	28
train-s34	本书+就是+于+故事+罗伊+塞隆+和+的+真实+基	10	16
train-s34	在+园+纽约+中央+公园+动物+的+住	8	12
train-s34	企鹅+只+这+两+雄性+南极+伴侣+组成	8	13
train-s34	年+6+达	3	3
train-s35	中	1	1
train-s35	孵化	1	2
train-s35	协助	1	2
train-s35	企鹅+雄性+并+抚养	4	7
train-s35	幼鸟+成长	2	4
train-s35	现实+是+其+天性	4	6
train-s35	中	1	1
train-s35	这+鸟类+在+其他+许多+也+很+常见	8	12
train-s36	图+阵+八+发明	4	5
train-s36	诸葛+亮+以+利	4	5
train-s36	立营	1	2
train-s36	练兵	1	2
train-s37	四郎+员+日本+足球+运动+成员+前+日本+国家+队+足球+三崎	12	21
train-s38	库容+水库+正常+为+500万+立方米	6	14
train-s38	面积+集雨+为+199+平方千米	5	12
train-s38	海拔+为+213.4+米	4	9
train-s39	开始	1	2
train-s39	开始	1	2
train-s39	市场+海外+拓展	3	6
train-s39	东京+日本+纽约+和+美国+在	6	10
train-s39	年+1986+保险+三星+生命+并+处+办事+开设	9	17
train-s40	本鱼+分布	2	4
train-s40	于+区+西北+洋+太平+湾+日本+松岛+台湾+至+海域+包括	12	19
train-s40	等	1	1
train-s41	的+现存	2	3
train-s41	村+三栋屋+于+一带+路+三栋屋+位	7	12
train-s41	处+和宜合+交汇+近	4	7
train-s42	的+交换	2	3
train-s42	使	1	1
train-s42	生产+商品+出现	3	6
train-s42	并+发展	2	3
train-s42	过来+反	2	3
train-s42	发展+不断+扩大+和+又+了+发展+促进	8	13
train-s42	的+交换	2	3
train-s42	步+一+进	3	3
train-s43	地区+在	2	3
train-s43	交换+商品+最为+的+发达	5	9
train-s43	分工+次+第三+社会+大+首先+出现	7	12
train-s44	五氧化二氮+的+催化	3	8
train-s44	臭氧+分解	2	4
train-s44	它+还+反应+与+有关	5	7
train-s44	层+对+臭氧+会+破坏+造成	6	9
train-s44	这+此+因+了+兴趣+人们+的+引起	8	11
train-s45	是+常见+最+稳定+和+最+的+铑+的+氯化+物	11	14
train-s45	下	1	1
train-s45	三氯化铑+式+化学+RhCl3+名称+IUPAC+氯化铑+III+室温+为+红色+暗+的+固体	14	34
train-s46	点+个+一+不同+是	5	6
train-s46	三氯氧钒+是+强+氧化+剂	5	9
train-s46	而+物+磷化+不是	4	6
train-s47	镇+三江+社区+三江+村+三江+村+茄南+村+道学+村+茄芮+村+苏寻三+村+上云+村+塘+眼镜+村+和+江源+下辖	23	36
train-s48	后+开播	2	3
train-s48	滚动	1	2
train-s48	卫视+该+将+小时+24+节目+档+8+自办+播出	10	16
train-s48	栏目+重点+字幕+以+文+中+英+语+双+呈现	10	14
train-s48	观众+为+南海+区域+资讯+服务+和+娱乐+提供	9	16
train-s49	于+世纪+公元+5+始建	5	8
train-s49	教堂+该+年+1599+重建	5	10
train-s50	一+开始	2	3
train-s50	尝试	1	2
train-s50	亚当斯+把+信仰+改变	4	8
train-s50	为+徒+教+天主+成	5	6
train-s50	他们+但是+没有	3	6
train-s50	成功	1	2
train-s51	了+文书+友好+交换	4	7
train-s51	方+双+了+关系+日本+西班牙+与+新+的+正式+外交+建立	12	19
train-s52	同时+他+也+有	4	5
train-s52	柔道+兼修	2	4
train-s52	时	1	1
train-s52	并且+岁+在+17+段+黑带+一+拿到	8	12
train-s53	年+拿到+冠军+这+三浦+美幸+了+二宫+城光+佐藤+胜昭+好手+击败	13	23
train-s53	等	1	1
train-s54	此外+人+世纪+中+的+北欧+很+喜欢	8	12
train-s54	祭坛+往+博士+科隆+的+东方+三+朝圣	8	13
train-s54	他们+认为	2	4
train-s54	王冠+三+博士+跟+东方+三+关联+某种+有	9	14
train-s55	共+种+2+有	4	4
train-s55	该属+部+于+印度+东北+锡金+不丹+分布	8	14
train-s56	因为+它们+仍+下颌+动物+爬行+的+退化+保留	9	16
train-s56	所以+它们+被+于+动物+似+哺乳+爬行+归类	9	15
train-s57	中	1	1
train-s57	反应+在+个+这+离子+碘+被+认为	8	11
train-s57	是+路易斯+碱	3	5
train-s57	而+单质+碘+酸+路易斯+作	6	9
train-s58	故事+主要+故事+才子+江南+唐+伯虎+婢女+与+秋香+的+恋爱+讲述	13	23
train-s59	三索颌腔蛇+平日+多+森林+于+草原+农地+栖息	8	17
train-s59	当+敌人+时+遇到	4	6
train-s59	会+成+型+S+扭曲	5	6
train-s59	身体+以+对手+威吓	4	7
train-s60	会议+级+三+产生	4	6
train-s60	于+君权+之时+上升	4	7
train-s60	当时+它+作用+对+君主+的+制约+是+的+有限	10	15
train-s61	可以+说	2	3
train-s61	会议+级+三+是+起源+制度+近代+欧洲+民主+议会+的+之+一	13	20
train-s62	技巧+跳远+级+三+主要+的+有	7	10
train-s62	种+两+分别+为+足+单+跳	7	8
train-s62	跨步	1	2
train-s62	以及+跳	2	3
train-s63	模型+许多+维+三+纹理+使用	6	10
train-s63	覆盖+进行	2	4
train-s63	排列+将+纹理+模型+维+三+的+放到	8	12
train-s63	上	1	1
train-s63	但是+过程+映射+纹理+称作	5	10
train-s64	于+校门+旧+校舍+与+位	6	8
train-s64	间	1	1
train-s64	座西	1	2
train-s64	殿+奉安+朝东	3	5
train-s64	时+经过	2	3
train-s64	驻足	1	2
train-s64	须+行礼	2	3
train-s65	这+正是+线+往日+屯门+海岸+之+标志	8	13
train-s66	又+体+三+称	4	4
train-s66	化合	1	2
train-s66	分子+相同+的+生成	4	7
train-s66	体+聚+三+是+个+三+产物	7	8
train-s67	手法+同样+的+被+于+技术+现代+的+摄影+用	10	15
train-s67	中	1	1
train-s68	馆+讲道+时+入门	4	6
train-s68	三船+久藏+不+并+师傅+里面+的+任何+认识	9	15
train-s68	最后+他+挑选	3	5
train-s68	称+横山+鬼+之+的+有	6	7
train-s68	横山+作次郎+为+师傅+指导+做	6	11
train-s69	潟湖+于+礁+或+珊瑚+栖息	6	9
train-s69	成群	1	2
train-s69	本鱼+常+活动	3	5
train-s70	是+数学+的+个+一+分支	6	8
train-s70	学+角+三+主要+形+角+三+关系+以及+边+形+角+三+角+与+的+研究	17	21
train-s70	中	1	1
train-s70	之间	1	2
train-s71	如果	1	2
train-s71	长度+边+其中+个+一+的+又+的话+为	9	12
train-s71	已知	1	2
train-s71	那么+长度+边+其他+条+两+的+也+就+确定	10	14
train-s72	有	1	1
train-s72	人+认为	2	3
train-s72	形+退化+角+三+不能+并+算	7	9
train-s72	是+角+三+形	4	4
train-s72	这+是	2	2
train-s72	由于	1	2
train-s72	它+于+式+角+三+不等+介乎	7	9
train-s72	之间	1	2
train-s72	中	1	1
train-s72	资料+在+一些+已+了+情况+否定	7	11
train-s72	边+其中+条+一+于+和+边+其余+条+两+之+的+等	13	15
train-s73	对象+部队+洲+角+三+特种+的+招募+通常+是	10	15
train-s73	技能+特殊+的+有	4	6
train-s73	人+比如	2	3
train-s73	外语+技能+或+其他+有用+精通	6	11
train-s74	每+次+一+完成	4	5
train-s74	重量+背包+的+距离+和+长跑+都+会+增加	9	14
train-s74	而+时间+规定+完成+却+减少	6	10
train-s75	部分+测试+选拔+的+心理+是	6	10
train-s75	测试+从+不计其数+的+心理+开始	6	12
train-s76	划界	1	2
train-s76	年代+以+早+中+晚+个+三+群+个+四+墓葬+分	12	14
train-s77	无	1	1
train-s77	可+否认	2	3
train-s77	力+很高+的+影响+度+和+知名+具有	8	12
train-s77	上	1	1
train-s77	赛事+协会+世界+全能+项+三+运动+的+铁人+运动+项+三+意义+某种+让	15	24
train-s77	项+铁人+三+为+了+代名词+全能+项+三+的+成	11	15
train-s78	是+瑞士+的+城镇	4	6
train-s78	于+北部+该国+位	4	6
train-s78	伯兹贝格+上+由	3	6
train-s78	负责	1	2
train-s78	州+阿尔高+管辖	3	6
train-s78	面积+5.45+平方公里	3	10
train-s78	高度+海拔+540+米	4	8
train-s78	人口+年+2011+499	4	10
train-s78	人口+五成半+教+基督+信奉	5	10
train-s78	密度+人口+平方公里+每+92+人	6	12
train-s79	时	1	1
train-s79	中	1	1
train-s79	年+2001+遗迹+大楼+旧+议会+的+挖掘+在+次+一+被+发现	13	21
train-s80	行政+最初+的+地方+于+开始	6	10
train-s80	创建	1	2
train-s80	区+行政+分别+为+西区	5	8
train-s80	布兰特福德+现在+的+包括	4	10
train-s80	东区	1	2
train-s80	戈尔+区	2	3
train-s80	咸美顿+现在+的+包括	4	8
train-s80	以及+霍姆+区	3	5
train-s80	多伦多+现在+的+包括	4	8
train-s81	为+省+浙江+县+永嘉+县+政府+驻地	8	12
train-s81	政治+全县+文化+中心	4	8
train-s81	镇+上塘+于+位	4	5
train-s81	南部+县+永嘉+江+楠溪+下游	6	10
train-s82	它+是+古迹+州+南+波希米亚+重要+最+的+文化+之+一	12	18
train-s83	均+有	2	2
train-s83	电脑+机+和+LCD+投影+设置	6	11
train-s83	课室+全校+并+宽频+连接	5	9
train-s84	最+为+人+所+的+知	6	6
train-s84	当中+计划+校园+记者+小+是+其中+项+一+资讯+科技+教学+项目	13	22
train-s85	仍然+海鸥+东视+红日+台标+的+使用	7	13
train-s85	频道+上海+东方+台+电视+娱乐+是+目前+唯一+个+一+频道	12	20
train-s86	上	1	1
train-s86	论坛+在+一些+网路+经常+有	6	10
train-s86	网友+节目+将+东视+老+的+频道+与+现在+的+娱乐+新+比较+作	14	21
train-s86	有	1	1
train-s86	网友+一些+毒舌+甚至+直接+蔑称	6	12
train-s86	公司+娱乐+新+传媒+为+土+娱乐	7	11
train-s87	公园+当时+亩+320+占地	5	10
train-s87	大门+于+路+白利南+路口+和+路+愚园+位	9	14
train-s88	上海+中国+莫斯科+和+俄罗斯+在	6	12
train-s88	先后+会晤+举行	3	6
train-s88	年+1996+年+和+1997+元首+国+五+协定+关于+的+协定+和+关于+的+签署	16	28
train-s88	地区+边境+在	3	5
train-s88	信任+军事+领域+加强	4	8
train-s88	地区+边境+在	3	5
train-s88	相互+力量+军事+裁减	4	8
train-s89	年+1919+家+意大利+钢琴+梅帕器+指挥+接任	8	18
train-s89	他+指挥+的+任	4	5
train-s89	里	1	1
train-s89	广泛	1	2
train-s89	曲目+乐队+演奏+更加+丰富	5	10
train-s89	沪+的+来	3	3
train-s89	合作	1	2
train-s89	年+在+23+并+家+和+欧洲+各地+及+世界+著名+音乐+演出	13	20
train-s89	声名+远扬	2	4
train-s89	被+为+第一+远东+誉	5	7
train-s90	年+1959+大学+交通+分立	5	11
train-s90	为+大学+上海+交通+定名	5	9
train-s90	年+1999+学院+原+上海+农+合并	7	13
train-s90	部分+交通+大学+上海+年+2005+大学+原+上海+医科+第二+合并	12	24
train-s91	内	1	1
train-s91	路+18+是+市+上海+条+一+汽车+公共+线路	10	15
train-s92	店+苹果+电脑+中国+大陆+大+第二+的+旗舰+设	10	16
train-s92	层+地下+平方米+1,500+占地	5	13
train-s93	物业+由	2	3
train-s93	塔楼+幢+两+高层+办公+建筑+及+座+一+低层+组成	11	17
train-s94	的+合作	2	3
train-s94	形式+既+授权+版权+有	5	8
train-s94	也+有	2	2
train-s94	开发	1	2
train-s94	选题	1	2
train-s94	合作	1	2
train-s94	中+外+方+双+共同+出版	6	8
train-s95	由	1	1
train-s95	年级+1+12+至+组成	5	8
train-s95	部门+教学+并+部+IB+高中+设有	7	12
train-s96	竞争+赛季+2012+的+中超+联赛+十分+激烈	8	17
train-s96	在+联赛+还+轮+两+之时+剩	7	9
train-s96	出+了+局面+呈现	4	6
train-s96	队+2+争冠	3	4
train-s96	队+6+亚冠+争	4	5
train-s96	队+7+的+保级	4	5
train-s96	唯独+只有	2	4
train-s96	申花+上海+既+无	4	6
train-s96	资格+亚冠+争	3	5
train-s96	也+忧+无	3	3
train-s96	之+降级	2	3
train-s97	开赛+赛季+2012+前+俱乐部+上海+申花+手笔+大+地+了+球星+法国+尼古拉+阿内尔卡+名帅+与+法国+让+蒂迦纳+引进	21	43
train-s97	使得	1	2
train-s97	呼声+球队+的+联赛+夺冠+甚至+了+冠军+卫冕+恒大+广州+超过	12	22
train-s98	现在+局+上海+铁路+事务+境内+市+上海+省+江苏+省+安徽+省+和+浙江+的+铁路+管辖	18	29
train-s99	路+条+这+附近+上+陶恩+经过	7	10
train-s99	使	1	1
train-s99	该地+为+处+商人+货物+和+他们+的+重要+成	10	15
train-s99	之+栖息	2	3
train-s100	资源+县+大新+镇+下雷+锰矿+丰富	7	12
train-s100	来	1	1
train-s100	近年+企业+锰+产品+加工+增多	6	11
train-s100	水质+下游+河段+污染	4	8
train-s101	右+向	2	2
train-s101	其中+文+藏+左+由+刻写	6	8
train-s101	文+察合台+右+由+左+向	6	8
train-s102	公司+战后+在+了+赞比西亚+领地+个+这+新+建立	10	17
train-s102	罗德西亚+后称	2	6
train-s103	为+心情+重整	3	5
train-s103	大家+一同+天马+宇宙+的+去看	6	11
train-s104	内容+考验+的+是	4	6
train-s104	石+葛蕾丝+之+找寻	4	7
train-s104	在+各国+的+分散	4	6
train-s105	中	1	1
train-s105	关系+根据+表格+上+元素+个+七+的+可以+出+定理+个+二十一+推演	14	23
train-s106	了+岁+40+过	4	5
train-s106	还+的+没有	3	4
train-s106	结婚	1	2
train-s106	以前+人+日本+会+遭	5	7
train-s106	人+侧目	2	3
train-s106	现在+则+再+平常+不过	5	8
train-s107	力+个人+创造+的+刺激	5	8
train-s107	专利+是+制度	3	5
train-s108	他+希望	2	3
train-s108	能+空间+办公+人员+接待+秘书+共享	7	13
train-s108	并+成本+分摊	3	5
train-s108	从而+开支+日常+减少	4	8
train-s109	线+世田谷+是+旗下+东京+急行+电铁+条+一+特别+较为+的+路线	13	22
train-s110	剧+个+这+广播+是	5	6
train-s110	由	1	1
train-s110	大战+赫伯特+乔治+威尔斯+的+世界+改编	7	15
train-s110	而+成	2	2
train-s111	的+由	2	2
train-s111	网路+国家+个+128+的+教会+所+形成	8	14
train-s111	是+联盟	2	3
train-s111	有	1	1
train-s111	组织+个+超过+100+国际+其中+参与	7	14
train-s111	徒+4亿2千万+的+派+福音+基督+代表	7	14
train-s111	联盟+世界+福音+发声	4	8
train-s112	日+月+12+1+是+世界+病+艾滋+日	9	12
train-s112	天+这+旨+在	4	4
train-s112	意识+公众+提高	3	6
train-s112	病毒+HIV+的+引起	4	8
train-s112	全球+在	2	3
train-s112	病+对+艾滋+的+传播	5	7
train-s113	从此+病+艾滋+已+造成	5	8
train-s113	人+两千五百万+超过+死亡	4	10
train-s114	从此+概念+个+这+被+政府+全球+各国+组织+国际+机构+和+慈善+采纳	14	24
train-s115	目前+组织+该+约+有	5	7
train-s115	国+个+50+成员+加盟	5	8
train-s115	总部+其+在+阿姆斯特丹+荷兰+设	6	12
train-s116	官+裁判+裁定	3	5
train-s116	罪名+朴+仁焕+不+成立	5	8
train-s116	当场+释放	2	4
train-s117	是+世界+顶级+马拉松+巡回+赛	6	11
train-s117	满贯+世界+马拉松+大+年+自+2006+设立	8	16
train-s118	帝国+世纪+普遍+好评+受到	5	10
train-s118	但+批评+亦+不少+有	5	7
train-s119	作品+系列+帝国+世纪+相当+成功	6	12
train-s119	中	1	1
train-s119	年+至+2008+游戏+系列+的+个+5+皆+售出	10	16
train-s119	套+100万+超过	3	7
train-s120	所+的+使用	3	4
train-s120	智慧+每集+帝国+世纪+系列+人工+AI+是	8	15
train-s120	师+由+设计+开发	4	6
train-s120	且+常常+改进	3	5
train-s121	III	1	3
train-s121	版+帝国+世纪+的+个+数+特别+了+集+本+一+精装+原画+附带	14	20
train-s122	情节+个+一+特定+的+故事+具有	7	11
train-s122	战役+由	2	3
train-s122	互相+的+关连	3	5
train-s122	任务+系列+一+起来+串联	5	9
train-s123	他+亦+断言	3	4
train-s123	要素+它+独一无二+的+室+为+全效+工作+了+声誉+大师+即时+战略+游戏+的+建立	16	28
train-s124	室+家+两+工作+都+负责	6	8
train-s124	在+游戏+前+推出	4	6
train-s124	测试+最后+作出	3	6
train-s125	由于+游戏+的+是	4	6
train-s125	事件+根据+历史+改写	4	8
train-s125	而+来	2	2
train-s125	小组+开发+常常+需要+其+对+考究+大量+的+进行	10	17
train-s126	日+于+年+1998+月+10+31+推出	8	14
train-s126	片+资料+霸主+罗马+了+加入	6	10
train-s126	特色+很多+新+的+文明+和+罗马+古+比如	9	14
train-s126	等	1	1
train-s127	游戏+主要+为+地图+随机+模式+和+战役+部分+两+分	11	18
train-s128	由	1	1
train-s128	许+荣茂+先生+创立	4	7
train-s128	业务+主要+为	3	5
train-s128	城市+中国+大陆+在	4	7
train-s128	经济+的+发达	3	5
train-s128	或+极+潜力+发展+具	5	7
train-s128	发展	1	2
train-s128	项目+大型+质素+及+高+的+综合+房地产+住宅+酒店+零售+物业+及+商用+包括	15	27
train-s129	SEC+向+现金+总额+的+股票+和+公司+新+支付	10	17
train-s129	75亿+美+金	3	5
train-s129	计划+根据+破产+重组+公司+用	6	11
train-s129	以+者+投资+偿付	4	6
train-s129	的+受	2	2
train-s129	欺骗	1	2
train-s130	丑闻+迅即+被+揭开	4	7
train-s130	苏利文+被+解职	3	6
train-s130	Myers+主动+辞职	3	9
train-s130	安达信+了+意见+年+2001+的+审计+收回	8	16
train-s131	弟子+他+早期+的+四世+约翰+史坦贝克+John+Steinbeck+IV+妻子+与+他+的+指出	15	36
train-s131	了+酗酒+之外+除	4	6
train-s131	还+习惯+有	3	4
train-s131	古柯碱+的+吸食	3	6
train-s131	经常+司可巴比妥+Secobarbital+服用	4	21
train-s131	并+来+兴奋+过度+镇静	5	8
train-s131	古柯碱+的+造成	3	6
train-s131	他+年+一+要+金+元+四万+美+花费	9	11
train-s132	他+说	2	2
train-s132	中	1	1
train-s132	被+为+秘密+视	4	5
train-s132	事+件+这+道场+在+不能+谈论	7	10
train-s133	是+种+一+常用+的+工业+燃气	7	10
train-s133	它+常+被+在+焊接+用	6	7
train-s133	上	1	1
train-s134	原因+疾病+本+的+目前+还+不+明确	8	12
train-s135	周期+春天+天气+变化	4	8
train-s135	也+可能+影响+因+旋涡+寒冷+的+雷雨+出现	9	15
train-s136	了+千春+告别	3	5
train-s136	着+他+的+深爱	4	5
train-s136	再次+上路	2	4
train-s136	哲也+天涯+浪迹	3	6
train-s137	联系+亚+东北+地区+彼此+文化+着+历史+悠久+的+有	11	18
train-s137	地区+部分+亦为+字+汉+文化+圈	7	11
train-s138	历史+段+这+也+被+帝+乾隆+说+喇嘛+写入	10	14
train-s138	中	1	1
train-s139	为了+于+设计+生产+供应+和+日后+配件+便	9	15
train-s139	等	1	1
train-s139	此+因+结构+机车+的+车体+机+柴油+系统+传动+方面+部分+大+了+零部件+采用	16	27
train-s139	机车+与+援外+型+DFH2+的+相同	7	13
train-s139	部件+许多+主要+能够+通用	5	10
train-s140	邓+训+再+各部+西+羌+招降	7	9
train-s140	人+本部+户+八百+前+羌+率	7	9
train-s140	叔父+迷唐+的+号吾+汉朝+依附	6	11
train-s141	西侧+大楼+则为+六+层	5	8
train-s141	上	1	1
train-s141	楼宇+路+侧+东南+九江+的+为+五+层	9	12
train-s142	处+深埋+地底+米+5+在	6	8
train-s142	月+年+2005+3+期间+在+建造+局+中铁+九+桥+哈+大+铁路+河+拉林+特大+铁路+人员+施工+了+机车+辆+这+发现	25	39
train-s142	媒体+称	2	3
train-s142	之+为+年+百+火车+头	6	7
train-s143	普查+根据+年+2010+美国+人口+该市+人口+有	9	18
train-s143	1,301+人	2	6
