sent_id	word_char	upos	character_token_n	component_n
A010018	她	r	1	2
A010018	没	v	1	2
A010018	慌	a	1	4
A010018	束手无策	i	4	5
A010018	一会儿	m	3	5
A010018	脑子	n	2	5
A010018	里	f	1	1
A010018	片	q	1	1
A010018	空白	n	2	3
A010018	小声	vd	2	3
A010018	叙述	v	2	5
A010018	当时	t	2	4
A010018	犯罪	v	2	4
A010018	情景	n	2	6
A010018	低下	a	2	4
A010018	头	n	1	1
A010018	去	v	1	2
A010019	以	p	1	2
A010019	强奸	v	2	5
A010019	杀人罪	n	3	5
A010019	判	v	1	2
A010019	死刑	n	2	5
A010019	缓期	v	2	6
A010019	年	q	1	2
A010019	执行	vn	2	5
A010020	血	n	1	2
A010020	事实	n	2	6
A010020	面前	f	2	8
A010020	认罪	v	2	4
A010020	伤	v	1	3
A010020	重	a	1	1
A010021	给	p	1	4
A010021	检察长	n	3	7
A010021	信	n	1	2
A010021	写道	v	2	5
A010021	罪行	n	2	5
A010021	处以	v	2	4
A010021	极刑	n	2	4
A010021	也	d	1	1
A010021	过分	a	2	4
A010022	约定	v	2	4
A010022	第二	m	2	5
A010022	次	q	1	2
A010022	谈话	n	2	5
A010022	分析	v	2	4
A010022	原因	n	2	5
A010023	说	v	1	4
A010023	如果	c	2	4
A010023	可能	v	2	6
A010023	请	v	1	2
A010023	转告	v	2	4
A010023	老师	n	2	4
A010023	家长	n	2	3
A010023	不要	d	2	3
A010023	只用	v	2	4
A010023	成功	a	2	3
A010023	荣誉	n	2	5
A010023	激励	vn	2	7
A010023	青少年	n	3	6
A010023	应当	v	2	4
A010023	让	v	1	2
A010023	懂得	v	2	7
A010023	更	d	1	1
A010023	多	a	1	2
A010023	挫折	n	2	6
A010024	怀	v	1	2
A010024	深深	z	2	8
A010024	痛苦	an	2	6
A010024	番	q	1	2
A010024	话	n	1	2
A010025	这个	r	2	3
A010025	折	v	1	2
A010025	锐气	n	2	7
A010025	找	v	1	2
A010025	不到	v	2	3
A010025	从此	d	2	4
A010025	步步	q	2	2
A010025	走向	v	2	4
A010025	深渊	n	2	7
A010026	如今	t	2	3
A010026	铁窗	n	2	6
A010026	教师	n	2	5
A010026	一样	a	2	3
A010026	犯人	n	2	3
A010027	反省	v	2	4
A010027	号	ng	1	2
A010027	间	q	1	2
A010027	办公室	n	3	5
A010028	个子	n	2	2
A010028	挺	d	1	3
A010028	高	a	1	4
A010028	曾	d	1	4
A010028	个	q	1	1
A010028	运动员	n	3	8
A010029	弃	vg	1	2
A010029	商	vg	1	3
A010029	而后	d	2	4
A010029	入狱	v	2	4
A010030	入	v	1	1
A010030	监	vg	1	3
A010030	队	n	1	2
A010030	期间	f	2	5
A010030	分配	v	2	4
A010030	到	v	1	2
A010030	杂务	n	2	4
A010030	担任	v	2	5
A010030	服法	v	2	4
A010030	并且	c	2	2
A010030	老实	a	2	5
A010030	可靠	a	2	5
A010030	人	n	1	1
A010031	恰	d	1	4
A010031	梦	n	1	3
A010031	年龄	n	2	4
A010031	二十	m	2	3
A010031	岁	q	1	2
A010032	时候	n	2	5
A010032	感情	n	2	6
A010032	不好	a	2	3
A010032	管	v	1	3
A010032	严	a	1	4
A010033	从小	d	2	3
A010033	差	a	1	2
A010033	特别	d	2	6
A010033	喜欢	v	2	5
A010033	无线电	n	3	4
A010033	一类	b	2	3
A010033	课外	b	2	4
A010033	书籍	n	2	5
A010033	这种	r	2	4
A010033	书	n	1	1
A010033	全	d	1	2
A010033	锁	v	1	3
A010033	起来	v	2	3
A010033	想	v	1	3
A010033	办法	n	2	3
A010033	拿	v	1	4
A010033	铁片	n	2	3
A010033	撬	v	1	4
A010033	开	v	1	1
A010034	可以	v	2	4
A010034	会	v	1	3
A010034	偷	v	1	4
A010034	东西	n	2	2
A010035	自觉	a	2	5
A010035	难堪	a	2	4
A010035	笑	v	1	2
A010035	苦	a	1	3
A010036	军官	n	2	4
A010036	父亲	n	2	4
A010036	学识	n	2	6
A010036	深	a	1	4
A010037	干部	n	2	4
A010037	母亲	n	2	3
A010037	能力	n	2	5
A010037	强	a	1	3
A010037	都	d	1	3
A010037	忽视	v	2	4
A010037	要	v	1	2
A010037	长大	v	2	2
A010037	孩子	n	2	3
A010037	怕	v	1	2
A010037	坏	a	1	2
A010037	少	a	1	2
A010037	零钱	n	2	4
A010037	致使	v	2	5
A010037	无法	v	2	3
A010037	参加	v	2	5
A010037	班	n	1	3
A010037	组织	v	2	5
A010037	郊游	v	2	7
A010038	同学	n	2	6
A010038	们	k	1	2
A010038	高高兴兴	z	4	12
A010038	踏青	vn	2	5
A010038	寻	v	1	2
A010038	秋	tg	1	2
A010038	独自	d	2	4
A010038	街巷	s	2	8
A010038	商店	n	2	6
A010038	闲逛	v	2	5
A010038	天	q	1	1
A010038	晚上	t	2	4
A010038	再	d	1	1
A010038	装	v	1	3
A010038	愉快	a	2	6
A010038	出现	v	2	4
A010039	有	v	1	1
A010039	虚荣心	n	3	5
A010039	求	v	1	1
A010039	别	d	1	3
A010039	别人	r	2	4
A010039	看见	v	2	3
A010040	怎么	r	2	3
A010041	考上	v	2	4
A010041	每月	r	2	3
A010041	除了	p	2	4
A010041	国家	n	2	5
A010041	发	v	1	1
A010041	十六	m	2	3
A010041	元	q	1	2
A010041	助学金	n	3	7
A010041	外	f	1	2
A010042	一九八五年	t	5	6
A010042	商品经济	n	4	11
A010042	金钱	n	2	4
A010042	活生生	z	3	4
A010042	抛	v	1	3
A010042	人们	n	2	3
A010043	校园	n	2	6
A010043	思考	v	2	4
A010043	今后	t	2	4
A010043	道路	n	2	5
A010044	囊中	s	2	6
A010044	艰涩	a	2	5
A010044	常	d	1	3
A010044	心里	s	2	2
A010045	不能	v	2	5
A010045	安于	v	2	3
A010045	清贫	a	2	5
A010045	生活	vn	2	3
A010046	申请	v	2	3
A010046	退学	v	2	5
A010046	一家	m	2	3
A010046	公司	n	2	5
A010046	任职	vn	2	5
A010047	埋头苦干	i	4	7
A010047	颇	d	1	2
A010047	成绩	n	2	4
A010048	送入	v	2	4
A010048	张	q	1	2
A010048	支票	n	2	4
A010049	那时	r	2	4
A010049	正	d	1	2
A010049	联系	v	2	5
A010049	承包	v	2	3
A010049	项	q	1	2
A010049	工程	n	2	4
A010049	急于	vd	2	4
A010049	用	v	1	2
A010049	钱	n	1	2
A010049	盗用	v	2	5
A010049	该	v	1	2
A010049	由	p	1	1
A010049	支配	v	2	4
A010050	单位	n	2	4
A010050	回家	v	2	5
A010050	放在	v	2	4
A010050	提包	n	2	4
A010050	准备	v	2	4
A010050	使用	v	2	4
A010050	这样	r	2	4
A010050	书包	n	2	3
A010050	盗走	v	2	5
A010050	后来	t	2	4
A010050	证据	n	2	6
A010051	刑期	n	2	5
A010051	十二	m	2	3
A010052	好像	v	2	4
A010052	棵	q	1	2
A010052	压	v	1	2
A010052	石头	n	2	2
A010052	草	n	1	3
A010052	按	p	1	3
A010052	希望	v	2	6
A010052	长	a	1	1
A010053	一直	d	2	3
A010053	自立	v	2	4
A010053	发挥	v	2	4
A010053	能量	n	2	7
A010054	好容易	d	3	6
A010054	挣脱	v	2	6
A010054	可	v	1	2
A010054	横冲直撞	i	4	9
A010054	疯长	v	2	3
A010055	真	d	1	3
A010055	刚刚	d	2	6
A010055	于	p	1	1
A010055	罪犯	n	2	4
A010055	苦涩	a	2	6
A010055	摇摇	v	2	6
A010056	告别	v	2	5
A010057	从来不	d	3	4
A010057	别的	r	2	5
A010057	攥	v	1	5
A010057	极	d	1	2
A010057	纸币	n	2	4
A010057	踟蹰	v	2	7
A010057	街头	s	2	6
A010057	畸形	n	2	6
A010057	自我	r	2	4
A010057	也许	d	2	4
A010057	幼小	a	2	3
A010057	萌芽	v	2	5
A010059	劳改	vn	2	4
A010059	局	n	1	2
A010059	副	b	1	4
A010059	局长	n	2	3
A010059	位	q	1	2
A010059	六十	m	2	3
A010059	年代	n	2	4
A010059	大学生	n	3	5
A010059	穿	v	1	2
A010059	囚	vg	1	3
A010059	服	v	1	2
A010059	当代	t	2	4
A010059	痛惜	v	2	6
A010059	漫长	a	2	5
A010059	作	ng	1	2
A010059	来	v	1	1
A010059	价值	n	2	6
A010059	太	d	1	1
A010059	惨重	a	2	5
A010060	反面	n	2	7
A010060	正面	n	2	7
A010061	刑法	n	2	4
A010061	第九十	m	3	5
A010061	推翻	v	2	5
A010061	无产阶级	n	4	7
A010061	专政	n	2	3
A010061	政权	n	2	4
A010061	社会主义	n	4	8
A010061	制度	n	2	5
A010061	目的	n	2	3
A010061	危害	v	2	6
A010061	行为	n	2	4
A010061	反革命	n	3	8
A010061	罪	n	1	2
A010062	列	v	1	2
A010062	各类	r	2	4
A010062	之	u	1	1
A010062	首	ng	1	2
A010063	关押	v	2	4
A010063	三十	m	2	4
A010063	名	q	1	2
A010063	犯	v	1	2
A010063	分散	v	2	5
A010063	几	m	1	1
A010063	中队	n	2	3
A010063	其它	r	2	4
A010063	刑事犯	n	3	7
A010063	编队	n	2	4
A010063	特殊	a	2	5
A010063	监禁	vn	2	6
A010063	或	c	1	3
A010063	隔离	vn	2	6
A010064	警官	n	2	7
A010064	改造	v	2	5
A010064	担子	n	2	4
A010064	倍	q	1	3
A010065	二百三十七	m	5	9
A010065	大型	b	2	4
A010065	其中	r	2	3
A010065	十三	m	2	4
A010066	介绍	v	2	5
A010066	情况	n	2	5
A010067	根据	p	2	6
A010067	各自	r	2	4
A010067	具体	ad	2	4
A010068	有的	r	2	3
A010068	种	q	1	2
A010068	盲目	a	2	3
A010068	优越感	n	3	8
A010068	奸淫	v	2	5
A010068	盗窃	v	2	6
A010068	等	u	1	3
A010069	还有	v	2	3
A010069	自	r	1	2
A010069	思想	n	2	5
A010069	管教	vn	2	6
A010069	看不起	v	3	5
A010069	为了	p	2	2
A010069	吃	v	1	3
A010069	馒头	n	2	5
A010069	有时	d	2	3
A010069	竟	d	1	3
A010070	特务	n	2	5
A010070	机关	n	2	4
A010070	任命	v	2	5
A010070	十	m	1	1
A010070	强词夺理	i	4	9
A010070	动不动	d	3	7
A010070	还	d	1	2
A010070	发脾气	v	3	6
A010070	孤立	a	2	4
A010071	大多数	m	3	6
A010071	法	j	1	2
A010071	表现	v	2	4
A010071	好	a	1	2
A010071	减	v	1	4
A010071	刑	n	1	2
A010072	狭小	a	2	3
A010072	进行	v	2	5
A010072	拘束	a	2	4
A010073	方	a	1	2
A010073	脸	n	1	3
A010073	身体	n	2	3
A010073	结实	a	2	6
A010073	简单	a	2	5
A010073	两	m	1	1
A010073	企图	v	2	6
A010073	偷渡	v	2	8
A010073	对岸	s	2	5
A010074	第一	m	2	4
A010074	好奇	an	2	5
A010074	人家	r	2	3
A010074	那边	r	2	4
A010074	花花世界	i	4	10
A010075	看看	v	2	4
A010075	到底	d	2	4
A010075	什么	r	2	3
A010076	游	v	1	4
A010076	一会	m	2	4
A010076	转	v	1	2
A010077	时隔	v	2	4
A010077	跑	v	1	3
A010078	这次	r	2	4
A010078	打听	v	2	4
A010078	路线	n	2	5
A010078	经	p	1	3
A010078	艰辛	an	2	4
A010078	岸边	s	2	5
A010078	看到	v	2	4
A010078	撵	v	1	4
A010078	回来	v	2	4
A010079	听	v	1	2
A010079	搞	v	1	2
A010079	情报	n	2	4
A010079	赚钱	v	2	4
A010079	哪	r	1	3
A010079	方面	n	2	7
A010079	值钱	a	2	5
A010079	一心	d	2	2
A010079	设法	vd	2	4
A010080	赚	v	1	2
A010080	进	v	1	2
A010081	仅	d	1	2
A010081	小学	n	2	4
A010081	文化	n	2	4
A010081	程度	n	2	6
A010082	问及	v	2	3
A010082	关于	p	2	3
A010082	信仰	vn	2	5
A010082	问题	n	2	4
A010082	神情	n	2	4
A010082	如同	v	2	5
A010083	来到	v	2	3
A010083	六	m	1	2
A010084	年轻	a	2	5
A010084	中队长	n	3	4
A010084	陪同	vn	2	6
A010084	讨论	v	2	5
A010084	人格	n	2	4
A010084	看法	n	2	4
A010085	二十一	m	3	4
A010085	沉静	a	2	5
A010085	内向	a	2	4
A010085	脸上	s	2	5
A010085	带	v	1	3
A010085	稚气	a	2	5
A010085	汽车	n	2	5
A010085	调度	vn	2	7
A010085	做梦	v	2	7
A010085	想不到	l	3	6
A010085	之内	f	2	3
A010085	而且	c	2	2
A010086	确实	ad	2	5
A010086	散发	v	2	4
A010086	传单	n	2	4
A010086	宣传	vn	2	6
A010087	托人	v	2	3
A010087	叛国	v	2	6
A010087	投敌	v	2	4
A010088	不满	a	2	4
A010089	亲戚	n	2	5
A010089	看	v	1	2
A010089	不少	m	2	3
A010089	文件	n	2	4
A010089	材料	n	2	4
A010089	过早	d	2	4
A010089	成熟	a	2	6
A010089	思维	n	2	4
A010089	看待	v	2	5
A010089	复杂	a	2	5
A010089	事物	n	2	5
A010089	得出	v	2	6
A010089	偏激	a	2	6
A010089	结论	n	2	6
A010089	从而	c	2	3
A010089	埋	v	1	2
A010089	种子	n	2	3
A010090	五	m	1	1
A010090	宣判	v	2	6
A010090	只有	c	2	3
A010090	算	d	1	3
A010090	苦恼	an	2	7
A010090	十分	d	2	3
A010090	接踵而来	i	4	7
A010091	先是	d	2	4
A010091	女友	n	2	2
A010091	结婚	v	2	6
A010091	压力	n	2	3
A010091	可想而知	i	4	8
A010092	加上	v	2	4
A010092	适应	v	2	4
A010092	一切	r	2	3
A010092	抵触	vn	2	4
A010092	失望	an	2	4
A010092	失去	v	2	3
A010092	下去	v	2	4
A010092	勇气	n	2	6
A010092	自杀	v	2	4
A010093	捡	v	1	3
A010093	块	q	1	2
A010093	碎	a	1	5
A010093	玻璃	n	2	7
A010093	悄悄地	z	3	8
A010093	吞	v	1	2
A020001	段	q	1	2
A020001	历史	n	2	3
A020001	作证	v	2	4
A020001	参观	v	2	5
A020001	档案馆	n	3	9
A020003	６月	t	2	0
A020003	７日	t	2	0
A020003	上午	t	2	4
A020003	阳光	n	2	4
A020003	明媚	a	2	5
A020003	晴空万里	l	4	6
A020004	作为	p	2	3
A020004	当年	t	2	4
A020004	签订	v	2	5
A020004	和平	n	2	3
A020004	解放	v	2	5
A020004	十七	m	2	2
A020004	协议	n	2	4
A020004	９	m	1	0
A020004	汉	j	1	2
A020004	藏	j	1	3
A020004	代表	n	2	4
A020004	唯一	b	2	3
A020004	健在者	n	3	7
A020004	委员长	n	3	5
A020004	自治区	n	3	7
A020004	回想	v	2	6
A020004	起	v	1	2
A020004	４０	m	2	0
A020004	一幕幕	m	3	9
A020005	中央	n	2	2
A020005	人民政府	l	4	7
A020006	站	v	1	3
A020006	一张张	m	3	5
A020006	照片	n	2	5
A020006	今天	t	2	2
A020006	仍然	d	2	5
A020006	有人	r	2	2
A020006	印章	n	2	4
A020006	争论不休	l	4	8
A020007	你们	r	2	5
A020007	嘛	y	1	2
A020007	我们	r	2	4
A020007	每个	r	2	3
A020007	亲笔	d	2	4
A020007	签名	v	2	5
A020007	上面	f	2	7
A020007	吗	y	1	2
A020008	卷	v	1	2
A020008	帙	q	1	2
A020008	浩瀚	a	2	7
A020008	显得	v	2	6
A020008	精神抖擞	i	4	10
A020009	仔细	a	2	4
A020009	观看	v	2	4
A020009	元朝	t	2	4
A020009	新	a	1	3
A020009	成立	v	2	3
A020009	一件件	m	3	5
A020009	文物	n	2	4
A020010	十四	m	2	4
A020010	世	q	1	1
A020010	达赖喇嘛	n	4	10
A020010	献给	v	2	9
A020010	主席	n	2	5
A020010	颂词	n	2	5
A020010	面带微笑	l	4	15
A020010	周围	f	2	5
A020010	真迹	n	2	5
A020010	诗歌	n	2	8
A020010	意思	n	2	4
A020010	席	ng	1	3
A020010	象征	n	2	5
A020011	镶	v	1	6
A020011	深情	n	2	6
A020011	发自	v	2	3
A020011	内心	n	2	3
A020012	讲解	vn	2	5
A020012	赢	v	1	5
A020012	掌声	n	2	5
A020013	接着	c	2	5
A020013	不仅如此	l	4	7
A020013	献	v	1	5
A020013	同时	n	2	5
A020013	画师	n	2	5
A020013	画	v	1	3
A020013	幅	q	1	4
A020013	精美	a	2	4
A020013	画像	n	2	5
A020013	并	c	1	1
A020013	饰	v	1	3
A020013	这里	r	2	3
A020013	细节	n	2	4
A020014	顿	q	1	2
A020014	记者	n	2	4
A020014	黑暗	an	2	4
A020014	光明	n	2	4
A020014	获得	v	2	7
A020015	棉花	n	2	6
A020015	姑娘	n	2	5
A020015	出嫁	v	2	5
A020015	记	v	1	2
A020017	１２月	t	3	0
A020017	１２日	t	3	0
A020017	一大早	t	3	4
A020017	迎	v	1	3
A020017	亲	a	1	2
A020017	锣鼓	n	2	6
A020017	老汉	n	2	4
A020017	家	n	1	2
A020017	闹	v	1	3
A020017	够	v	1	4
A020017	红火	a	2	3
A020018	新娘	n	2	5
A020018	大件	n	2	3
A020018	陪	v	1	3
A020018	送	v	1	3
A020018	袋	q	1	3
A020018	８３	m	2	0
A020018	６	m	1	0
A020018	良种	b	2	4
A020018	４００	m	3	0
A020018	本	q	1	2
A020018	科技	n	2	4
A020018	套	q	1	2
A020018	夏	tg	1	2
A020018	播	v	1	3
A020018	棉	ng	1	3
A020018	标本	n	2	4
A020019	第四	m	2	6
A020019	件	q	1	2
A020019	大红	b	2	3
A020019	喜	ag	1	3
A020019	镜框	n	2	7
A020019	指点	v	2	6
A020020	出席	v	2	5
A020020	省	n	1	2
A020020	人代会	j	3	6
A020020	留影	vn	2	8
A020020	党	n	1	3
A020020	领导人	n	3	5
A020020	接见	v	2	4
A020020	包括	v	2	4
A020020	在内	u	2	4
A020020	共青团	n	3	6
A020020	十二大	j	3	4
A020020	巨	ag	1	2
A020020	照	ng	1	4
A020021	妈	n	1	2
A020021	递	v	1	3
A020021	喜糖	n	2	7
A020021	去年	t	2	4
A020021	订	v	1	2
A020021	２０００	m	4	0
A020021	嫁妆	n	2	5
A020021	闺女	n	2	4
A020021	硬	d	1	2
A020021	逼	v	1	4
A020021	退	v	1	2
A020022	只要	c	2	4
A020022	这些	r	2	6
A020023	全新	b	2	5
A020023	陪嫁	n	2	6
A020023	婆家	n	2	5
A020023	无异于	v	3	4
A020023	爆炸性	n	3	9
A020023	新闻	n	2	5
A020024	客	ng	1	3
A020025	洞房	n	2	6
A020025	挤	v	1	2
A020026	９时	t	2	0
A020026	３０分	t	3	0
A020026	闹新房	l	3	8
A020026	花样	n	2	5
A020027	小伙子	n	3	4
A020027	纷	ag	1	3
A020027	抢	v	1	3
A020028	疙瘩	n	2	8
A020029	８１	m	2	0
A020029	老太太	n	3	4
A020029	指	v	1	3
A020029	问	v	1	2
A020029	光	d	1	2
A020029	结	v	1	3
A020029	桃	n	1	3
A020029	叶	ng	1	2
A020030	句	q	1	2
A020030	逗	v	1	2
A020030	前仰后合	i	4	12
A020031	六旬	m	2	4
A020031	数点	v	2	6
A020031	棉桃	n	2	6
A020031	算计	v	2	5
A020031	株距	n	2	4
A020031	密度	n	2	6
A020031	一时	t	2	3
A020031	忽略	v	2	5
A020031	寻根	v	2	4
A020031	底	f	1	2
A020031	亩产量	n	3	6
A020032	胡子	n	2	4
A020032	拉	v	1	2
A020032	茬	ng	1	3
A020032	媳妇	n	2	5
A020033	旁人	r	2	2
A020033	新婚	n	2	6
A020033	大小	n	2	2
A020033	才	d	1	1
A020033	解	v	1	3
A020033	围	ng	1	2
A020034	娘家人	n	3	5
A020034	恋	v	1	2
A020034	培育	v	2	5
A020034	５	m	1	0
A020034	品系	n	2	5
A020034	写	v	1	3
A020034	２０	m	2	0
A020034	篇	q	1	2
A020034	学术	n	2	4
A020034	论文	n	2	5
A020034	三八	m	2	4
A020034	红旗手	n	3	7
A020034	示范户	n	3	8
A020034	标兵	n	2	4
A020034	连连	d	2	4
A020034	举杯	v	2	5
A020034	庆贺	v	2	5
A020034	财神	n	2	4
A020035	亲人	n	2	3
A020035	宋	tg	1	2
A020035	村长	n	2	3
A020035	邀	vn	1	4
A020035	一块儿	d	3	4
A020035	讨教	v	2	5
A020036	丰产	v	2	2
A020036	性	ng	1	2
A020036	脱	v	1	4
A020036	铃	o	1	2
A020036	率	v	1	2
A020036	低	a	1	2
A020036	省里	n	2	3
A020036	明年	t	2	4
A020036	区域	n	2	6
A020036	试验	vn	2	6
A020036	乡亲	n	2	3
A020036	需要	v	2	4
A020036	提供	v	2	5
A020036	部分	m	2	5
A020037	一席话	n	3	6
A020037	满堂	n	2	6
A020038	村干部	n	3	6
A020039	盼	v	1	3
A020039	就是	v	2	6
A020040	支持	v	2	5
A020040	你	r	1	3
A020040	继续	v	2	5
A020040	搞好	v	2	4
A020040	研究	vn	2	4
A020041	村里	n	2	3
A020041	１０	m	2	0
A020041	亩	q	1	2
A020041	试验田	n	3	9
A020041	建	v	1	2
A020041	试验室	n	3	8
A020042	俺	r	1	3
A020042	早	ad	1	2
A020042	留下	v	2	5
A020042	４	m	1	0
A020042	婆婆	n	2	6
A020042	老头子	n	3	4
A020042	麦	ng	1	2
A020042	啥	r	1	4
A020042	留给	v	2	7
A020043	哈	e	1	4
A020043	知	v	1	2
A020044	咱们	r	2	4
A020044	现在	t	2	4
A020045	语	ng	1	3
A020045	惊人	a	2	5
A020045	蜜月	n	2	4
A020045	呀	y	1	2
A020046	一行	n	2	4
A020046	村	n	1	2
A020047	后边	f	2	5
A020047	溜	ng	1	4
A020048	气吁吁	z	3	7
A020048	先	a	1	2
A020048	坐下	v	2	5
A020049	抓	v	1	2
A020049	撮	q	1	4
A020049	土	n	1	1
A020049	手心	n	2	2
A020049	捻捻	v	2	6
A020050	轻	a	1	3
A020050	壤土	n	2	7
A020051	晚	tg	1	2
A020051	栽培	vn	2	5
A020051	比	p	1	1
A020051	春播	v	2	5
A020051	产量	n	2	4
A020051	还要	d	2	4
A020052	娘	n	1	2
A020052	行	ng	1	3
A020053	使得	v	2	6
A020053	公公	n	2	4
A020054	欠债	v	2	5
A020054	房	n	1	2
A020054	宗	q	1	2
A020054	国内	s	2	5
A020054	贷款	n	2	6
A020054	抵押	vn	2	4
A020054	房产	n	2	3
A020054	公开	ad	2	3
A020054	拍卖	v	2	4
A020054	现场	s	2	4
A020054	见闻	n	2	3
A020056	花	v	1	3
A020056	依旧	z	2	4
A020056	人去楼空	i	4	8
A020057	５月	t	2	0
A020057	１１日	t	3	0
A020057	下午	t	2	4
A020057	美丽	an	2	5
A020057	如	c	1	2
A020057	内	f	1	2
A020057	往日	t	2	3
A020057	清静	a	2	4
A020057	此时	r	2	4
