sent_id	word_char	character_token_n	component_n
w01004051	此	1	2
w01004051	与	1	2
w01004051	控制	2	5
w01004051	着	1	2
w01004051	海峡	2	5
w01004051	要道	2	4
w01004051	的	1	2
w01004051	城市	2	4
w01004051	例如	2	5
w01004051	麦加拉	3	6
w01004051	的	1	2
w01004051	殖民地	3	6
w01004051	拜占廷	3	6
w01004051	保持	2	6
w01004051	着	1	2
w01004051	关键	2	5
w01004051	同盟	2	6
w01004051	关系	2	4
w01005020	大流士	3	4
w01005020	十分	2	3
w01005020	赏识	2	6
w01005020	的	1	2
w01005020	司令官	3	8
w01005020	美伽巴佐斯	5	12
w01005020	负责	2	4
w01005020	实现	2	5
w01005020	征服	2	4
w01005020	巴尔干	3	4
w01005020	的	1	2
w01005020	目标	2	3
w01005021	阿契美尼德	5	15
w01005021	军队	2	4
w01005021	征服	2	4
w01005021	了	1	1
w01005021	色雷斯	3	7
w01005021	希腊	2	6
w01005021	的	1	2
w01005021	沿海	2	6
w01005021	城市	2	4
w01005021	以及	2	3
w01005021	培奥尼亚人	5	11
w01005022	最终	2	6
w01005022	在	1	2
w01005022	约	1	2
w01005022	公元	2	4
w01005022	前	1	3
w01005022	年	1	2
w01005022	年	1	2
w01005022	马其顿	3	5
w01005022	国王	2	4
w01005022	阿闵塔斯	4	13
w01005022	一世	2	2
w01005022	接受	2	6
w01005022	了	1	1
w01005022	阿契美尼德	5	15
w01005022	的	1	2
w01005022	统治	2	6
w01005022	全国	2	5
w01005022	投降	2	5
w01005022	成	1	1
w01005022	为	1	1
w01005022	阿契美尼德波斯	7	20
w01005022	帝国	2	5
w01005022	的	1	2
w01005022	附庸国	3	8
w01005023	多	1	2
w01005023	族裔	2	7
w01005023	的	1	2
w01005023	阿契美尼德	5	15
w01005023	军队	2	4
w01005023	吸纳	2	4
w01005023	了	1	1
w01005023	许多	2	5
w01005023	巴尔干人	4	5
w01005023	从军	2	4
w01005024	此外	2	4
w01005024	许多	2	5
w01005024	马其顿	3	5
w01005024	和	1	2
w01005024	波斯	2	5
w01005024	的	1	2
w01005024	精英	2	4
w01005024	人士	2	2
w01005024	通婚	2	6
w01006027	首家	2	4
w01006027	电影	2	6
w01006027	公司	2	5
w01006027	于	1	1
w01006027	年	1	2
w01006027	成立	2	3
w01006027	则	1	2
w01006027	于	1	1
w01006027	年	1	2
w01006027	成立	2	3
w01006081	年	1	2
w01006081	最	1	3
w01006081	成功	2	3
w01006081	的	1	2
w01006081	电影	2	6
w01006081	是	1	2
w01006081	由	1	1
w01006081	亚尼斯	3	7
w01006081	斯玛拉迪斯	5	12
w01006081	导演	2	6
w01006081	的	1	2
w01006081	葛雷柯	3	8
w01007004	法国	2	5
w01007004	摩纳哥	3	8
w01007004	条约	2	4
w01007004	于	1	1
w01007004	年	1	2
w01007004	月	1	1
w01007004	签署	2	6
w01007004	法国	2	5
w01007004	据	1	4
w01007004	此	1	2
w01007004	为	1	1
w01007004	摩纳哥	3	8
w01007004	提供	2	5
w01007004	有限	2	3
w01007004	的	1	2
w01007004	保护	2	5
w01007035	执行	2	5
w01007035	机构	2	5
w01007035	包括	2	4
w01007035	一	1	1
w01007035	名	1	2
w01007035	国务	2	5
w01007035	大臣	2	2
w01007035	作	1	2
w01007035	为	1	1
w01007035	政府	2	5
w01007035	首脑	2	6
w01007035	并	1	1
w01007035	由	1	1
w01007035	其	1	2
w01007035	主持	2	5
w01007035	政府	2	5
w01007035	的	1	2
w01007035	五	1	1
w01007035	人	1	1
w01007035	理事会	3	8
w01007070	其	1	2
w01007070	警察	2	8
w01007070	队伍	2	4
w01007070	包括	2	4
w01007070	一	1	1
w01007070	个	1	1
w01007070	负责	2	4
w01007070	巡逻	2	5
w01007070	和	1	2
w01007070	监管	2	6
w01007070	船只	2	5
w01007070	的	1	2
w01007070	特别	2	6
w01007070	单元	2	4
w01007087	当前	2	5
w01007087	的	1	2
w01007087	土地	2	3
w01007087	开垦	2	3
w01007087	项目	2	3
w01007087	包括	2	4
w01007087	对	1	2
w01007087	芳特维耶区	5	11
w01007087	进行	2	5
w01007087	扩建	2	4
w01007087	这	1	2
w01007087	一	1	1
w01007087	项	1	2
w01008043	但	1	3
w01008043	北	1	1
w01008043	爱尔兰	3	8
w01008043	英格兰	3	8
w01008043	和	1	2
w01008043	威尔士	3	5
w01008043	之间	2	3
w01008043	在	1	2
w01008043	法律	2	4
w01008043	和	1	2
w01008043	程序	2	5
w01008043	上	1	2
w01008043	存在	2	4
w01008043	重要	2	3
w01008043	的	1	2
w01008043	差异	2	4
w01009010	白吉龙	3	4
w01009010	分类法	3	6
w01009010	是	1	2
w01009010	最	1	3
w01009010	广	1	1
w01009010	为	1	1
w01009010	接受	2	6
w01009010	的	1	2
w01009010	气体	2	5
w01009010	质量	2	6
w01009010	分类法	3	6
w01009017	气体	2	5
w01009017	质量	2	6
w01009017	分类法	3	6
w01009017	于	1	1
w01009017	世纪	2	3
w01009017	年代	2	4
w01009017	就	1	4
w01009017	在	1	2
w01009017	天气	2	4
w01009017	预报	2	4
w01009017	中	1	1
w01009017	获得	2	7
w01009017	首次	2	4
w01009017	应用	2	4
w01009017	而	1	1
w01009017	气候学家	4	11
w01009017	在	1	2
w01009017	年	1	2
w01009017	开始	2	4
w01009017	据	1	4
w01009017	此	1	2
w01009017	想法	2	5
w01009017	建立	2	4
w01009017	起	1	2
w01009017	了	1	1
w01009017	气象	2	6
w01009017	气候学	3	9
w01009027	季风	2	4
w01009027	是	1	2
w01009027	季节性	3	6
w01009027	的	1	2
w01009027	盛行风	3	7
w01009027	可	1	2
w01009027	持续	2	6
w01009027	数	1	3
w01009027	月	1	1
w01009027	之	1	1
w01009027	久	1	1
w01009027	它	1	2
w01009027	为	1	1
w01009027	地区	2	4
w01009027	带来	2	4
w01009027	多	1	2
w01009027	雨	1	1
w01009027	的	1	2
w01009027	季节	2	4
w01010044	在	1	2
w01010044	斯拉夫人	4	7
w01010044	于	1	1
w01010044	公元	2	4
w01010044	六	1	2
w01010044	世纪	2	3
w01010044	立足	2	4
w01010044	前	1	3
w01010044	多	1	2
w01010044	个	1	1
w01010044	日耳曼	3	5
w01010044	部落	2	7
w01010044	和	1	2
w01010044	主要	2	4
w01010044	的	1	2
w01010044	斯拉夫	3	6
w01010044	部落	2	7
w01010044	在	1	2
w01010044	欧洲	2	5
w01010044	民族	2	4
w01010044	大迁徙	3	6
w01010044	期间	2	5
w01010044	途径	2	6
w01010044	摩拉维亚	4	8
w01010045	至	1	2
w01010045	八	1	1
w01010045	世纪	2	3
w01010045	末	1	1
w01010045	摩拉维亚	4	8
w01010045	公国	2	5
w01010045	在	1	2
w01010045	当今	2	3
w01010045	的	1	2
w01010045	摩拉维亚	4	8
w01010045	东南部	3	8
w01010045	斯洛伐克	4	11
w01010045	西南	2	5
w01010045	地区	2	4
w01010045	以及	2	3
w01010045	奥地利	3	7
w01010045	下部	2	5
w01010045	形成	2	3
w01010046	公元	2	4
w01010046	年	1	2
w01010046	这里	2	3
w01010046	成	1	1
w01010046	为	1	1
w01010046	了	1	1
w01010046	大摩拉维亚国	6	12
w01010046	其中	2	3
w01010046	包括	2	4
w01010046	被	1	2
w01010046	征服	2	4
w01010046	的	1	2
w01010046	尼特拉	3	7
w01010046	公国	2	5
w01010046	现	1	2
w01010046	为	1	1
w01010046	斯洛伐克	4	11
w01010047	第一	2	4
w01010047	个	1	1
w01010047	国王	2	4
w01010047	是	1	2
w01010047	莫伊米尔	4	8
w01010047	一世	2	2
w01010047	年	1	2
w01010047	在位	2	4
w01010048	日耳曼	3	5
w01010048	路易	2	5
w01010048	入侵	2	5
w01010048	了	1	1
w01010048	摩拉维亚	4	8
w01010048	并	1	1
w01010048	让	1	2
w01010048	其	1	2
w01010048	侄子	2	3
w01010048	取代	2	4
w01010048	了	1	1
w01010048	莫伊米尔	4	8
w01010048	一世	2	2
w01010048	的	1	2
w01010048	王位	2	3
w01010048	后	1	3
w01010048	被	1	2
w01010048	称	1	3
w01010048	为	1	1
w01010048	圣	1	2
w01010048	罗斯季斯拉夫	6	13
w01012052	另外	2	4
w01012052	由	1	1
w01012052	法令	2	5
w01012052	确定	2	4
w01012052	各	1	2
w01012052	地区	2	4
w01012052	及	1	1
w01012052	市区	2	4
w01012052	议会	2	5
w01012052	的	1	2
w01012052	选举	2	6
w01013083	虽然	2	5
w01013083	直至	2	4
w01013083	较晚	2	5
w01013083	的	1	2
w01013083	日期	2	4
w01013083	前	1	3
w01013083	年	1	2
w01013083	冰岛	2	4
w01013083	仍	1	2
w01013083	处	1	2
w01013083	于	1	1
w01013083	丹麦	2	3
w01013083	的	1	2
w01013083	政治	2	5
w01013083	控制	2	5
w01013083	下	1	2
w01013083	但	1	3
w01013083	在	1	2
w01013083	冰岛语	3	7
w01013083	中	1	1
w01013083	几乎	2	2
w01013083	没有	2	3
w01013083	借用	2	5
w01013083	丹麦语	3	6
w01013083	的	1	2
w01013083	元素	2	4
w01013083	也	1	1
w01013083	鲜有	2	3
w01013083	受	1	3
w01013083	其	1	2
w01013083	影响	2	8
w01013083	之	1	1
w01013083	处	1	2
w01013096	也	1	1
w01013096	有	1	1
w01013096	源	1	4
w01013096	于	1	1
w01013096	芬兰语	3	9
w01013096	并	1	1
w01013096	独立	2	4
w01013096	演化	2	6
w01013096	的	1	2
w01013096	语言	2	7
w01013096	如	1	2
w01013096	瑞典	2	5
w01013096	的	1	2
w01013096	托尔讷	3	6
w01013096	河谷	2	6
w01013096	芬兰语	3	9
w01013096	以及	2	3
w01013096	挪威	2	5
w01013096	的	1	2
w01013096	克温斯语	4	12
w01013102	辅音	2	4
w01013102	渐变	2	5
w01013102	是	1	2
w01013102	芬兰语	3	9
w01013102	和	1	2
w01013102	北部	2	4
w01013102	萨米人	3	5
w01013102	方言	2	6
w01013102	的	1	2
w01013102	共同	2	5
w01013102	特征	2	5
w01013102	但	1	3
w01013102	在	1	2
w01013102	被	1	2
w01013102	认为	2	3
w01013102	具有	2	3
w01013102	不同	2	4
w01013102	语言	2	7
w01013102	历史	2	3
w01013102	的	1	2
w01013102	南部	2	7
w01013102	萨米	2	4
w01013102	方言	2	6
w01013102	中	1	1
w01013102	则	1	2
w01013102	不	1	1
w01013102	存在	2	4
w01013102	此	1	2
w01013102	特征	2	5
w01014002	高加索	3	9
w01014002	山脉	2	3
w01014002	北部	2	4
w01014002	区域	2	6
w01014002	亦	1	4
w01014002	可	1	2
w01014002	称	1	3
w01014002	为	1	1
w01014002	内	1	2
w01014002	高加索	3	9
w01014002	地区	2	4
w01014002	而	1	1
w01014002	南部	2	7
w01014002	区域	2	6
w01014002	可	1	2
w01014002	称	1	3
w01014002	为	1	1
w01014002	外	1	2
w01014002	高加索	3	9
w01014002	地区	2	4
w01016028	大气层	3	7
w01016028	是	1	2
w01016028	一	1	1
w01016028	个	1	1
w01016028	混沌	2	5
w01016028	的	1	2
w01016028	系统	2	5
w01016028	所以	2	4
w01016028	系统	2	5
w01016028	中	1	1
w01016028	某	1	2
w01016028	部分	2	5
w01016028	的	1	2
w01016028	微小	2	6
w01016028	变化	2	4
w01016028	会	1	3
w01016028	给	1	4
w01016028	整个	2	4
w01016028	系统	2	5
w01016028	带来	2	4
w01016028	很大	2	3
w01016028	影响	2	8
w01016034	在	1	2
w01016034	降雨	2	4
w01016034	期间	2	5
w01016034	液滴	2	8
w01016034	从	1	2
w01016034	周围	2	5
w01016034	的	1	2
w01016034	空气	2	5
w01016034	中	1	1
w01016034	吸收	2	4
w01016034	并	1	1
w01016034	分解	2	5
w01016034	二氧化碳	4	10
w01016070	中国	2	4
w01016070	为	1	1
w01016070	年	1	2
w01016070	夏季	2	4
w01016070	奥运会	3	9
w01016070	进行	2	5
w01016070	的	1	2
w01016070	准备	2	4
w01016070	工作	2	3
w01016070	是	1	2
w01016070	近期	2	5
w01016070	天气	2	4
w01016070	控制	2	5
w01016070	的	1	2
w01016070	一	1	1
w01016070	个	1	1
w01016070	例子	2	4
w01017004	全球	2	4
w01017004	板块	2	5
w01017004	构造力	3	7
w01017004	的	1	2
w01017004	影响	2	8
w01017004	形成	2	3
w01017004	了	1	1
w01017004	东	1	1
w01017004	非	1	1
w01017004	大裂谷	3	7
w01017004	乞力马扎罗山	6	9
w01017004	和	1	2
w01017004	肯尼亚山	4	7
w01017004	位	1	2
w01017004	于	1	1
w01017004	东	1	1
w01017004	非	1	1
w01017004	它们	2	4
w01017004	是	1	2
w01017004	非洲	2	3
w01017004	最高	2	7
w01017004	的	1	2
w01017004	两	1	1
w01017004	个	1	1
w01017004	山峰	2	4
w01017046	后者	2	5
w01017046	让	1	2
w01017046	伊斯兰教	4	11
w01017046	传播	2	5
w01017046	到	1	2
w01017046	沿岸	2	6
w01017046	一带	2	4
w01017046	但	1	3
w01017046	大部分	3	6
w01017046	的	1	2
w01017046	班图	2	7
w01017046	人	1	1
w01017046	从未	2	3
w01017046	接触	2	5
w01017046	过	1	2
w01017046	伊斯兰教	4	11
w01017046	并	1	1
w01017046	保留	2	6
w01017046	了	1	1
w01017046	非洲	2	3
w01017046	传统	2	5
w01017046	宗教	2	5
w01017046	信徒	2	4
w01017046	的	1	2
w01017046	身份	2	4
w01018019	法国	2	5
w01018019	把	1	2
w01018019	喀麦隆	3	10
w01018019	的	1	2
w01018019	经济	2	5
w01018019	与	1	2
w01018019	法国	2	5
w01018019	经济	2	5
w01018019	融	1	2
w01018019	为	1	1
w01018019	一体	2	3
w01018019	利用	2	4
w01018019	资金	2	5
w01018019	投资	2	5
w01018019	和	1	2
w01018019	熟练	2	7
w01018019	工人	2	2
w01018019	提升	2	3
w01018019	基础	2	6
w01018019	设施	2	5
w01018019	调节	2	6
w01018019	劳动力	3	6
w01018019	系统	2	5
w01018029	年	1	2
w01018029	月	1	1
w01018029	日	1	1
w01018029	前英属	3	7
w01018029	南	1	4
w01018029	喀麦隆	3	10
w01018029	与	1	2
w01018029	法	1	2
w01018029	属	1	2
w01018029	喀麦隆	3	10
w01018029	统一	2	4
w01018029	组成	2	3
w01018029	喀麦隆	3	10
w01018029	联邦	2	5
w01018029	共和国	3	7
w01018101	根据	2	6
w01018101	劳动部	3	8
w01018101	有关	2	3
w01018101	最	1	3
w01018101	恶劣	2	4
w01018101	童工	2	3
w01018101	形式	2	4
w01018101	的	1	2
w01018101	研究	2	4
w01018101	报导	2	4
w01018101	称	1	3
w01018101	在	1	2
w01018101	五	1	1
w01018101	至	1	2
w01018101	十四	2	4
w01018101	岁	1	2
w01018101	的	1	2
w01018101	儿童	2	3
w01018101	中	1	1
w01018101	有	1	1
w01018101	为	1	1
w01018101	童工	2	3
w01018101	在	1	2
w01018101	七	1	1
w01018101	至	1	2
w01018101	十四	2	4
w01018101	岁	1	2
w01018101	的	1	2
w01018101	儿童	2	3
w01018101	中	1	1
w01018101	近	1	2
w01018101	处	1	2
w01018101	于	1	1
w01018101	半	1	1
w01018101	工	1	1
w01018101	半	1	1
w01018101	学	1	3
w01018101	的	1	2
w01018101	状态	2	4
w01019014	非洲	2	3
w01019014	撒海尔区	4	11
w01019014	的	1	2
w01019014	气候	2	6
w01019014	与	1	2
w01019014	位	1	2
w01019014	于	1	1
w01019014	北部	2	4
w01019014	的	1	2
w01019014	撒哈拉	3	10
w01019014	沙漠	2	6
w01019014	的	1	2
w01019014	气候	2	6
w01019014	相似	2	4
w01019014	但是	2	5
w01019014	其	1	2
w01019014	极端	2	5
w01019014	程度	2	6
w01019014	相对	2	4
w01019014	较低	2	5
w01019073	年	1	2
w01019073	六	1	2
w01019073	月	1	1
w01019073	至	1	2
w01019073	八	1	1
w01019073	月	1	1
w01019073	期间	2	5
w01019073	非洲	2	3
w01019073	撒海尔区	4	11
w01019073	发生	2	2
w01019073	饥荒	2	5
w01020016	位	1	2
w01020016	于	1	1
w01020016	地中海	3	6
w01020016	海岸	2	6
w01020016	附近	2	5
w01020016	的	1	2
w01020016	几	1	1
w01020016	个	1	1
w01020016	古老	2	4
w01020016	文明	2	4
w01020016	均	1	3
w01020016	因	1	2
w01020016	位置	2	5
w01020016	近海	2	5
w01020016	而	1	1
w01020016	受到	2	5
w01020016	极大	2	3
w01020016	的	1	2
w01020016	影响	2	8
w01020017	在	1	2
w01020017	那些	2	6
w01020017	时代	2	4
w01020017	中	1	1
w01020017	它	1	2
w01020017	为	1	1
w01020017	数	1	3
w01020017	个	1	1
w01020017	社区	2	4
w01020017	的	1	2
w01020017	贸易	2	5
w01020017	殖民	2	4
w01020017	战争	2	5
w01020017	乃至	2	3
w01020017	来	1	1
w01020017	自	1	2
w01020017	捕鱼	2	5
w01020017	以及	2	3
w01020017	海产	2	4
w01020017	采集	2	4
w01020017	的	1	2
w01020017	食品	2	5
w01020017	提供	2	5
w01020017	了	1	1
w01020017	通道	2	5
w01020018	由于	2	2
w01020018	气候	2	6
w01020018	地理	2	4
w01020018	和	1	2
w01020018	近海	2	5
w01020018	情况	2	5
w01020018	相似	2	4
w01020018	以	1	2
w01020018	地中海	3	6
w01020018	为	1	1
w01020018	中心	2	2
w01020018	的	1	2
w01020018	数	1	3
w01020018	个	1	1
w01020018	文明	2	4
w01020018	均	1	3
w01020018	在	1	2
w01020018	某	1	2
w01020018	程度	2	6
w01020018	上	1	2
w01020018	拥有	2	3
w01020018	互相	2	4
w01020018	交错	2	5
w01020018	的	1	2
w01020018	文化	2	4
w01020018	和	1	2
w01020018	历史	2	3
w01020019	其中	2	3
w01020019	两	1	1
w01020019	个	1	1
w01020019	古典	2	4
w01020019	时代	2	4
w01020019	的	1	2
w01020019	最	1	3
w01020019	著名	2	5
w01020019	地中海	3	6
w01020019	文明	2	4
w01020019	是	1	2
w01020019	希腊	2	6
w01020019	城邦	2	4
w01020019	和	1	2
w01020019	腓尼基	3	7
w01020019	人	1	1
w01020019	两	1	1
w01020019	者	1	2
w01020019	均	1	3
w01020019	大规模	3	7
w01020019	地	1	2
w01020019	在	1	2
w01020019	地中海	3	6
w01020019	的	1	2
w01020019	海岸线	3	8
w01020019	进行	2	5
w01020019	殖民	2	4
w01020019	活动	2	5
w01020020	后来	2	4
w01020020	奥古斯塔斯	5	16
w01020020	建立	2	4
w01020020	了	1	1
w01020020	罗马	2	3
w01020020	帝国	2	5
w01020020	罗马人	3	4
w01020020	把	1	2
w01020020	地中海	3	6
w01020020	称	1	3
w01020020	为	1	1
w01020020	我们	2	4
w01020020	的	1	2
w01020020	海	1	3
w01022033	运河	2	6
w01022033	是	1	2
w01022033	一	1	1
w01022033	个	1	1
w01022033	由	1	1
w01022033	礁石	2	4
w01022033	保护	2	5
w01022033	起来	2	3
w01022033	的	1	2
w01022033	水路	2	4
w01022033	从	1	2
w01022033	挪威	2	5
w01022033	南部	2	7
w01022033	的	1	2
w01022033	克里斯蒂安松	6	15
w01022033	开始	2	4
w01022033	穿过	2	4
w01022033	利勒桑	3	8
w01022033	蜿蜒	2	7
w01022033	而	1	1
w01022033	行	1	3
w01022055	在	1	2
w01022055	丹麦语	3	6
w01022055	中	1	1
w01022055	这	1	2
w01022055	个	1	1
w01022055	词	1	2
w01022055	可能	2	6
w01022055	也	1	1
w01022055	适用	2	4
w01022055	于	1	1
w01022055	浅礁湖	3	9
w01022092	如	1	2
w01022092	峡湾	2	5
w01022092	一样	2	3
w01022092	淡水湖	3	8
w01022092	通常	2	6
w01022092	较深	2	7
w01023074	这里	2	3
w01023074	提供	2	5
w01023074	酒精类	3	6
w01023074	饮品	2	5
w01023074	诸如	2	5
w01023074	啤酒	2	4
w01023074	蜂蜜酒	3	8
w01023074	和	1	2
w01023074	一	1	1
w01023074	种	1	2
w01023074	烈性	2	5
w01023074	水果酒	3	5
w01023074	富人	2	5
w01023074	还	1	2
w01023074	可以	2	4
w01023074	享用	2	5
w01023074	到	1	2
w01023074	进口	2	3
w01023074	葡萄酒	3	8
w01023120	无论	2	4
w01023120	规则	2	4
w01023120	是	1	2
w01023120	什么	2	3
w01023120	在	1	2
w01023120	这些	2	6
w01023120	搏斗	2	4
w01023120	中	1	1
w01023120	通常	2	6
w01023120	会	1	3
w01023120	导致	2	5
w01023120	其中	2	3
w01023120	一	1	1
w01023120	匹	1	2
w01023120	种马	2	3
w01023120	死亡	2	4
w01025083	严冬	2	6
w01025083	来临	2	4
w01025083	时	1	2
w01025083	丹内维尔克	5	10
w01025083	和	1	2
w01025083	胡苏姆	3	7
w01025083	之间	2	3
w01025083	的	1	2
w01025083	施莱湾	3	8
w01025083	和	1	2
w01025083	湿地	2	5
w01025083	形成	2	3
w01025083	了	1	1
w01025083	冻土	2	3
w01025083	丹内维尔克	5	10
w01025083	南部	2	7
w01025083	紧邻	2	5
w01025083	的	1	2
w01025083	土地	2	3
w01025083	已	1	1
w01025083	被	1	2
w01025083	前进	2	5
w01025083	的	1	2
w01025083	德国	2	8
w01025083	军队	2	4
w01025083	攻占	2	4
w01025084	这	1	2
w01025084	次	1	2
w01025084	撤退	2	6
w01025084	行动	2	6
w01025084	让	1	2
w01025084	普	1	3
w01025084	奥	1	3
w01025084	联军	2	5
w01025084	感到	2	6
w01025084	意外	2	4
w01025084	因为	2	3
w01025084	几乎	2	2
w01025084	所有	2	3
w01025084	丹麦	2	3
w01025084	军队	2	4
w01025084	都	1	3
w01025084	成功	2	3
w01025084	完成	2	4
w01025084	了	1	1
w01025084	撤离	2	8
w01025085	不过	2	3
w01025085	这	1	2
w01025085	也	1	1
w01025085	导致	2	5
w01025085	重型	2	4
w01025085	火炮	2	4
w01025085	关键	2	5
w01025085	部件	2	5
w01025085	被	1	2
w01025085	遗弃	2	5
w01025085	而	1	1
w01025085	关于	2	3
w01025085	为	1	1
w01025085	何	1	3
w01025085	当时	2	4
w01025085	通往	2	5
w01025085	弗伦斯堡	4	11
w01025085	的	1	2
w01025085	铁路	2	5
w01025085	未	1	1
w01025085	被	1	2
w01025085	妥善	2	5
w01025085	利用	2	4
w01025085	的	1	2
w01025085	疑问	2	6
w01025085	也	1	1
w01025085	一直	2	3
w01025085	是	1	2
w01025085	一	1	1
w01025085	个	1	1
w01025085	历史	2	3
w01025085	议题	2	4
w01025086	撤退	2	6
w01025086	的	1	2
w01025086	消息	2	5
w01025086	让	1	2
w01025086	丹麦	2	3
w01025086	大众	2	4
w01025086	十分	2	3
w01025086	震惊	2	6
w01025086	他们	2	4
w01025086	曾	1	4
w01025086	认为	2	3
w01025086	丹内维尔克	5	10
w01025086	是	1	2
w01025086	坚不可摧	4	9
w01025086	的	1	2
w01025086	梅塞	2	7
w01025086	将军	2	5
w01025086	也	1	1
w01025086	被	1	2
w01025086	随即	2	5
w01025086	被	1	2
w01025086	解除	2	6
w01025086	指挥权	3	8
w01025087	自	1	2
w01025087	此	1	2
w01025087	以后	2	5
w01025087	丹内维尔克	5	10
w01025087	便	1	2
w01025087	归	1	2
w01025087	德国	2	8
w01025087	管辖	2	7
w01026024	年	1	2
w01026024	多瑙河	3	10
w01026024	上	1	2
w01026024	运输	2	7
w01026024	的	1	2
w01026024	货物	2	5
w01026024	数量	2	6
w01026024	上升	2	3
w01026024	至	1	2
w01026024	约	1	2
w01026024	一亿	2	3
w01026024	吨	1	2
w01026037	多瑙河	3	10
w01026037	三	1	3
w01026037	角洲	2	4
w01026037	的	1	2
w01026037	大部分	3	6
w01026037	区域	2	6
w01026037	位	1	2
w01026037	于	1	1
w01026037	罗马尼亚	4	7
w01026037	图尔恰郡	4	13
w01026037	而	1	1
w01026037	其	1	2
w01026037	北部	2	4
w01026037	区域	2	6
w01026037	在	1	2
w01026037	奇莉娅湾	4	11
w01026037	左岸	2	5
w01026037	位	1	2
w01026037	于	1	1
w01026037	乌克兰	3	7
w01026037	敖德萨州	4	11
w01026037	境内	2	6
w01027007	这里	2	3
w01027007	的	1	2
w01027007	气候	2	6
w01027007	非常	2	4
w01027007	干燥	2	6
w01027007	偶尔	2	4
w01027007	甚至	2	3
w01027007	会	1	3
w01027007	有	1	1
w01027007	人	1	1
w01027007	误	1	3
w01027007	以为	2	3
w01027007	这	1	2
w01027007	个	1	1
w01027007	平原	2	4
w01027007	是	1	2
w01027007	撒哈拉	3	10
w01027007	沙漠	2	6
w01027007	的	1	2
w01027007	一	1	1
w01027007	部分	2	5
w01027015	它	1	2
w01027015	与	1	2
w01027015	这	1	2
w01027015	个	1	1
w01027015	国家	2	5
w01027015	西部	2	4
w01027015	的	1	2
w01027015	不同	2	4
w01027015	之	1	1
w01027015	处	1	2
w01027015	在	1	2
w01027015	于	1	1
w01027015	其	1	2
w01027015	主要	2	4
w01027015	的	1	2
w01027015	地形	2	4
w01027015	特点	2	6
w01027015	与	1	2
w01027015	海岸	2	6
w01027015	区域	2	6
w01027015	不	1	1
w01027015	相同	2	5
w01027035	阿尔及利亚	5	10
w01027035	北部	2	4
w01027035	地处	2	4
w01027035	温带	2	6
w01027035	享有	2	4
w01027035	温和	2	5
w01027035	的	1	2
