sent_id	clause_text	word_n	character_n
w01023074	这里提供酒精类饮品	4	9
w01023074	诸如啤酒蜂蜜酒和bjorr酒一种烈性水果酒	9	21
w01023074	富人还可以享用到进口葡萄酒	7	13
w01023120	无论规则是什么	4	7
w01023120	在这些搏斗中通常会导致其中一匹种马死亡	12	19
w01025083	严冬来临时	3	5
w01025083	丹内维尔克和胡苏姆之间的施莱湾和湿地形成了冻土	11	23
w01025083	丹内维尔克南部紧邻的土地已被前进的德国军队攻占	12	23
w01025084	这次撤退行动让普奥联军感到意外	10	15
w01025084	因为几乎所有丹麦军队都成功完成了撤离	10	18
w01025085	不过这也导致重型火炮关键部件被遗弃	10	17
w01025085	而关于为何当时通往弗伦斯堡的铁路未被妥善利用的疑问也一直是一个历史议题	22	35
w01025086	撤退的消息让丹麦大众十分震惊	8	14
w01025086	他们曾认为丹内维尔克是坚不可摧的	7	16
w01025086	梅塞将军也被随即被解除指挥权	8	14
w01025087	自此以后	3	4
w01025087	丹内维尔克便归德国管辖	5	11
w01026024	1987年	2	5
w01026024	多瑙河上运输的货物数量上升至约一亿吨	11	18
w01026037	多瑙河三角洲的大部分区域位于罗马尼亚图尔恰郡	10	22
w01026037	而其北部区域在奇莉娅湾Chiliaarm左岸	8	22
w01026037	位于乌克兰敖德萨州境内	5	11
w01027007	这里的气候非常干燥	5	9
w01027007	偶尔甚至会有人误以为这个平原是撒哈拉沙漠的一部分	16	24
w01027015	它与这个国家西部的不同之处在于	12	15
w01027015	其主要的地形特点与海岸区域不相同	10	16
w01027035	阿尔及利亚北部地处温带	4	11
w01027035	享有温和的地中海气候	5	10
w01028004	最重要的就是最终汇入密西西比河的俄亥俄河	9	20
w01028050	矛盾的核心问题在于	6	9
w01028050	堪萨斯州是以自由州还是奴隶制州的身份加入联邦	10	22
w01028069	全国对于堪萨斯州事件的反应说明了这个国家的分化现象是多么严重	17	30
w01029015	在颜色方面	3	5
w01029015	叶子展示的是多样的绿色	7	11
w01029015	从黄绿色到蓝绿色	4	8
w01029015	不一而足	1	4
w01029049	全美的印第安人都依赖其作为主要的医学治疗方法	14	22
w01029083	位于欧洲西北部和乌克兰的基督教堂通常在棕枝主日的庆典上用柳枝取代棕榈叶	20	35
w01030092	阿尔卑斯山脉为欧洲低海拔地区提供了饮用水灌溉水和水力发电的条件	15	31
w01030093	虽然此区域只占据欧洲地表的11%	9	16
w01030093	但阿尔卑斯山脉为欧洲低海拔地区	7	15
w01030093	特别是在干旱地区和夏季月份	8	13
w01030093	提供了高达90%的水资源	7	12
w01030094	在如米兰等城市中	6	8
w01030094	80%的供水来自于阿尔卑斯山的径流	9	17
w01030095	超过500座水电站利用了河流的水资源	10	18
w01030095	可产生多达2900千瓦的电力	7	14
w01030096	欧洲的主要河流均来自瑞士	8	12
w01030096	例如莱茵河罗讷河茵河提契诺河和宝河	7	17
w01030096	所有河流均有源头来自阿尔卑斯山脉	9	16
w01031003	对火山的研究学习可称为火山学volcanology	10	25
w01031003	有时也可以拼写为vulcanology	6	19
w01031015	岩浆一般因矽含量高而较为粘稠	9	14
w01031015	因此它一般无法到达地表	7	11
w01031015	而是在深处冷却	4	7
w01031034	一般它们也不会发生灾难性的爆炸	8	15
w01032139	全球变暖已经造成雨季模式的改变	8	15
w01033022	它带有一个小型环礁湖	6	10
w01033022	但是已经干涸	3	6
w01033025	这里于1975年被宣布为野生动物保护区	10	19
w01033061	这个岛屿的调查与考察工作正在继续	11	16
w01033067	这些定居活动约在公元前1000年可能就已开始	13	22
w01033067	当时东部的美拉尼西亚人在往北迁移	7	16
w01034023	在其家庭在肯塔基和印第安纳生活期间	9	17
w01034023	托马斯林肯曾经当过农民家具木工和木匠	10	18
w01035079	栖息地的破坏极大地增加了一个地区面对自然灾害时的脆弱性	16	27
w01035079	例如洪水干旱作物失收疾病传播和水资源污染	11	20
w01035080	另一方面	3	4
w01035080	管理妥善的健康生态系统将能降低这些事件的发生率	13	23
w01035080	或至少能减轻不利影响	6	10
w01035081	农业用地实际上可能会因为周边地貌的破坏而受到影响	14	24
w01035082	在过去的五十年中	6	8
w01035082	农业用地附近的栖息地破坏已导致全球农业用地减少约40%	14	27
w01035082	主要的原因有土地侵蚀盐渍化土地压紧养分枯竭污染和城镇化	14	27
w01035083	栖息地被破坏后	4	7
w01035083	人类也会无法直接使用自然栖息地	8	15
w01036044	巴布亚新几内亚经常被标记为全球性别暴力可能最严重的地方	14	27
w01036077	这些植物科属依然存在于巴布亚新几内亚	8	18
w01037024	在七大洲的模型中	6	8
w01037024	北美洲和南美洲被视为两个独立的大陆	13	17
w01037080	克里斯托弗哥伦布于1492年扬帆穿过大西洋	8	21
w01037080	来到了西印度群岛	5	8
w01037080	掀起了欧洲人探索美洲的热潮期	7	14
w01038009	通常由于地点偏远交通不便	6	12
w01038009	这些不是十分受欢迎	5	9
w01038016	不同的私营企业拥有余下的土地	8	14
w01038016	总共占据该州的百分之一	5	11
w01038022	这是阿拉斯加仅有的一个冬季白天平均最高温度高于冰点的区域	18	28
w01038044	在欧洲人来到这之前	5	9
w01038044	有数个本地民族在阿拉斯加生活了数千年	11	18
w01039032	他们就是在这里偷了一艘该地区澳洲原住民留下的独木舟	15	25
w01039058	随着布里斯班的发展	5	9
w01039058	河流状况恶化至最糟糕的状况	8	13
w01039058	情况宛如露天的下水道和污水池	8	14
w01039065	时任布里斯班大市长的SallyanneAtkinson宣布1987年是河流保护年	12	40
w01040100	沙尘暴是发生在干旱地区的自然事件	9	16
w01040100	这些土地没有获得植被的保护	7	13
w01040101	沙尘暴通常在沙漠边缘形成	6	12
w01040101	而不是在沙漠里	5	7
w01040101	因为那里更微小的尘埃都已被吹走	10	15
w01040102	随着风的稳定吹拂	6	8
w01040102	位于裸露地表的细微颗粒开始颤动	9	15
w01040103	当风速变快后	4	6
w01040103	某些颗粒被带入气流中	6	10
w01040104	当它们降落地面后	5	8
w01040104	它们会击中其他颗粒并有可能将其弹入空中	12	19
w01040104	形成连锁反应	3	6
w01041046	但泰国的城镇化也导致了问题的激增	10	16
w01041046	如肥胖	2	3
w01042055	雷暴较为少见	3	6
w01042055	因为城市每年有雷暴报告的天数仅为七天	12	18
w01043027	到1340年	3	6
w01043027	开罗人口已达将近五十万	7	11
w01043027	使之成为中国西边最大的城市	9	13
w01043065	同时	1	2
w01043065	对尼罗河的额外控制促进了杰济拉岛和城市海滨一带的发展	15	26
w01044010	内华达州的产业输出有旅游业矿业机械加工业印刷与出版食品加工和电子设备	17	34
w01045002	加勒比海的名字从加勒比人演化而来	8	16
w01045002	加勒比人是15世纪末在该地区与欧洲人接触的主要美洲土著群体	16	29
w01045003	克里斯托弗哥伦布于1492年发现了美洲之后	9	21
w01045003	是用西班牙词Antillas来命名这片土地的	10	22
w01045003	因此在各种欧洲语言中	7	10
w01045003	SeaoftheAntilles成为了它们共通的加勒比海代名词	12	31
w01045004	在头个世纪的发展中	6	9
w01045004	西班牙对该地区的控制不存在争议	9	15
w01045005	自16世纪起	4	6
w01045005	到访加勒比海区域的欧洲人发现了南海即巴拿马地峡南边的太平洋	14	29
w01045005	与北海相对	3	5
w01045005	北海是指巴拿马地峡北边的加勒比海	8	16
w01045006	加勒比海直到1492年才被欧亚大陆所知	11	19
w01045006	当时克里斯托弗哥伦布正在寻找海路前往亚洲	9	20
w01045006	并首次驶入了加勒比海域	6	11
w01046011	不幸的是	3	4
w01046011	快速的人口增长和城镇化扩展蚕食了这些生态系统	12	22
w01046056	开普敦的当地政府是开普敦市	6	13
w01046056	是一个大都会城市	5	8
w01047008	这篇短文以水下世界的名字出版	9	14
w01047008	生动地讲述了一个在海床上进行的旅程	12	17
w01047071	她也利用了她与许多政府科学家的私人关系	13	19
w01047071	让他们为她提供机密信息	7	11
w01047094	到1962年中	4	7
w01047094	布鲁克斯和卡森已几近完成了编辑工作	9	17
w01047094	正把手稿发给几位人士进行最终的建议环节	12	19
w01047094	为这本书的推广工作奠定了基础	10	14
w01047104	这引起了化学产业和相关说客以及普罗大众的注意	13	22
w01048027	到十四世纪五十年代	5	9
w01048027	恭愍王才最终获得自由开始高丽政府的改革	10	19
w01048027	当时元朝已经开始瓦解	5	10
w01048090	自二十世纪六十年代以来	6	11
w01048090	南韩的经济已获得了巨大的增长	9	14
w01048090	经济结构被彻底改变	5	9
w01049051	这通常包括低水平的发展	6	11
w01049051	例如乡村野餐区长凳和小径	6	12
w01049066	澳大利亚的皇家国家公园建立于1879年	9	19
w01049066	是世界上由官方建立的第二个国家公园	11	17
w01049082	最重要的是在快速建立的区域内提供开阔的空间	14	21
w01049082	作为市民和本地居民的福利	8	12
w01050067	1911年	2	5
w01050067	随着清朝的灭亡	5	7
w01050067	博格达汗统治下的蒙古宣布独立	7	14
w01050068	但是	1	2
w01050068	新成立的中华民国认为蒙古是其领土的一部分	13	20
w01050069	时任中华民国总统的袁世凯认为新共和国是清朝的继承者	13	25
w01050070	博格达汗称蒙古和中国在清朝时均由满族统治	12	20
w01050070	但清朝于1911年灭亡后	7	12
w01050070	蒙古顺从于满族的协议就已失效	9	14
w01050071	博格达汗控制的区域大约是清朝时期的前外蒙古的大小	12	24
w01051032	在匆忙抓捕加低斯时	5	9
w01051032	拉美西斯二世犯了重大的战术错误	8	15
w01051080	实际上	2	3
w01051080	詹姆斯亨利布雷斯特德于1903年撰写的第一份关于该战役的学术报告中充分赞扬了使该战役得以重现的资源	28	49
w01052022	拉美西斯在后勤方面无法维持长时间的攻城战	9	20
w01052022	因此返回埃及	4	6
w01052038	埃及法老因此发现自己身处阿穆鲁北部	9	17
w01052038	在远离加低斯的图尼普	5	10
w01052038	自近120年前的图特摩斯三世以来	9	16
w01052038	这里从未有埃及士兵出现	6	11
w01052046	这次他声称参与了战役	7	10
w01052046	甚至在战斗开始的两小时后才不慌不忙地穿上了盔甲	14	23
w01053015	希律安提帕斯与希罗底的准确结婚年份仍是学者争论的话题	13	26
w01053031	鉴于希律当时在耶路撒冷	6	11
w01053031	彼拉多决定派耶稣去希罗底那接受审讯	9	17
w01053045	根据新约记载	3	6
w01053045	在保罗皈依的约十七年后	8	11
w01053045	他在科林斯停留了八个月	8	11
w01053062	如果当年是引入了特殊闰月的话	8	14
w01053062	后一个日期只能是一个周五	11	12
w01053062	但这获得了牛顿的支持	7	10
w01053067	是有可能在两千年前的某一天确定了月相的	15	19
w01053067	但若有云层或烟雾遮挡的话则行不通	12	16
w01054107	新法兰西尚未稳定的较旧区域也修建了堡垒	11	19
w01056103	这奠定了融合的基础	6	9
w01056103	让国家的经济和法律机制可以应用到整个地中海	12	21
w01056103	正如以前从拉丁姆应用到整个意大利一样	10	18
w01057006	每首诗歌只描述了战争的一部分	9	14
w01057016	后世的剧作家史学家和其他知识分子会以特洛伊战争为原型进行作品创作	18	32
w01057041	预言称他会在度过平淡无奇的一生后死去	12	18
w01057041	或者会在战场英年早逝	6	10
w01057041	并通过诗文而永世不朽	6	10
w01058009	但是由于朱利安在363年被杀	8	14
w01058009	此说法就被推翻了	6	8
w01058013	据信上一次奥运会是在393年举办的	11	17
w01060037	沈括作为官府代理人的管理技巧和能力很快得到了王安石的赏识	18	28
w01060038	1072年	2	5
w01060038	沈括被派往管理王安石的淤泥沉积调查计划	12	19
w01060038	对首都外的汴河开展工作	7	11
w01060039	沈括使用了原创的技术	7	10
w01060039	成功疏通了运河	4	7
w01060039	并展示了淤积物具有极佳的肥料价值	9	16
w01060040	1075年夏季	3	7
w01060040	他获派遣前往契丹辽朝担任使节	8	14
w01060040	进一步在朝廷上获得了美誉	9	12
w01060041	契丹人进行了数次挑衅性的谈判	8	14
w01060041	要求把他们的边界向南推进	8	12
w01060041	同时操纵数位不称职的中国大使	9	14
w01060041	让他们对辽国的要求作出让步	8	13
w01061050	特别是在意大利南部	5	9
w01061050	也有人研究药学	5	7
w01061050	当地萨莱诺的学校受到了伊斯兰医学的影响	10	19
w01062037	据称提庇留离开后感到后悔	6	12
w01062037	并数次要求返回罗马	6	9
w01062037	但是均被奥古斯都拒绝	5	10
w01062063	他似乎希望元老会和整个国家无需自己就能单独行动	13	23
w01062063	而且他的直接命令都十分含糊	8	13
w01062063	这也导致了人们讨论的内容更多是关于他的真实意图是什么	17	26
w01062063	而不是是否应该通过他的法令	8	13
w01063048	每位神祗都独特的代表了日常生活的实际所需	12	20
w01063048	而且被人们小心翼翼的用恰当的仪式和祭品供奉	12	21
w01064034	这是坐船从欧洲大陆出发的	8	12
w01065018	在现场发现的祭祀遗迹由一排十座被称为立石的高大石碑组成	19	27
w01065018	立石为南北走向	4	7
w01065018	最高一座高3米	6	7
w01065018	石群中央有一个祭坛和一个巨大的方形石制水池	14	21
w01065019	这个巨碑的具体作用仍然在讨论当中	10	16
w01065019	但是它们可能在中期青铜时代组成了迦南人的高地	12	22
w01065019	即约公元前1600年	6	10
w01065020	迦南人的城市在大火中被焚毁	8	13
w01065020	时间约在埃及法老图特摩斯三世发起一系列战役之时	13	23
w01065021	有关该城市的最古老历史资料是在凯尔奈克图特摩斯圣殿中一处有关被征服地点的碑文中发现的	25	42
w01065022	阿马尔奈文书可追溯至公元前14世纪	9	17
w01065022	其中包括了来自基色城的国王向埃及法老效忠的十封信件	16	25
w01066003	泰国出生证明记录的是出生的月份日期和时间	12	20
w01066003	然后是星期几农历日期以及生肖	8	14
w01066006	她的黄道生肖是猴子	6	9
w01066006	她的传统意义上很重要的六十周年庆典是在1992年	15	24
w01066008	泰国每天的吉祥颜色是根据工作日表格来分配的	12	21
w01066008	下面带有一个链接	5	8
w01066008	可以打开当周各天的菩萨图片	7	13
w01066040	泰国华人的农历春节和其他节日各有不同	11	18
w01066040	因为这些节日是按照中国农历来计算的	10	17
w01067032	此外	1	2
w01067032	他加强了埃及和亚洲之间的防卫	9	14
w01067032	在东三角洲地区建造了大公墙	8	13
w01067059	他仅统治了十五年	6	8
w01067059	这从他很多未完工的建造工程中得到了印证	13	19
w01067103	除此之外	3	4
w01067103	他们两者似乎都至少占有下埃及的一些区域	12	19
w01068027	2002年9月9日	6	9
w01068027	阿特灵被人以接受日本儿童电视节目有关太空的问题的采访为藉口	17	29
w01068027	引诱前往比佛利山庄酒店	5	11
w01068056	阿特灵结过三次婚	6	8
w01069007	1519年	2	5
w01069007	他成为哈布斯堡王朝的统治者	7	13
w01069007	并于1530年获得了神圣罗马帝国皇帝的头衔	12	21
w01069040	除去实行严厉的政策之外	6	11
w01069040	查尔斯被认为是一个对荷兰人的需求抱有同情心的统治者	14	25
w01069056	1566年	2	5
w01069056	由约400名贵族成员组成的联盟向巴拿马总督玛格丽特递交了请愿	16	30
w01069056	要求在余部返回前中止迫害行动	8	14
w01069094	它与奥斯曼帝国在地中海的斗争	8	14
w01069094	大大限制了其部署兵力对抗荷兰叛军的军事能力	12	21
w01070031	一座青铜时代的气象天文台在公元前约1900年建成	14	24
w01070031	一直到公元前700年	6	10
w01070031	它依然在为附近生活的社区持续提供服务	11	18
w01070032	中间的区域是用于观察太阳和满月的升起	12	18
w01070033	三个标记把日出标记在夏至和冬至春分以及秋分处	14	22
w01070034	另外四个标记分别给出了在夏季和冬季时	12	18
w01070034	满月的最小和最大倾斜角	6	11
w01070035	两个用于测量农历月份的长度	9	13
w01071036	其重要性在两个事实中反应出来	9	14
w01071043	第三个系统在尤卡坦半岛的后古典时期被应用	11	20
w01072002	希斯帕尼亚Hispania一词的来源备受争议	8	22
w01072002	各种猜测仅仅是基于有可能只是巧合的相似度	13	20
w01072002	且缺乏有力证据	4	7
w01072046	但是在新生事物中	5	8
w01072046	希斯帕尼亚的影响也非常大	6	12
w01072065	在罗马化的第一阶段	5	9
w01072065	罗马出于管理的原因把该半岛一分为二	10	17
w01072079	到了3世纪时	5	6
w01072079	卡瑞卡拉皇帝提出了一个新的分区	9	15
w01072079	但仅存在了很短的时间	7	10
w01073007	他们被拉迪亚德吉湖区的美深深打动	8	16
w01073007	以至于他们的第一个孩子出生时	9	14
w01073007	以它来作为新生儿名字	7	10
w01073042	在那儿的时候	4	6
w01073042	吉卜林也与在南海与崔丝一同上船的佛罗伦萨葛拉德相遇	13	25
w01073042	并且坠入爱河当时崔丝已返回了南海	9	16
w01073054	编辑惠勒斯蒂芬在工作上给了吉卜林很大压力	10	20
w01073054	但是基普林的写作兴致势不可挡	6	14
w01073067	回到拉合尔之后	3	7
w01073067	1886年11月至1887年6月期间	10	18
w01073067	在公报上发表了三十九篇故事	8	13
w01073075	时至此刻	3	4
w01073075	他已经越来越多地思考未来	7	12
w01074088	金瓶梅于1610年出版	7	11
w01074088	虽然著作整合了过往的材料	7	12
w01074088	但它标志了迈向独立写作的趋势	9	14
w01074088	表达了对心理学方面的关注	7	12
w01075036	更高的男子高中入读率人均收入及经济增长率都对降低发生内战的机率有着重大的影响	22	38
w01075037	具体来说	3	4
w01075037	男子高中入读率比平均水平高10%时	9	17
w01075037	冲突发生的机率就会大概降低3%	9	15
w01075037	而当增长率比研究的平均数据高1%时	11	17
w01075037	内战发生的机率就会大概降低1%	9	15
w01075038	这项研究说明了这三项因素是放弃叛乱的收益指标	15	22
w01075038	因此较低的放弃收益会鼓励叛乱的发生	11	17
w01075039	换言之	3	3
w01075039	如果年轻的男性他们是内战参战者的主要组成部分有接受教育	15	27
w01075039	或拥有满意的薪资	5	8
w01075039	并能合理地假设他们未来会获得成功	10	16
w01075039	那么他们参与叛乱的机率会降低	8	14
w01075040	已有人提出较低的人均收入是抱怨愤懑的起因	13	20
w01075040	会推动武装暴乱	4	7
w01076039	对自由的保障保证了能化解公共内部的紧张关系	13	21
w01076039	把帝国转变为更和谐的地方	8	12
w01076054	于1916年发生的阿拉伯起义扭转了对抗奥斯曼人的中东战线的局势	16	31
w01076054	在此之前	3	4
w01076054	奥斯曼人在战争开始的前两年似乎还是占据优势的	13	22
w01078013	本书在多个段落中详细探讨了战争对人类社会及文化的伤害	17	26
w01079038	道明会牧师海因里希克雷默是萨尔兹堡大主教的助理	9	23
w01079049	1538年	2	5
w01079049	西班牙宗教裁判所告诫其教徒不能相信女巫之槌的所有内容	14	26
w01079057	强制受洗有悖天主教教义	5	11
w01079057	理论上而言	4	5
w01079057	任何人在强制受洗后都可以重新皈依犹太教	11	19
w01079077	西班牙于1492年驱逐了境内的塞法迪犹太人	10	21
w01079077	这些西班牙裔犹太人当中很多人离开西班牙去了葡萄牙	11	24
w01079077	但是最后同样成了迫害对象	7	12
w01080128	马其顿东部紧邻色雷斯的边境现在被奈斯托斯河也叫麦斯塔河所包围	14	30
w01080129	菲利普随后朝南面的敌人推进	7	13
w01080130	他在塞萨利击败了敌人	6	10
w01080130	公元352年	3	6
w01080130	他牢牢掌握了该地区	6	9
w01080131	马其顿军队一直行进到把希腊一分为二的温泉关	10	21
w01080131	却并不打算占领它	6	8
w01080131	因为该处有雅典斯巴达以及亚加亚联军的重兵守护	11	22
w01080132	确保了马其顿边境的安全之后	7	13
w01080132	菲利普召集了一个庞大的马其顿军队深入色雷斯	11	21
w01080132	开始了长久的征服战	5	9
w01081030	俄罗斯女皇叶卡捷琳娜同样非常满意	6	16
w01082055	战争期间	2	4
w01082055	美国经常用珍珠港事件来宣传	7	13
w01083007	对罗曼诺夫王朝的理想愿景使他对国家的实际情况视而不见	14	26
w01083021	俄罗斯帝国汇集了不同民族	6	12
w01083021	这些民族在第一次世界大战之前就已经有了分离的明显迹象	16	26
w01084085	该城邦与素可泰王朝在同一时期出现	10	16
w01084102	在16世纪与西方的往来中	8	12
w01084102	因为建立起了利润可观的交易通道	9	15
w01084102	带来了一系列长远的经济增长	8	13
w01085004	部队在古巴的战斗中表现优秀	8	13
w01085005	但是	1	2
w01085005	它太执着于西方的蝇头小利	7	12
w01085005	未能做好面对海外冲突的充分准备	8	15
w01085006	在佛罗里达的集结待命区	5	11
w01085006	它所依赖的志愿军和国民警卫部队面临着运输训练和粮食的问题	17	28
w01085007	美国解放了古巴在美国军队占领古巴之后	10	18
w01085008	根据和平协议	3	6
w01085008	西班牙将自己的殖民地波多黎各关岛以及菲律宾割让给了美国	13	27
w01086012	从威尼斯募集的军队遭到了法国的进攻	10	17
w01086037	截至1563年	4	7
w01086037	威尼斯的人口降到了大约16万8千人	8	17
w01087052	文艺复兴时期的教育主要由古代文学和历史组成	12	21
w01087052	这是因为人们认为古典作品能够陶冶情操加深对人类行为的了解	16	28
w01088099	但是	1	2
w01088099	有一个全面的人口统计数据分析	9	14
w01088099	对象包括妇女	3	6
w01088099	特别是有养育孩子的那些	7	11
w01089017	关于这个时期的信息主要来自埋葬地点以及陪葬品	13	22
w01089040	当时那里大约只有四十户人家	7	13
w01089040	却有大量的耕地和牧场	7	10
w01089068	随着希腊向西边的西西里岛及意大利皮特库赛以及库迈殖民	13	26
w01089068	希腊字母的影响越来越广	6	11
w01091016	香蕉和粉芭蕉	3	6
w01091016	最早在东南亚种植最有可能在巴布亚新几内亚	11	20
w01091016	可能早在5000年前就已传至非洲	11	16
w01091045	除了直接作为食物以外	7	10
w01091045	动物还能提供皮毛	5	8
w01091045	同时它们的粪便还能作为肥料	9	13
w01092019	苏格兰人詹姆斯瓦特从根本上改变了其工作原理	11	21
w01092032	工业革命令人们对机器金属部件有所需求	11	18
w01093028	在第二次美塞尼亚战争期间	6	12
w01093028	斯巴达在伯罗奔尼撒及希腊的其他地方成为了一个本地势力	15	26
w01094022	在20世纪国际汽车评选活动中	8	14
w01094022	福特T型车被评为最有影响力车型	9	15
w01094066	美国汽车公司的紧凑车型漫步者大获成功	10	18
w01094066	在这种激励下	5	6
