sent_id	word_char	upos	character_token_n	component_n
w01007035	人	NOUN	1	1
w01007035	理事会	NOUN	3	8
w01007070	其	PRON	1	2
w01007070	警察	NOUN	2	13
w01007070	队伍	NOUN	2	4
w01007070	包括	VERB	2	5
w01007070	一	NUM	1	1
w01007070	个	NOUN	1	1
w01007070	负责	VERB	2	4
w01007070	巡逻	VERB	2	5
w01007070	和	CCONJ	1	3
w01007070	监管	VERB	2	6
w01007070	船只	NOUN	2	5
w01007070	的	PART	1	2
w01007070	特别	ADJ	2	6
w01007070	单元	NOUN	2	4
w01007087	当前	NOUN	2	5
w01007087	的	PART	1	2
w01007087	土地	NOUN	2	3
w01007087	开垦	NOUN	2	3
w01007087	项目	NOUN	2	5
w01007087	包括	VERB	2	5
w01007087	对	ADP	1	2
w01007087	芳特维耶区	PROPN	5	12
w01007087	进行	VERB	2	5
w01007087	扩建	NOUN	2	5
w01007087	这	DET	1	3
w01007087	一	NUM	1	1
w01007087	项	NOUN	1	4
w01008043	但	ADV	1	3
w01008043	北	NOUN	1	1
w01008043	爱尔兰	PROPN	3	8
w01008043	英格兰	PROPN	3	8
w01008043	和	CCONJ	1	3
w01008043	威尔士	PROPN	3	6
w01008043	之间	ADP	2	3
w01008043	在	ADP	1	2
w01008043	法律	NOUN	2	6
w01008043	和	CCONJ	1	3
w01008043	程序	NOUN	2	6
w01008043	上	ADP	1	2
w01008043	存在	VERB	2	4
w01008043	重要	ADJ	2	3
w01008043	的	PART	1	2
w01008043	差异	NOUN	2	4
w01009010	白吉龙	PROPN	3	4
w01009010	分类法	VERB	3	7
w01009010	是	AUX	1	2
w01009010	最	ADV	1	3
w01009010	广	ADV	1	1
w01009010	为	VERB	1	1
w01009010	接受	VERB	2	7
w01009010	的	PART	1	2
w01009010	气体	NOUN	2	6
w01009010	质量	NOUN	2	6
w01009010	分类法	VERB	3	7
w01009017	气体	NOUN	2	6
w01009017	质量	NOUN	2	6
w01009017	分类法	VERB	3	7
w01009017	于	ADP	1	1
w01009017	世纪	NOUN	2	3
w01009017	年代	NOUN	2	4
w01009017	就	ADV	1	4
w01009017	在	ADP	1	2
w01009017	天气	NOUN	2	4
w01009017	预报	NOUN	2	6
w01009017	中	ADP	1	1
w01009017	获得	VERB	2	7
w01009017	首次	NUM	2	6
w01009017	应用	NOUN	2	4
w01009017	而	ADV	1	1
w01009017	气候学家	NOUN	4	12
w01009017	在	ADP	1	2
w01009017	年	NOUN	1	2
w01009017	开始	VERB	2	4
w01009017	据	ADP	1	4
w01009017	此	DET	1	2
w01009017	想法	NOUN	2	6
w01009017	建立	VERB	2	5
w01009017	起	VERB	1	3
w01009017	了	PART	1	1
w01009017	气象	NOUN	2	6
w01009017	气候学	NOUN	3	10
w01009027	季风	NOUN	2	5
w01009027	是	AUX	1	2
w01009027	季节性	NOUN	3	7
w01009027	的	PART	1	2
w01009027	盛行风	ADJ	3	7
w01009027	可	AUX	1	2
w01009027	持续	VERB	2	7
w01009027	数	NUM	1	3
w01009027	月	NOUN	1	1
w01009027	之	PART	1	1
w01009027	久	NOUN	1	1
w01009027	它	PRON	1	2
w01009027	为	ADP	1	1
w01009027	地区	NOUN	2	4
w01009027	带来	VERB	2	4
w01009027	多	NUM	1	2
w01009027	雨	NOUN	1	1
w01009027	的	PART	1	2
w01009027	季节	NOUN	2	5
w01010044	在	ADP	1	2
w01010044	斯拉夫人	PROPN	4	8
w01010044	于	ADP	1	1
w01010044	公元	NOUN	2	4
w01010044	六	NUM	1	2
w01010044	世纪	NOUN	2	3
w01010044	立足	VERB	2	4
w01010044	前	ADP	1	3
w01010044	多	NUM	1	2
w01010044	个	NOUN	1	1
w01010044	日耳曼	PROPN	3	5
w01010044	部落	NOUN	2	8
w01010044	和	CCONJ	1	3
w01010044	主要	ADJ	2	4
w01010044	的	PART	1	2
w01010044	斯拉夫	PROPN	3	7
w01010044	部落	NOUN	2	8
w01010044	在	ADP	1	2
w01010044	欧洲	PROPN	2	6
w01010044	民族	NOUN	2	6
w01010044	大迁徙	NOUN	3	6
w01010044	期间	NOUN	2	5
w01010044	途径	VERB	2	6
w01010044	摩拉维亚	PROPN	4	13
w01010045	至	ADP	1	2
w01010045	八	NUM	1	1
w01010045	世纪	NOUN	2	3
w01010045	末	ADP	1	1
w01010045	摩拉维亚	PROPN	4	13
w01010045	公国	NOUN	2	5
w01010045	在	VERB	1	2
w01010045	当今	NOUN	2	3
w01010045	的	PART	1	2
w01010045	摩拉维亚	PROPN	4	13
w01010045	东南部	NOUN	3	9
w01010045	斯洛伐克	PROPN	4	11
w01010045	西南	NOUN	2	5
w01010045	地区	NOUN	2	4
w01010045	以及	CCONJ	2	3
w01010045	奥地利	PROPN	3	8
w01010045	下部	NOUN	2	6
w01010045	形成	VERB	2	3
w01010046	公元	NOUN	2	4
w01010046	年	NOUN	1	2
w01010046	这里	PRON	2	4
w01010046	成	VERB	1	1
w01010046	为	VERB	1	1
w01010046	了	PART	1	1
w01010046	大摩拉维亚国	PROPN	6	17
w01010046	其中	NOUN	2	3
w01010046	包括	VERB	2	5
w01010046	被	AUX	1	2
w01010046	征服	VERB	2	5
w01010046	的	PART	1	2
w01010046	尼特拉	PROPN	3	8
w01010046	公国	NOUN	2	5
w01010046	现	NOUN	1	2
w01010046	为	AUX	1	1
w01010046	斯洛伐克	PROPN	4	11
w01010047	第一	ADJ	2	4
w01010047	个	NOUN	1	1
w01010047	国王	NOUN	2	4
w01010047	是	AUX	1	2
w01010047	莫伊米尔	PROPN	4	8
w01010047	一世	PROPN	2	2
w01010047	年	NOUN	1	2
w01010047	在位	VERB	2	5
w01010048	日耳曼	PROPN	3	5
w01010048	路易	PROPN	2	6
w01010048	入侵	VERB	2	5
w01010048	了	PART	1	1
w01010048	摩拉维亚	PROPN	4	13
w01010048	并	ADV	1	1
w01010048	让	VERB	1	3
w01010048	其	PRON	1	2
w01010048	侄子	NOUN	2	4
w01010048	取代	VERB	2	4
w01010048	了	PART	1	1
w01010048	莫伊米尔	PROPN	4	8
w01010048	一世	PROPN	2	2
w01010048	的	PART	1	2
w01010048	王位	NOUN	2	4
w01010048	后	ADV	1	3
w01010048	被	AUX	1	2
w01010048	称	VERB	1	4
w01010048	为	VERB	1	1
w01010048	圣	NOUN	1	2
w01010048	罗斯季斯拉夫	PROPN	6	15
w01012052	另外	ADV	2	4
w01012052	由	VERB	1	1
w01012052	法令	NOUN	2	6
w01012052	确定	VERB	2	6
w01012052	各	DET	1	2
w01012052	地区	NOUN	2	4
w01012052	及	CCONJ	1	1
w01012052	市区	NOUN	2	4
w01012052	议会	NOUN	2	5
w01012052	的	PART	1	2
w01012052	选举	NOUN	2	6
w01013083	虽然	SCONJ	2	5
w01013083	直至	ADP	2	4
w01013083	较晚	ADJ	2	8
w01013083	的	PART	1	2
w01013083	日期	NOUN	2	4
w01013083	前	ADP	1	3
w01013083	年	NOUN	1	2
w01013083	冰岛	PROPN	2	4
w01013083	仍	ADV	1	2
w01013083	处	VERB	1	2
w01013083	于	VERB	1	1
w01013083	丹麦	PROPN	2	3
w01013083	的	PART	1	2
w01013083	政治	NOUN	2	6
w01013083	控制	NOUN	2	6
w01013083	下	ADP	1	2
w01013083	但	ADV	1	3
w01013083	在	ADP	1	2
w01013083	冰岛语	PROPN	3	7
w01013083	中	ADP	1	1
w01013083	几乎	ADV	2	2
w01013083	没有	VERB	2	4
w01013083	借用	VERB	2	5
w01013083	丹麦语	PROPN	3	6
w01013083	的	PART	1	2
w01013083	元素	NOUN	2	4
w01013083	也	ADV	1	1
w01013083	鲜有	VERB	2	7
w01013083	受	VERB	1	3
w01013083	其	PRON	1	2
w01013083	影响	VERB	2	8
w01013083	之	PART	1	1
w01013083	处	NOUN	1	2
w01013096	也	ADV	1	1
w01013096	有	VERB	1	1
w01013096	源	VERB	1	4
w01013096	于	VERB	1	1
w01013096	芬兰语	PROPN	3	9
w01013096	并	ADV	1	1
w01013096	独立	VERB	2	4
w01013096	演化	VERB	2	6
w01013096	的	PART	1	2
w01013096	语言	NOUN	2	7
w01013096	如	VERB	1	2
w01013096	瑞典	PROPN	2	5
w01013096	的	PART	1	2
w01013096	托尔讷	PROPN	3	7
w01013096	河谷	NOUN	2	6
w01013096	芬兰语	PROPN	3	9
w01013096	以及	CCONJ	2	3
w01013096	挪威	PROPN	2	6
w01013096	的	PART	1	2
w01013096	克温斯语	PROPN	4	12
w01013102	辅音	NOUN	2	5
w01013102	渐变	VERB	2	5
w01013102	是	AUX	1	2
w01013102	芬兰语	PROPN	3	9
w01013102	和	CCONJ	1	3
w01013102	北部	NOUN	2	5
w01013102	萨米人	PROPN	3	5
w01013102	方言	NOUN	2	6
w01013102	的	PART	1	2
w01013102	共同	ADJ	2	5
w01013102	特征	NOUN	2	6
w01013102	但	ADV	1	3
w01013102	在	ADP	1	2
w01013102	被	AUX	1	2
w01013102	认为	VERB	2	3
w01013102	具有	VERB	2	3
w01013102	不同	ADJ	2	4
w01013102	语言	NOUN	2	7
w01013102	历史	NOUN	2	3
w01013102	的	PART	1	2
w01013102	南部	NOUN	2	8
w01013102	萨米	PROPN	2	4
w01013102	方言	NOUN	2	6
w01013102	中	ADP	1	1
w01013102	则	ADV	1	2
w01013102	不	ADV	1	1
w01013102	存在	VERB	2	4
w01013102	此	DET	1	2
w01013102	特征	NOUN	2	6
w01014002	高加索	PROPN	3	9
w01014002	山脉	NOUN	2	3
w01014002	北部	NOUN	2	5
w01014002	区域	NOUN	2	6
w01014002	亦	ADV	1	4
w01014002	可	AUX	1	2
w01014002	称	VERB	1	4
w01014002	为	VERB	1	1
w01014002	内	NOUN	1	2
w01014002	高加索	PROPN	3	9
w01014002	地区	NOUN	2	4
w01014002	而	ADV	1	1
w01014002	南部	NOUN	2	8
w01014002	区域	NOUN	2	6
w01014002	可	AUX	1	2
w01014002	称	VERB	1	4
w01014002	为	VERB	1	1
w01014002	外	NOUN	1	2
w01014002	高加索	PROPN	3	9
w01014002	地区	NOUN	2	4
w01016028	大气层	NOUN	3	7
w01016028	是	AUX	1	2
w01016028	一	NUM	1	1
w01016028	个	NOUN	1	1
w01016028	混沌	ADJ	2	5
w01016028	的	PART	1	2
w01016028	系统	NOUN	2	5
w01016028	所以	ADV	2	4
w01016028	系统	NOUN	2	5
w01016028	中	ADP	1	1
w01016028	某	DET	1	2
w01016028	部分	NOUN	2	6
w01016028	的	PART	1	2
w01016028	微小	ADJ	2	6
w01016028	变化	NOUN	2	4
w01016028	会	AUX	1	3
w01016028	给	VERB	1	4
w01016028	整个	DET	2	5
w01016028	系统	NOUN	2	5
w01016028	带来	VERB	2	4
w01016028	很大	ADJ	2	3
w01016028	影响	NOUN	2	8
w01016034	在	ADP	1	2
w01016034	降雨	NOUN	2	4
w01016034	期间	NOUN	2	5
w01016034	液滴	NOUN	2	8
w01016034	从	ADP	1	2
w01016034	周围	NOUN	2	5
w01016034	的	PART	1	2
w01016034	空气	NOUN	2	6
w01016034	中	ADP	1	1
w01016034	吸收	VERB	2	4
w01016034	并	ADV	1	1
w01016034	分解	VERB	2	7
w01016034	二氧化碳	NOUN	4	12
w01016070	中国	PROPN	2	4
w01016070	为	ADP	1	1
w01016070	年	NOUN	1	2
w01016070	夏季	NOUN	2	5
w01016070	奥运会	PROPN	3	9
w01016070	进行	VERB	2	5
w01016070	的	PART	1	2
w01016070	准备	NOUN	2	6
w01016070	工作	NOUN	2	6
w01016070	是	AUX	1	2
w01016070	近期	NOUN	2	5
w01016070	天气	NOUN	2	4
w01016070	控制	NOUN	2	6
w01016070	的	PART	1	2
w01016070	一	NUM	1	1
w01016070	个	NOUN	1	1
w01016070	例子	NOUN	2	4
w01017004	全球	NOUN	2	4
w01017004	板块	NOUN	2	5
w01017004	构造力	VERB	3	7
w01017004	的	PART	1	2
w01017004	影响	NOUN	2	8
w01017004	形成	VERB	2	3
w01017004	了	PART	1	1
w01017004	东	NOUN	1	1
w01017004	非	PROPN	1	1
w01017004	大裂谷	NOUN	3	8
w01017004	乞力马扎罗山	PROPN	6	9
w01017004	和	CCONJ	1	3
w01017004	肯尼亚山	PROPN	4	9
w01017004	位	VERB	1	3
w01017004	于	VERB	1	1
w01017004	东	NOUN	1	1
w01017004	非	PROPN	1	1
w01017004	它们	PRON	2	4
w01017004	是	AUX	1	2
w01017004	非洲	PROPN	2	3
w01017004	最高	ADJ	2	7
w01017004	的	PART	1	2
w01017004	两	NUM	1	1
w01017004	个	NOUN	1	1
w01017004	山峰	NOUN	2	4
w01017046	后者	NOUN	2	5
w01017046	让	VERB	1	3
w01017046	伊斯兰教	PROPN	4	11
w01017046	传播	VERB	2	7
w01017046	到	VERB	1	3
w01017046	沿岸	NOUN	2	6
w01017046	一带	NOUN	2	4
w01017046	但	ADV	1	3
w01017046	大部分	NOUN	3	7
w01017046	的	PART	1	2
w01017046	班图	NOUN	2	7
w01017046	人	NOUN	1	1
w01017046	从未	ADV	2	3
w01017046	接触	VERB	2	8
w01017046	过	PART	1	2
w01017046	伊斯兰教	PROPN	4	11
w01017046	并	ADV	1	1
w01017046	保留	VERB	2	8
w01017046	了	PART	1	1
w01017046	非洲	PROPN	2	3
w01017046	传统	NOUN	2	5
w01017046	宗教	NOUN	2	7
w01017046	信徒	NOUN	2	8
w01017046	的	PART	1	2
w01017046	身份	NOUN	2	4
w01018019	法国	PROPN	2	6
w01018019	把	ADP	1	2
w01018019	喀麦隆	PROPN	3	10
w01018019	的	PART	1	2
w01018019	经济	NOUN	2	7
w01018019	与	ADP	1	2
w01018019	法国	PROPN	2	6
w01018019	经济	NOUN	2	7
w01018019	融	VERB	1	2
w01018019	为	VERB	1	1
w01018019	一体	NOUN	2	4
w01018019	利用	VERB	2	5
w01018019	资金	NOUN	2	6
w01018019	投资	NOUN	2	7
w01018019	和	CCONJ	1	3
w01018019	熟练	ADJ	2	7
w01018019	工人	NOUN	2	2
w01018019	提升	VERB	2	4
w01018019	基础	NOUN	2	6
w01018019	设施	NOUN	2	7
w01018019	调节	VERB	2	6
w01018019	劳动力	VERB	3	6
w01018019	系统	NOUN	2	5
w01018029	年	NOUN	1	2
w01018029	月	NOUN	1	1
w01018029	日	NOUN	1	1
w01018029	前英属	PROPN	3	9
w01018029	南	NOUN	1	4
w01018029	喀麦隆	PROPN	3	10
w01018029	与	ADP	1	2
w01018029	法	PROPN	1	3
w01018029	属	VERB	1	4
w01018029	喀麦隆	PROPN	3	10
w01018029	统一	VERB	2	4
w01018029	组成	VERB	2	3
w01018029	喀麦隆	PROPN	3	10
w01018029	联邦	NOUN	2	5
w01018029	共和国	NOUN	3	8
w01018101	根据	ADP	2	6
w01018101	劳动部	VERB	3	9
w01018101	有关	ADP	2	3
w01018101	最	ADV	1	3
w01018101	恶劣	ADJ	2	8
w01018101	童工	NOUN	2	4
w01018101	形式	NOUN	2	4
w01018101	的	PART	1	2
w01018101	研究	NOUN	2	5
w01018101	报导	NOUN	2	4
w01018101	称	VERB	1	4
w01018101	在	ADP	1	2
w01018101	五	NUM	1	1
w01018101	至	CCONJ	1	2
w01018101	十四	NUM	2	4
w01018101	岁	NOUN	1	2
w01018101	的	PART	1	2
w01018101	儿童	NOUN	2	4
w01018101	中	ADP	1	1
w01018101	有	VERB	1	1
w01018101	为	AUX	1	1
w01018101	童工	NOUN	2	4
w01018101	在	ADP	1	2
w01018101	七	NUM	1	1
w01018101	至	CCONJ	1	2
w01018101	十四	NUM	2	4
w01018101	岁	NOUN	1	2
w01018101	的	PART	1	2
w01018101	儿童	NOUN	2	4
w01018101	中	ADP	1	1
w01018101	近	ADV	1	2
w01018101	处	VERB	1	2
w01018101	于	VERB	1	1
w01018101	半	NUM	1	1
w01018101	工	NOUN	1	1
w01018101	半	NUM	1	1
w01018101	学	NOUN	1	3
w01018101	的	PART	1	2
w01018101	状态	NOUN	2	4
w01019014	非洲	PROPN	2	3
w01019014	撒海尔区	PROPN	4	11
w01019014	的	PART	1	2
w01019014	气候	NOUN	2	7
w01019014	与	ADP	1	2
w01019014	位	VERB	1	3
w01019014	于	VERB	1	1
w01019014	北部	NOUN	2	5
w01019014	的	PART	1	2
w01019014	撒哈拉	PROPN	3	11
w01019014	沙漠	NOUN	2	7
w01019014	的	PART	1	2
w01019014	气候	NOUN	2	7
w01019014	相似	ADJ	2	5
w01019014	但是	ADV	2	5
w01019014	其	PRON	1	2
w01019014	极端	NOUN	2	6
w01019014	程度	NOUN	2	7
w01019014	相对	ADV	2	4
w01019014	较低	ADJ	2	6
w01019073	年	NOUN	1	2
w01019073	六	NUM	1	2
w01019073	月	NOUN	1	1
w01019073	至	CCONJ	1	2
w01019073	八	NUM	1	1
w01019073	月	NOUN	1	1
w01019073	期间	NOUN	2	5
w01019073	非洲	PROPN	2	3
w01019073	撒海尔区	PROPN	4	11
w01019073	发生	VERB	2	2
w01019073	饥荒	NOUN	2	5
w01020016	位	VERB	1	3
w01020016	于	VERB	1	1
w01020016	地中海	PROPN	3	6
w01020016	海岸	NOUN	2	6
w01020016	附近	NOUN	2	5
w01020016	的	PART	1	2
w01020016	几	NUM	1	1
w01020016	个	NOUN	1	1
w01020016	古老	ADJ	2	4
w01020016	文明	NOUN	2	4
w01020016	均	ADV	1	3
w01020016	因	ADP	1	2
w01020016	位置	NOUN	2	6
w01020016	近海	VERB	2	5
w01020016	而	ADV	1	1
w01020016	受到	VERB	2	6
w01020016	极大	ADJ	2	3
w01020016	的	PART	1	2
w01020016	影响	NOUN	2	8
w01020017	在	ADP	1	2
w01020017	那些	DET	2	6
w01020017	时代	NOUN	2	4
w01020017	中	ADP	1	1
w01020017	它	PRON	1	2
w01020017	为	ADP	1	1
w01020017	数	NUM	1	3
w01020017	个	NOUN	1	1
w01020017	社区	NOUN	2	4
w01020017	的	PART	1	2
w01020017	贸易	NOUN	2	5
w01020017	殖民	NOUN	2	4
w01020017	战争	NOUN	2	5
w01020017	乃至	CCONJ	2	3
w01020017	来	VERB	1	1
w01020017	自	VERB	1	2
w01020017	捕鱼	NOUN	2	7
w01020017	以及	CCONJ	2	3
w01020017	海产	NOUN	2	4
w01020017	采集	NOUN	2	4
w01020017	的	PART	1	2
w01020017	食品	NOUN	2	6
w01020017	提供	VERB	2	6
w01020017	了	PART	1	1
w01020017	通道	NOUN	2	7
w01020018	由于	ADP	2	2
w01020018	气候	NOUN	2	7
w01020018	地理	NOUN	2	4
w01020018	和	ADP	1	3
w01020018	近海	NOUN	2	5
w01020018	情况	NOUN	2	6
w01020018	相似	ADJ	2	5
w01020018	以	VERB	1	2
w01020018	地中海	PROPN	3	6
w01020018	为	AUX	1	1
w01020018	中心	NOUN	2	2
w01020018	的	PART	1	2
w01020018	数	NUM	1	3
w01020018	个	NOUN	1	1
w01020018	文明	NOUN	2	4
w01020018	均	ADV	1	3
w01020018	在	ADP	1	2
w01020018	某	DET	1	2
w01020018	程度	NOUN	2	7
w01020018	上	ADP	1	2
w01020018	拥有	VERB	2	4
w01020018	互相	ADV	2	4
w01020018	交错	VERB	2	6
w01020018	的	PART	1	2
w01020018	文化	NOUN	2	4
w01020018	和	CCONJ	1	3
w01020018	历史	NOUN	2	3
w01020019	其中	NOUN	2	3
w01020019	两	NUM	1	1
