sent_id	phrase_text	word_n	character_n
w01006081	由+亚尼斯+斯玛拉迪斯+导演+的+	5	12
w01007004	签署+法国+摩纳哥+条约+于+1918+年+7+月+	9	17
w01007004	法国+	1	2
w01007004	此+据+	2	2
w01007004	摩纳哥+为+	2	4
w01007004	保护+有限+的+	3	5
w01007035	机构+执行+	2	4
w01007035	包括+一+名+国务+大臣+作+为+政府+首脑+	9	14
w01007035	并+	1	1
w01007035	主持+其+政府+的+五+人+理事会+	7	11
w01007070	队伍+其+警察+	3	5
w01007070	单元+一+个+负责+巡逻+和+监管+船只+的+特别+	10	16
w01007087	项目+当前+的+土地+开垦+	5	9
w01007087	进行+对+芳特维耶区+扩建+这+一+项+	7	13
w01008043	但+	1	1
w01008043	爱尔兰+北+英格兰+和+威尔士+之间+	6	13
w01008043	法律+在+和+程序+上+	5	7
w01008043	差异+重要+的+	3	5
w01009010	分类法+白吉龙+	2	6
w01009010	是+	1	1
w01009010	为+最+广+接受+的+	5	6
w01009010	气体+	1	2
w01009010	质量+	1	2
w01009017	获得+气体+质量+分类法+于+19+世纪+50+年代+就+在+天气+预报+中+首次+应用+	16	29
w01009017	而+	1	1
w01009017	气候学家+	1	4
w01009017	年+在+1973+	3	6
w01009017	建立+据+此+想法+起+了+气象+气候学+	8	13
w01009027	持续+季风+是+季节性+的+盛行风+可+数+月+之+久+	11	17
w01009027	它+	1	1
w01009027	地区+为+	2	3
w01009027	季节+多+雨+的+	4	5
w01010044	立足+在+斯拉夫人+于+公元+六+世纪+前+	8	14
w01010044	部落+多+个+日耳曼+和+主要+的+斯拉夫+部落+	9	16
w01010044	期间+在+欧洲+民族+大迁徙+	5	10
w01010044	摩拉维亚+	1	4
w01010045	世纪+至+八+末+	4	5
w01010045	公国+摩拉维亚+	2	6
w01010045	在+当今+的+摩拉维亚+东南部+斯洛伐克+西南+Zahorie+地区+以及+奥地利+下部+	12	33
w01010046	成+公元+833+年+这里+为+了+大摩拉维亚国+	8	17
w01010046	其中+	1	2
w01010046	斯洛伐克+被+征服+的+尼特拉+公国+现+为+	8	15
w01010047	国王+第一+个+	3	5
w01010047	莫伊米尔+是+一世+	3	7
w01010047	年+830-846+	2	8
w01010048	让+日耳曼+路易+入侵+了+摩拉维亚+并+其+侄子+Rastiz+取代+了+莫伊米尔+一世+的+王位+	16	35
w01010048	Rastiz+	1	6
w01010048	后+	1	1
w01010048	被+	1	1
w01010048	为+	1	1
w01010048	罗斯季斯拉夫+圣+St.+Rastislav+	4	19
w01012052	另外+	1	2
w01012052	确定+法令+各+地区+及+市区+议会+的+选举+	9	15
w01013083	处+虽然+直至+较晚+的+日期+前+1918+年+冰岛+仍+于+丹麦+的+政治+控制+下+	17	28
w01013083	但+	1	1
w01013083	冰岛语+在+中+	3	5
w01013083	没有+几乎+借用+丹麦语+的+元素+	6	12
w01013083	也+	1	1
w01013083	处+受+其+影响+之+	5	6
w01013096	也+	1	1
w01013096	如+源+于+芬兰语+并+独立+演化+的+语言+瑞典+的+托尔讷+河谷+芬兰语+Meänkieli+以及+挪威+的+克温斯语+Kven+	20	47
w01013102	特征+辅音+渐变+是+芬兰语+和+北部+萨米人+方言+的+共同+	11	21
w01013102	但+	1	1
w01013102	方言+在+被+认为+具有+不同+语言+历史+的+南部+萨米+中+	12	20
w01013102	则+	1	1
w01013102	不+	1	1
w01013102	特征+此+	2	3
w01014002	称+高加索+山脉+北部+区域+亦+可+为+内+高加索+地区+Ciscaucasus+	12	30
w01014002	而+	1	1
w01014002	区域+南部+	2	4
w01014002	可+	1	1
w01014002	为+	1	1
w01014002	地区+外+高加索+Transcaucasus+	4	19
w01016028	系统+大气层+是+一+个+混沌+的+	7	11
w01016028	所以+	1	2
w01016028	变化+系统+中+某+部分+的+微小+	7	11
w01016028	会+	1	1
w01016028	给+整个+系统+	3	5
w01016028	影响+很大+	2	4
w01016034	期间+在+降雨+	3	5
w01016034	液滴+	1	2
w01016034	空气+从+周围+的+中+	5	7
w01016034	吸收+	1	2
w01016034	并+	1	1
w01016034	二氧化碳+	1	4
w01016070	工作+中国+为+2008+年+夏季+奥运会+进行+的+准备+	10	20
w01016070	是+	1	1
w01016070	控制+近期+天气+的+	4	7
w01016070	个+一+	2	2
w01017004	形成+全球+板块+构造力+的+影响+了+东+非+大裂谷+	10	18
w01017004	位+乞力马扎罗山+和+肯尼亚山+于+东+非+	7	15
w01017004	它们+	1	2
w01017004	是+	1	1
w01017004	非洲+	1	2
w01017004	最高+的+	2	3
w01017004	个+两+	2	2
w01017046	让+后者+伊斯兰教+传播+到+沿岸+一带+	7	14
w01017046	但+	1	1
w01017046	人+大部分+的+班图+	4	7
w01017046	接触+从未+过+伊斯兰教+	4	9
w01017046	并+	1	1
w01017046	了+	1	1
w01017046	身份+非洲+传统+宗教+信徒+的+	6	11
w01018019	法国+	1	2
w01018019	融+把+喀麦隆+的+经济+与+法国+经济+为+一体+	10	16
w01018019	提升+利用+资金+投资+和+熟练+工人+基础+设施+	9	17
w01018019	系统+劳动力+	2	5
w01018029	日+1961+年+10+月+1+	6	10
w01018029	喀麦隆+前英属+南+	3	7
w01018029	统一+与+法+属+喀麦隆+	5	8
w01018029	共和国+喀麦隆+联邦+	3	8
w01018101	报导+根据+劳动部+有关+最+恶劣+童工+形式+的+研究+	10	19
w01018101	处+在+五+至+十四+岁+的+儿童+中+有+56%+为+童工+在+七+至+十四+岁+的+儿童+中+近+53%+于+半+工+半+学+的+状态+	30	40
w01019014	相似+非洲+撒海尔区+的+气候+与+位+于+北部+的+撒哈拉+沙漠+的+气候+	14	25
w01019014	但是+	1	2
w01019014	程度+其+极端+	3	5
w01019014	相对+	1	2
w01019073	期间+2010+年+六+月+至+八+月+	8	12
w01019073	撒海尔区+非洲+	2	6
w01019073	饥荒+	1	2
w01020016	文明+位+于+地中海+海岸+附近+的+几+个+古老+	10	16
w01020016	均+	1	1
w01020016	近海+因+位置+	3	5
w01020016	而+	1	1
w01020016	影响+极大+的+	3	5
w01020017	时代+在+那些+中+	4	6
w01020017	它+	1	1
w01020017	贸易+为+数+个+社区+的+殖民+战争+乃至+来+自+捕鱼+以及+海产+采集+的+食品+	17	27
w01020017	了+	1	1
w01020017	通道+	1	2
w01020018	相似+由于+气候+地理+和+近海+情况+	7	13
w01020018	文明+以+地中海+为+中心+的+数+个+	8	12
w01020018	均+	1	1
w01020018	程度+在+某+上+	4	5
w01020018	文化+互相+交错+的+和+历史+	6	10
w01020019	人+其中+两+个+古典+时代+的+最+著名+地中海+文明+是+希腊+城邦+和+腓尼基+	16	27
w01020019	者+两+	2	2
w01020019	均+	1	1
w01020019	大规模+	1	3
w01020019	地+	1	1
w01020019	在+地中海+的+海岸线+	4	8
w01020019	活动+殖民+	2	4
w01020020	建立+后来+奥古斯塔斯+了+罗马+帝国+	6	14
w01020020	罗马人+	1	3
w01020020	地中海+把+	2	4
w01020020	为+我们+的+海+Mare+Nostrum+	6	16
w01022033	运河+Blindleia+	2	11
w01022033	水路+是+一+个+由+礁石+保护+起来+的+	9	13
w01022033	克里斯蒂安松+从+挪威+南部+的+	5	12
w01022033	行+穿过+利勒桑+蜿蜒+而+	5	9
w01022055	丹麦语+在+中+	3	5
w01022055	词+这+个+	3	3
w01022055	可能+	1	2
w01022055	也+	1	1
w01022055	于+	1	1
w01022055	浅礁湖+	1	3
w01022092	一样+如+峡湾+	3	5
w01022092	淡水湖+	1	3
w01022092	通常+	1	2
w01023074	提供+这里+酒精类+饮品+诸如+啤酒+蜂蜜酒+和+bjorr酒+一+种+烈性+水果酒+	13	30
w01023074	富人+	1	2
w01023074	还+	1	1
w01023074	可以+	1	2
w01023074	到+	1	1
w01023074	葡萄酒+进口+	2	5
w01023120	什么+无论+规则+是+	4	7
w01023120	搏斗+在+这些+中+	4	6
w01023120	通常+	1	2
w01023120	会+	1	1
w01023120	死亡+其中+一+匹+种马+	5	8
w01025083	来临+严冬+时+	3	5
w01025083	形成+丹内维尔克+和+胡苏姆+之间+的+施莱湾+和+湿地+了+冻土+	11	23
w01025083	土地+丹内维尔克+南部+紧邻+的+	5	12
w01025083	已+	1	1
w01025083	军队+被+前进+的+德国+	5	8
w01025084	行动+这+次+撤退+	4	6
w01025084	意外+普+奥+联军+感到+	5	8
w01025084	完成+因为+几乎+所有+丹麦+军队+都+成功+了+撤离+	10	18
w01025085	导致+不过+这+也+重型+火炮+关键+部件+被+遗弃+	10	17
w01025085	而+	1	1
w01025085	疑问+关于+为+何+当时+通往+弗伦斯堡+的+铁路+未+被+妥善+利用+的+	14	24
w01025085	也+	1	1
w01025085	一直+	1	2
w01025085	是+	1	1
w01025085	个+一+	2	2
w01025085	历史+	1	2
w01025086	让+撤退+的+消息+丹麦+大众+十分+震惊+	8	14
w01025086	认为+他们+曾+丹内维尔克+是+坚不可摧+的+	7	16
w01025086	将军+梅塞+	2	4
w01025086	也+	1	1
w01025086	被+	1	1
w01025086	随即+	1	2
w01025086	被+	1	1
w01025086	指挥权+	1	3
w01025087	此+自+以后+	3	4
w01025087	丹内维尔克+	1	5
w01025087	便+	1	1
w01025087	管辖+德国+	2	4
w01026024	年+1987+	2	5
w01026024	数量+多瑙河+上+运输+的+货物+	6	11
w01026024	至+	1	1
w01026024	吨+约+一亿+	3	4
w01026037	位+多瑙河+三+角洲+的+大部分+区域+于+罗马尼亚+图尔恰郡+	10	22
w01026037	而+	1	1
w01026037	区域+其+北部+	3	5
w01026037	在+奇莉娅湾+Chiliaarm+左岸+	4	16
w01026037	于+	1	1
w01026037	境内+乌克兰+敖德萨州+	3	9
w01027007	干燥+这里+的+气候+非常+	5	9
w01027007	偶尔+	1	2
w01027007	甚至+	1	2
w01027007	会+	1	1
w01027007	以为+人+误+这+个+平原+是+撒哈拉+沙漠+的+一+部分+	12	18
w01027015	处+它+与+这+个+国家+西部+的+不同+之+	10	13
w01027015	于+	1	1
w01027015	相同+其+主要+的+地形+特点+与+海岸+区域+不+	10	16
w01027035	北部+阿尔及利亚+	2	7
w01027035	地处+温带+	2	4
w01027035	气候+温和+的+地中海+	4	8
w01028004	重要+最+的+	3	4
w01028004	就是+	1	2
w01028004	汇入+最终+密西西比河+的+	4	10
w01028050	问题+矛盾+的+核心+	4	7
w01028050	于+	1	1
w01028050	是+堪萨斯州+以+自由州+还是+奴隶制州+的+身份+加入+联邦+	10	22
w01028069	反应+全国+对于+堪萨斯州+事件+的+	6	13
w01028069	了+	1	1
w01028069	严重+这+个+国家+的+分化+现象+是+多么+	9	14
w01029015	绿色+在+颜色+方面+叶子+展示+的+是+多样+的+	10	16
w01029015	到+从+黄绿色+蓝绿色+	4	8
w01029049	印第安人+全+美+的+	4	7
w01029049	都+	1	1
w01029049	作+其+为+主要+的+医学+治疗+方法+	8	12
w01029083	教堂+位+于+欧洲+西北部+和+乌克兰+的+基督+	9	16
w01029083	通常+	1	2
w01029083	庆典+在+棕枝+主日+的+上+	6	9
w01029083	取代+柳枝+棕榈叶+	3	7
w01030092	山脉+阿尔卑斯+	2	6
w01030092	地区+为+欧洲+低海拔+	4	8
w01030092	了+	1	1
w01030092	饮用水+灌溉水+和+水力+发电+的+条件+	7	14
w01030093	占据+虽然+此+区域+只+欧洲+地表+的+11%+	9	16
w01030093	但+	1	1
w01030093	山脉+阿尔卑斯+	2	6
w01030093	地区+为+欧洲+低海拔+	4	8
w01030093	是+特别+在+干旱+地区+和+夏季+月份+	8	13
w01030093	了+	1	1
w01030093	资源+高达+90%+的+水+	5	9
w01030094	城市+在+如+米兰+等+中+	6	8
w01030094	供水+80%+的+	3	6
w01030094	自+	1	1
w01030094	于+	1	1
w01030094	径流+阿尔卑斯山+的+	3	8
w01030095	水电站+超过+500+座+	4	9
w01030095	利用+了+河流+的+水+资源+	6	9
w01030095	可+	1	1
w01030095	电力+多达+2900+千瓦+的+	5	11
w01030096	例如+欧洲+的+主要+河流+均+来+自+瑞士+莱茵河+罗讷河+茵河+提契诺河+和+宝河+	15	29
w01030096	河流+所有+	2	4
w01030096	均+	1	1
w01030096	来+源头+自+阿尔卑斯+山脉+	5	10
w01031003	学习+对+火山+的+研究+	5	8
w01031003	可+	1	1
w01031003	为+	1	1
w01031003	拼写+火山学+volcanology+有时+也+可以+为+vulcanology+	8	33
w01031015	粘稠+岩浆+一般+因+矽+含量+高+而+较为+	9	14
w01031015	此+因+	2	2
w01031015	它+	1	1
w01031015	无法+一般+到达+地表+	4	8
w01031015	而是+	1	2
w01031015	深处+在+	2	3
w01031034	一般+	1	2
w01031034	它们+	1	2
w01031034	也+	1	1
w01031034	不会+	1	2
w01031034	爆炸+灾难性+的+	3	6
w01032139	变暖+全球+	2	4
w01032139	已经+	1	2
w01032139	改变+雨季+模式+的+	4	7
w01033022	它+	1	1
w01033022	干涸+一+个+小型+环礁湖+但是+已经+	7	13
w01033025	这里+	1	2
w01033025	年+于+1975+	3	6
w01033025	被+	1	1
w01033025	为+	1	1
w01033025	保护区+野生+动物+	3	7
w01033061	工作+这+个+岛屿+的+调查+与+考察+	8	12
w01033061	正+	1	1
w01033061	在+	1	1
w01033067	开始+这些+定居+活动+约+在+公元+前+1000+年+可能+就+已+	13	22
w01033067	美拉尼西亚人+当时+东部+的+	4	11
w01033067	在+	1	1
w01033067	往北+	1	2
w01034023	期间+在+其+家庭+在+肯塔基+和+印第安纳+生活+	9	17
w01034023	托马斯+林肯+	2	5
w01034023	曾经+	1	2
w01034023	过+	1	1
w01034023	农民+家具+木工+和+木匠+	5	9
w01035079	增加+栖息地+的+破坏+极大+地+了+一+个+地区+面对+自然+灾害+时+的+脆弱性+	16	27
w01035079	洪水+干旱+作物+失收+疾病+传播+和+水+资源+污染+	10	18
w01035080	方面+另+一+	3	4
w01035080	系统+管理+妥善+的+健康+生态+	6	11
w01035080	将+	1	1
w01035080	能+	1	1
w01035080	发生率+这些+事件+的+	4	8
w01035080	减轻+或+至少+能+不利+影响+	6	10
w01035081	用地+农业+	2	4
w01035081	实际+上+	2	3
w01035081	可能+	1	2
w01035081	会+	1	1
w01035081	破坏+因为+周边+地貌+的+	5	9
w01035081	而+	1	1
w01035081	影响+	1	2
w01035082	导致+在+过去+的+五十+年+中+农业+用地+附近+的+栖息地+破坏+已+全球+农业+用地+减少+约+40%+	20	35
w01035082	原因+主要+的+	3	5
w01035082	侵蚀+土地+盐渍化+土地+压紧+养分+枯竭+污染+和+城镇化+	10	21
w01035083	破坏+栖息地+被+后+	4	7
w01035083	人类+	1	2
w01035083	也+	1	1
w01035083	会+	1	1
w01035083	使用+直接+自然+栖息地+	4	9
w01036044	巴布亚+新几内亚+	2	7
w01036044	经常+	1	2
w01036044	被+	1	1
w01036044	为+	1	1
w01036044	地方+全球+性别+暴力+可能+最+严重+的+	8	14
w01036077	科属+这些+植物+	3	6
w01036077	依然+	1	2
w01036077	于+	1	1
w01036077	巴布亚+新几内亚+	2	7
w01037024	模型+在+七+大洲+的+中+	6	8
w01037024	美洲+北+和+南+美洲+	5	7
w01037024	被+	1	1
w01037024	为+	1	1
w01037024	大陆+两+个+独立+的+	5	7
w01037080	来到+克里斯托弗+哥伦布+于+1492+年+扬帆+穿过+大西洋+了+西+印度+群岛+	13	29
w01037080	了+	1	1
w01037080	热潮期+欧洲人+探索+美洲+的+	5	11
w01038009	通常+	1	2
w01038009	偏远+由于+地点+交通+不便+	5	10
w01038009	这些+	1	2
w01038009	受+十分+欢迎+	3	5
w01038016	拥有+不同+的+私营+企业+余下+的+土地+	8	14
w01038016	总共+	1	2
w01038016	百分之一+该州+的+	3	7
w01038022	这+	1	1
w01038022	是+	1	1
w01038022	有+阿拉斯加+仅+的+	4	7
w01038022	个+一+	2	2
w01038022	高+冬季+白天+平均+最高+温度+于+冰点+的+	9	15
w01038044	来到+在+欧洲人+这+之前+	5	9
w01038044	生活+数+个+本地+民族+在+阿拉斯加+了+数千+年+	10	17
w01039032	他们+	1	2
w01039032	就是+	1	2
w01039032	在+这里+	2	3
w01039032	了+	1	1
w01039032	独木舟+一+艘+该+地区+澳洲+原住民+留下+的+	9	16
w01039058	恶化+随+着+布里斯班+的+发展+河流+状况+至+最+糟糕+的+状况+	13	22
w01039058	情况+	1	2
w01039058	水道+露天+的+下+和+污水池+	6	10
w01039065	Sallyanne+时任+布里斯班+大市长+的+Atkinson+	6	27
w01039065	保护年+1987+年+是+河流+	5	11
w01040100	事件+沙尘暴+是+发生+在+干旱+地区+的+自然+	9	16
w01040100	土地+这些+	2	4
w01040100	获得+植被+的+保护+	4	7
w01040101	沙尘暴+	1	3
w01040101	通常+	1	2
w01040101	形成+在+沙漠+边缘+	4	7
w01040101	而+	1	1
w01040101	在+沙漠+里+	3	4
w01040101	吹走+因为+那里+更+微小+的+尘埃+都+已+被+	10	15
w01040102	随+着+风+的+稳定+吹拂+	6	8
w01040102	颗粒+位+于+裸露+地表+的+细微+	7	11
w01040102	颤动+	1	2
w01040103	变快+当+风速+后+	4	6
w01040103	颗粒+某些+	2	4
w01040103	被+	1	1
w01040103	气流+中+	2	3
w01040104	降落+当+它们+地面+后+	5	8
w01040104	弹入+它们+会+击中+其他+颗粒+并+有+可能+将+其+空中+	12	19
w01040104	反应+连锁+	2	4
w01041046	导致+但+泰国+的+城镇化+也+了+问题+的+激增+	10	16
w01041046	肥胖+	1	2
w01042055	雷暴+	1	2
w01042055	较为+	1	2
w01042055	天+因为+城市+每年+有+雷暴+报告+的+天数+仅+为+七+	12	18
w01043027	达+到+1340+年+开罗+人口+已+将+近+五十万+	10	17
w01043027	成+之+为+中国+西边+最大+的+城市+	8	12
w01043065	同时+	1	2
w01043065	控制+对+尼罗+河+的+额外+	6	9
w01043065	了+	1	1
w01043065	发展+杰济拉岛+和+城市+海滨+一带+的+	7	14
w01044010	输出+内华达州+的+产业+	4	9
w01044010	旅游业+矿业+机械+加工业+印刷+与+出版+食品+加工+和+电子+设备+	12	24
w01045002	来+加勒比海+的+名字+从+加勒比人+演化+而+	8	16
w01045002	加勒比人+	1	4
w01045002	是+	1	1
w01045002	接触+15+世纪+末+在+该+地区+与+欧洲人+的+	10	16
w01045002	主要+	1	2
w01045002	美洲+	1	2
w01045002	土著+	1	2
w01045003	是+克里斯托弗+哥伦布+于+1492+年+发现+了+美洲+之后+用+西班牙词+Antillas+来+命名+这+片+土地+的+	19	43
w01045003	此+因+	2	2
w01045003	语言+在+各种+欧洲+中+	5	8
w01045003	Sea+of+the+Antilles+	4	16
w01045003	为+	1	1
w01045003	了+	1	1
w01045003	代名词+它们+共通+的+加勒比海+	5	12
w01045004	发展+在+头个+世纪+的+中+	6	9
w01045004	控制+西班牙+对+该+地区+的+	6	10
w01045004	不+	1	1
w01045004	争议+	1	2
w01045005	发现+自+16+世纪+起+到访+加勒比海+区域+的+欧洲人+了+南海+即+巴拿马+地峡+南边+的+太平洋+与+北海+相对+	21	40
w01045005	北海+	1	2
w01045005	指+巴拿马+地峡+北边+的+加勒比海+	6	13
w01045006	知+加勒比海+直到+1492+年+才+被+欧+亚+大陆+所+	11	19
w01045006	当时+	1	2
w01045006	克里斯托弗+哥伦布+	2	8
w01045006	前往+正+在+寻找+海路+亚洲+	6	10
w01045006	并+	1	1
w01045006	首次+	1	2
w01045006	了+	1	1
w01045006	海域+加勒比+	2	5
w01046011	不幸+的+	2	3
w01046011	蚕食+快速+的+人口+增长+和+城镇化+扩展+了+这些+生态+系统+	12	22
w01046056	政府+开普敦+的+当地+	4	8
w01046056	城市+开普敦市+是+一+个+大都会+	6	12
w01047008	短文+这+篇+	3	4
w01047008	出版+以+水下+世界+的+名字+	6	10
w01047008	生动+	1	2
w01047008	地+	1	1
w01047008	了+	1	1
w01047008	旅程+一+个+在+海床+上+进行+的+	8	11
w01047071	她+	1	1
w01047071	利用+也+了+她+与+许多+政府+科学+家+的+私人+关系+	12	18
w01047071	提供+他们+为+她+机密+信息+	6	10
w01047094	年+到+1962+中+	4	7
w01047094	布鲁克斯+和+卡森+	3	7
w01047094	完成+已+几近+了+编辑+工作+	6	10
w01047094	发给+正+把+手稿+几+位+人士+进行+最终+的+建议+环节+	12	19
w01047094	工作+为+这+本+书+的+推广+	7	9
w01047094	了+	1	1
w01047094	基础+	1	2
w01047104	这+	1	1
w01047104	了+	1	1
w01047104	注意+化学+产业+和+相关+说客+以及+普罗+大众+的+	10	18
w01048027	开始+到+十四+世纪+五十+年代+恭愍王+才+最终+获得+自由+高丽+政府+的+改革+	15	28
w01048027	当时+	1	2
w01048027	元朝+	1	2
w01048027	已经+	1	2
w01048027	瓦解+	1	2
w01048090	年代+自+二十+世纪+六十+以来+	6	11
w01048090	获得+南韩+的+经济+已+了+巨大+的+增长+	9	14
w01048090	结构+经济+	2	4
w01048090	被+	1	1
w01048090	彻底+	1	2
w01049051	这+	1	1
w01049051	通常+	1	2
w01049051	例如+低水平+的+发展+乡村+野餐区+长凳+和+小径+	9	18
w01049066	公园+澳大利亚+的+皇家+国家+	5	11
w01049066	建立+于+1879+年+	4	8
w01049066	是+	1	1
w01049066	由+世界+上+官方+建立+的+	6	9
w01049066	个+第二+	2	3
w01049066	国家+	1	2
w01049082	重要+最+的+	3	4
w01049082	作+在+快速+建立+的+区域+内+提供+开阔+的+空间+为+市民+和+本地+居民+的+福利+	18	28
w01050067	年+1911+	2	5
w01050067	随+着+清朝+的+灭亡+	5	7
w01050067	蒙古+博格达汗+统治+下+的+	5	10
w01050067	独立+	1	2
w01050068	但是+	1	2
w01050068	民国+新+成立+的+中华+	5	8
w01050068	部分+蒙古+是+其+领土+的+一+	7	10
w01050069	袁+时任+中华+民国+总统+的+世凯+	7	12
w01050069	继承者+新共和国+是+清朝+的+	5	11
w01050070	博格达汗+	1	4
w01050070	失效+蒙古+和+中国+在+清朝+时+均+由+满族+统治+但+清朝+于+1911+年+灭亡+后+蒙古+顺从+于+满族+的+协议+就+已+	26	41
w01050071	区域+博格达汗+控制+的+	4	9
w01050071	大约+	1	2
w01050071	是+	1	1
w01050071	时期+清朝+的+	3	5
w01050071	前外蒙古+的+	2	5
w01051032	抓捕+在+匆忙+加低斯+时+	5	9
w01051032	拉美西斯+二世+	2	6
w01051032	了+	1	1
w01051032	错误+重大+的+战术+	4	7
w01051080	实际+上+	2	3
w01051080	报告+詹姆斯+亨利+布雷斯特德+于+1903+年+撰写+的+第一+份+关于+该+战役+的+学术+中+	17	33
w01051080	充分+	1	2
w01051080	了+	1	1
w01051080	资源+使+该+战役+得+以+重现+的+	8	11
w01052022	拉美西斯+	1	4
w01052022	无法+在+后勤+方面+维持+长时间+的+攻城战+	8	16
w01052022	此+因+	2	2
w01052022	埃及+	1	2
w01052038	发现+埃及+法老+因+此+自己+身处+阿穆鲁+北部+在+远离+加低斯+的+图尼普+	14	27
w01052038	图特摩斯+自+近+120+年+前+的+三世+以来+	9	16
w01052038	这里+	1	2
w01052038	从未+	1	2
w01052038	出现+埃及+士兵+	3	6
w01052046	次+这+	2	2
w01052046	他+	1	1
w01052046	穿上+参与+了+战役+甚至+在+战斗+开始+的+两+小时+后+才+不慌不忙+地+了+盔甲+	17	28
w01053015	年份+希律+安提帕斯+与+希罗底+的+准确+结婚+	8	17
w01053015	仍是+	1	2
w01053015	争论+学者+的+	3	5
w01053031	鉴+于+希律+当时+在+耶路撒冷+	6	11
w01053031	彼拉多+	1	3
w01053031	派+耶稣+去+希罗底+那+接受+审讯+	7	12
w01053045	记载+根据+新约+	3	6
w01053045	年+在+保罗+皈依+的+约+十七+后+	8	11
w01053045	他+	1	1
w01053045	在+科林斯+	2	4
w01053045	了+	1	1
w01053045	月+八+个+	3	3
w01053062	周+如果+当年+是+引入+了+特殊+闰月+的话+后+一+个+日期+只+能+是+一+个+五+	19	26
w01053062	但+	1	1
w01053062	这+	1	1
w01053062	了+	1	1
w01053062	支持+牛顿+的+	3	5
w01053067	是+有+可能+在+两千+年+前+的+某+一+天+确定+了+月相+的+	15	19
w01053067	但+	1	1
w01053067	有+若+云层+或+烟雾+遮挡+的话+	7	11
w01053067	则+	1	1
w01053067	通+不+	2	2
w01054107	区域+新法兰西+尚+未+稳定+的+较旧+	7	13
w01054107	也+	1	1
w01054107	了+	1	1
w01054107	堡垒+	1	2
w01056103	让+这+奠定+了+融合+的+基础+国家+的+经济+和+法律+机制+可以+应用+到+整个+地中海+	18	30
w01056103	正+	1	1
w01056103	应用+如+以前+从+拉丁姆+到+整个+意大利+	8	15
w01057006	诗歌+每首+	2	4
w01057006	只+	1	1
w01057006	了+	1	1
w01057006	部分+战争+的+一+	4	6
w01057016	作家+后世+的+剧+史学家+和+其他+知识+分子+	9	16
w01057016	会+	1	1
w01057016	以+特洛伊+战争+为+原型+	5	9
w01057016	创作+作品+	2	4
w01057041	预言+	1	2
w01057041	死去+他+会+在+度过+平淡无奇+的+一+生+后+或者+会+在+战场+英年+早逝+并+通过+诗文+而+永世+不朽+	22	35
w01058009	但是+	1	2
w01058009	杀+由于+朱利安+在+363+年+被+	7	12
w01058009	说法+此+	2	3
w01058009	就+	1	1
w01058009	被+	1	1
w01058009	了+	1	1
w01058013	是+上+一+次+奥运会+在+393+年+举办+的+	10	15
w01060037	技巧+沈+括+作+为+官府+代理人+的+管理+和+能力+	11	17
w01060037	很快+	1	2
w01060037	了+	1	1
w01060037	赏识+王+安石+的+	4	6
w01060038	年+1072+	2	5
