sent_id	clause_text	word_n	character_n
w01016034	期间+在+降雨+液滴+空气+从+周围+的+中+并+二氧化碳+分解	12	21
w01016070	中国+奥运会+为+年+2008+夏季+的+进行	8	16
w01016070	工作+准备+是+控制+近期+天气+的+个+一+例子	10	16
w01017004	形成+影响+构造力+全球+板块+的+了+大裂谷+东+非+位+乞力马扎罗山+肯尼亚山+和+于+非+东+它们+是+非洲+最高+的+个+两+山峰	25	45
w01017046	伊斯兰教+到+一带+沿岸+传播	5	11
w01017046	从未+过+伊斯兰教+接触	4	9
w01017046	让+后者+但+人+大部分+的+班图+并+了+身份+信徒+非洲+传统+宗教+的+保留	16	26
w01018019	经济+把+喀麦隆+的+经济+与+法国+为+一体+融	10	16
w01018019	投资+资金+工人+和+熟练+利用	6	11
w01018019	设施+基础+提升	3	6
w01018019	法国+系统+劳动力+调节	4	9
w01018029	喀麦隆+与+属+法+统一	5	8
w01018029	日+年+1961+月+10+1+喀麦隆+前英属+南+共和国+喀麦隆+联邦+组成	13	27
w01018101	报导+根据+劳动部+有关+形式+恶劣+最+童工+的+研究+称	11	20
w01018101	56%+为+童工	3	6
w01018101	有+儿童+在+岁+五+十四+至+的+中+儿童+在+岁+七+十四+至+的+中+53%+近+于+状态+学+工+半+半+的+处	27	34
w01019014	于+北部+的+位	4	5
w01019014	相似+气候+撒海尔区+非洲+的+气候+与+沙漠+撒哈拉+的+但是+程度+其+极端+相对+较低	16	31
w01019073	期间+年+2010+月+六+月+至+八+撒海尔区+非洲+饥荒+发生	12	22
w01020016	于+附近+地中海+海岸+的+位	6	10
w01020016	因+位置+近海	3	5
w01020016	文明+个+几+古老+均+而+影响+极大+的+受到	10	15
w01020017	自+捕鱼+采集+以及+海产+的+来	7	11
w01020017	时代+在+那些+中+它+贸易+为+社区+个+数+的+殖民+战争+食品+乃至+了+通道+提供	18	28
w01020018	由于+气候+地理+情况+和+近海+相似	7	13
w01020018	的+以	2	2
w01020018	地中海+为+中心	3	6
w01020018	文明+个+数+均+程度+在+某+上+文化+历史+和+拥有	12	17
w01020018	互相+的+交错	3	5
w01020019	海岸线+地中海+的+在	4	8
w01020019	人+其中+文明+个+两+时代+古典+的+著名+最+地中海+是+城邦+希腊+腓尼基+和+者+两+均+大规模+地+活动+殖民+进行	24	40
w01020020	建立+后来+奥古斯塔斯+了+帝国+罗马+罗马人+地中海+把+为+海+我们+的+Mare+Nostrum+称	16	38
w01022033	的+由	2	2
w01022033	礁石+起来+保护	3	6
w01022033	是+个+一+水路	4	5
w01022033	运河+Blindleia+克里斯蒂安松+从+南部+挪威+的+开始	8	25
w01022033	利勒桑+穿过	2	5
w01022033	蜿蜒+而+行	3	4
w01022055	丹麦语+在+中+词+个+这+可能+也+于+浅礁湖+适用	11	17
w01022092	峡湾+如+一样	3	5
w01022092	淡水湖+通常+较深	3	7
w01023074	饮品+酒精类+啤酒+蜂蜜酒+bjorr酒+和+水果酒+种+一+烈性+诸如	11	26
w01023074	提供+这里+富人+还+可以+到+葡萄酒+进口+享用	9	17
w01023120	无论+规则+是+什么	4	7
w01023120	搏斗+在+这些+中+通常+会+导致	7	11
w01023120	种马+其中+匹+一+死亡	5	8
w01025083	南部+丹内维尔克+的+紧邻	4	10
w01025083	的+前进	2	3
w01025083	来临+严冬+时+形成+施莱湾+丹内维尔克+胡苏姆+和+之间+的+湿地+和+了+冻土+土地+已+军队+被+德国+攻占	20	38
w01025084	行动+次+这+撤退+让	5	7
w01025084	联军+普+奥+感到+意外	5	8
w01025084	因为+几乎+军队+所有+丹麦+都+成功+了+撤离+完成	10	18
w01025085	部件+重型+火炮+关键+被+遗弃	6	11
w01025085	当时+弗伦斯堡+的+通往	4	9
w01025085	导致+不过+这+也+而+疑问+关于+利用+何+为+铁路+未+被+妥善+的+也+一直+是+个+一+历史+议题	22	32
w01025086	的+撤退	2	3
w01025086	大众+丹麦+十分+震惊	4	8
w01025086	丹内维尔克+的+是	3	7
w01025086	坚不可摧	1	4
w01025086	让+消息+认为+他们+曾+将军+梅塞+也+被+随即+被+指挥权+解除	13	22
w01025087	此+自+以后+丹内维尔克+便+归	6	11
w01025087	德国+管辖	2	4
w01026024	多瑙河+上+的+运输	4	7
w01026024	年+1987+数量+货物+至+吨+约+一亿+上升	9	16
w01026037	左岸+奇莉娅湾+Chiliaarm+在	4	16
w01026037	位+区域+角洲+多瑙河+三+的+大部分+于+图尔恰郡+罗马尼亚+而+区域+其+北部+于+境内+乌克兰+敖德萨州+位	19	39
w01027007	干燥+气候+这里+的+非常+偶尔+甚至+会+有	9	15
w01027007	人+误+以为	3	4
w01027007	平原+个+这+是+沙漠+撒哈拉+的+一+部分	9	14
w01027015	处+它+与+西部+国家+个+这+的+不同+之+于+在	12	15
w01027015	特点+其+主要+的+地形+区域+与+海岸+不+相同	10	16
w01027035	温带+地处	2	4
w01027035	北部+阿尔及利亚+气候+温和+的+地中海+享有	7	17
w01028004	最+的+重要	3	4
w01028004	最终+密西西比河+的+汇入	4	10
w01028004	就是+俄亥俄河	2	6
w01028050	问题+矛盾+的+核心+于+在	6	9
w01028050	堪萨斯州+是	2	5
w01028050	身份+以+自由州+奴隶制州+还是+的+联邦+加入	8	17
w01028069	反应+全国+对于+事件+堪萨斯州+的+了+说明	8	16
w01028069	现象+国家+个+这+的+分化+是+多么+严重	9	14
w01029015	叶子+的+展示	3	5
w01029015	黄绿色+从+蓝绿色+到	4	8
w01029015	绿色+方面+在+颜色+是+多样+的+不一而足	8	15
w01029049	印第安人+美+全+的+都+依赖	6	10
w01029049	其+为+方法+主要+的+医学+治疗+作	8	12
w01029083	于+西北部+欧洲+乌克兰+和+的+位	7	12
w01029083	教堂+基督+通常+庆典+在+主日+棕枝+的+上+用	10	16
w01029083	柳枝+棕榈叶+取代	3	7
w01030092	山脉+阿尔卑斯+地区+为+欧洲+低海拔+了+饮用水+灌溉水+条件+和+提供	12	26
w01030092	水力+的+发电	3	5
w01030093	虽然+区域+此+只+11%+地表+欧洲+的+占据	9	16
w01030093	但+山脉+阿尔卑斯+地区+为+欧洲+低海拔+是+特别+地区+在+干旱+月份+和+夏季+了+资源+水+提供	19	34
w01030093	90%+的+高达	3	6
w01030094	城市+在+如+米兰+等+中+供水+80%+的+自+于+径流+阿尔卑斯山+的+来	15	25
w01030095	了+资源+河流+的+水+利用	6	9
w01030095	水电站+超过+座+500+可+电力+产生	7	14
w01030095	千瓦+2900+的+多达	4	9
w01030096	均+瑞士+自+来	4	5
w01030096	例如+河流+欧洲+的+主要+莱茵河+罗讷河+茵河+提契诺河+宝河+和+河流+所有+均+有	15	30
w01030096	源头+自+山脉+阿尔卑斯+来	5	10
w01031003	学习+对+火山+的+研究+可+为+称	8	11
w01031003	火山学+volcanology+有时+也+可以+为+vulcanology+拼写	8	33
w01031015	因+含量+矽+高	4	5
w01031015	一般+无法	2	4
w01031015	地表+到达	2	4
w01031015	粘稠+岩浆+一般+而+较为+此+因+它+而是+深处+在+冷却	12	19
w01031034	一般+它们+也+不会+爆炸+灾难性+的+发生	8	15
w01032139	全球+变暖	2	4
w01032139	已经+改变+模式+雨季+的+造成	6	11
w01033022	它+带有	2	3
w01033022	环礁湖+个+一+小型+但是+已经+干涸	7	13
w01033025	这里+年+于+1975+被+为+保护区+野生+动物+宣布	10	19
w01033061	工作+岛屿+个+这+的+调查+考察+与+正+在+继续	11	16
w01033067	开始+活动+这些+定居+年+约+在+公元+前+1000+可能+就+已+美拉尼西亚人+东部+当时+的+在+往北+迁移	20	38
w01034023	肯塔基+印第安纳+和+在	4	9
w01034023	期间+在+生活+家庭+其+托马斯+林肯+曾经+过+农民+木工+家具+木匠+和+当	15	26
w01035079	地区+个+一+灾害+自然+时+的+面对	8	12
w01035079	增加+破坏+栖息地+的+极大+地+了+脆弱性+洪水+干旱+失收+作物+传播+疾病+污染+和+水+资源+例如	19	35
w01035080	管理+的+妥善	3	5
w01035080	方面+另+一+系统+健康+生态+将+能+发生率+事件+这些+的+降低	13	22
w01035080	或+至少+能+影响+不利+减轻	6	10
w01035081	用地+农业+实际+上+可能+会+破坏+因为+地貌+周边+的+而+受到	13	22
w01035081	影响	1	2
w01035082	用地+全球+农业+40%+约+减少	6	12
w01035082	导致+年+在+过去+的+五十+中+破坏+附近+农业+用地+的+栖息地+已+原因+主要+的+侵蚀+土地+盐渍化+压紧+土地+枯竭+养分+污染+城镇化+和+有	28	50
w01035083	破坏+栖息地+被+后+人类+也+会+无法	8	13
w01035083	直接+栖息地+自然+使用	4	9
w01036044	巴布亚+新几内亚+经常+被+为+地方+标记	7	15
w01036044	暴力+全球+性别+可能+最+的+严重	7	12
w01036077	科属+这些+植物+依然+于+巴布亚+新几内亚+存在	8	18
w01037024	模型+在+大洲+七+的+中+美洲+北+美洲+和+南+被+为+大陆+个+两+视	17	22
w01037024	的+独立	2	3
w01037080	扬帆	1	2
w01037080	大西洋+穿过	2	5
w01037080	克里斯托弗+哥伦布+年+于+1492+了+群岛+西+印度+来到	10	22
w01037080	了+热潮期+掀起	3	6
w01037080	欧洲人+美洲+的+探索	4	8
w01038009	由于+地点+偏远	3	6
w01038009	交通+不便	2	4
w01038009	通常+这些+不是	3	6
w01038009	十分+受	2	3
w01038009	欢迎	1	2
w01038016	的+余下	2	3
w01038016	拥有+企业+不同+的+私营+土地+总共+百分之一+该州+的+占据	11	22
w01038022	阿拉斯加+仅+的+有	4	7
w01038022	温度+冬季+白天+平均+最高+于+冰点+的+高	9	15
w01038022	这+是+个+一+区域	5	6
w01038044	在+欧洲人+这+之前+来到	5	9
w01038044	生活+民族+个+数+本地+了+年+数千+有	9	13
w01038044	阿拉斯加+在	2	5
w01039032	这里+在	2	3
w01039032	他们+就是+了+独木舟+艘+一+偷	7	11
w01039032	原住民+地区+该+澳洲+的+留下	6	11
w01039058	着+发展+布里斯班+的+随	5	9
w01039058	恶化+状况+河流+至+状况+糟糕+最+的+情况+水道+露天+的+下+污水池+和+宛如	16	27
w01039065	大市长+布里斯班+的+时任	4	10
w01039065	Sallyanne+Atkinson+宣布	3	19
w01039065	年+1987+是+河流+保护年	5	11
w01040100	地区+在+干旱+的+发生	5	8
w01040100	事件+沙尘暴+是+自然+土地+这些+没有	7	14
w01040100	保护+植被+的+获得	4	7
w01040101	边缘+沙漠+在	3	5
w01040101	形成	1	2
w01040101	沙尘暴+通常+而+不是	4	8
w01040101	沙漠+里+在	3	4
w01040101	因为+尘埃+那里+微小+更+的+都+已+被+吹走	10	15
w01040102	着+吹拂+风+的+稳定+随	6	8
w01040102	于+地表+裸露+的+位	5	7
w01040102	颗粒+细微+开始	3	6
w01040102	颤动	1	2
w01040103	当+风速+后+变快	4	6
w01040103	颗粒+某些+被+气流+中+带入	6	10
w01040104	当+它们+地面+后+降落	5	8
w01040104	会+颗粒+其他+击中	4	7
w01040104	可能+有	2	3
w01040104	它们+并+其+将+空中+弹入	6	9
w01040104	反应+连锁+形成	3	6
w01041046	导致+但+城镇化+泰国+的+也+了+激增+问题+的+肥胖+如	12	19
w01042055	雷暴+较为+少见	3	6
w01042055	城市+每年+报告+雷暴+的+有	6	10
w01042055	因为+天数+仅+为+七+天	6	8
w01043027	年+到+1340+人口+开罗+已+达	7	12
w01043027	将+五十万+近	3	5
w01043027	使	1	1
w01043027	之+为+城市+中国+西边+最大+的+成	8	12
w01043065	同时+控制+对+河+尼罗+的+额外+了+发展+杰济拉岛+一带+和+城市+海滨+的+促进	16	28
w01044010	输出+内华达州+的+产业+旅游业+矿业+加工业+机械+印刷+出版+与+加工+食品+设备+和+电子+有	17	34
w01045002	演化	1	2
w01045002	地区+该+在	3	4
w01045002	世纪+15+末+欧洲人+与+的+接触	7	12
w01045002	来+名字+加勒比海+的+加勒比人+从+而+加勒比人+是+主要+美洲+土著+群体	13	27
w01045003	年+于+1492+了+美洲+之后+发现	7	13
w01045003	西班牙词+Antillas+用	3	13
w01045003	来+土地+片+这+命名	5	7
w01045003	是+克里斯托弗+哥伦布+的+此+因+语言+在+各种+欧洲+中+Sea+of+the+Antilles+为+了+代名词+加勒比海+成	20	46
w01045003	它们+的+共通	3	5
w01045004	发展+在+世纪+头个+的+中+控制+西班牙+对+地区+该+的+不+争议+存在	15	24
w01045005	区域+加勒比海+的+到访	4	9
w01045005	南海+即+南边+巴拿马+地峡+的+太平洋	7	14
w01045005	北海+与+相对	3	5
w01045005	发现+世纪+自+16+起+欧洲人+了+北海+是	9	15
w01045005	加勒比海+北边+巴拿马+地峡+的+指	6	13
w01045006	海路+寻找	2	4
w01045006	正+在+亚洲+前往	4	6
w01045006	知+加勒比海+年+直到+1492+才+大陆+被+欧+亚+所+当时+克里斯托弗+哥伦布+并+首次+了+海域+加勒比+驶入	20	40
w01046011	的+不幸	2	3
w01046011	是	1	1
w01046011	增长+快速+的+人口+扩展+和+城镇化+了+系统+这些+生态+蚕食	12	22
w01046056	政府+开普敦+的+当地+是	5	9
w01046056	开普敦市+是+个+一+大都会+城市	6	12
w01047008	名字+以+世界+水下+的+出版	6	10
w01047008	短文+篇+这+生动+地+了+旅程+个+一+讲述	10	14
w01047008	海床+上+在	3	4
w01047008	的+进行	2	3
w01047071	也+了+关系+她+与+家+许多+政府+科学+的+私人+利用	12	18
w01047071	她+让	2	2
w01047071	他们+她+为+信息+机密+提供	6	10
w01047094	已+几近+了+工作+编辑+完成	6	10
w01047094	正+手稿+把+发给	4	6
w01047094	人士+位+几+环节+最终+的+建议+进行	8	13
w01047094	年+到+1962+中+布鲁克斯+卡森+和+工作+为+书+本+这+的+推广+了+基础+奠定	17	28
w01047104	这+了+注意+产业+化学+说客+和+相关+大众+以及+普罗+的+引起	13	22
w01048027	自由+获得	2	4
w01048027	开始+年代+到+世纪+十四+五十+恭愍王+才+最终+改革+政府+高丽+的+当时+元朝+已经+开始	17	32
w01048027	瓦解	1	2
w01048090	年代+自+世纪+二十+六十+以来+获得+经济+南韩+的+已+了+增长+巨大+的+结构+经济+被+彻底+改变	20	34
w01049051	这+通常+包括	3	5
w01049051	发展+低水平+的+野餐区+乡村+长凳+小径+和+例如	9	18
w01049066	年+于+1879+建立	4	8
w01049066	世界+上+的+由	4	5
w01049066	官方+建立	2	4
w01049066	公园+澳大利亚+的+皇家+国家+是+个+第二+国家+公园	10	19
w01049082	最+的+重要	3	4
w01049082	是	1	1
w01049082	区域+内+在	3	4
w01049082	快速+的+建立	3	5
w01049082	空间+开阔+的+提供	4	7
w01049082	为+福利+市民+居民+和+本地+的+作	8	12
w01050067	着+灭亡+清朝+的+随	5	7
w01050067	年+1911+蒙古+统治+博格达汗+下+的+宣布	8	17
w01050067	独立	1	2
w01050068	新+的+成立	3	4
w01050068	但是+民国+中华+认为	4	8
w01050068	蒙古+是+领土+其+的+一+部分	7	10
w01050069	总统+中华+民国+的+时任	5	9
w01050069	袁+世凯+认为	3	5
w01050069	新共和国+是+清朝+的+继承者	5	11
w01050070	博格达汗+称	2	5
w01050070	满族+统治	2	4
w01050070	蒙古+于+满族+的+顺从	5	8
w01050070	由+蒙古+中国+和+清朝+在+时+均+灭亡+但+清朝+年+于+1911+后+协议+就+已+失效	19	29
w01050071	博格达汗+的+控制	3	7
w01050071	区域+大约+是+时期+清朝+的+前外蒙古+的+大小	9	17
w01051032	在+匆忙+加低斯+时+抓捕	5	9
w01051032	拉美西斯+二世+了+错误+重大+的+战术+犯	8	15
w01051080	詹姆斯+亨利+布雷斯特德+年+于+1903+的+撰写	8	19
w01051080	实际+上+报告+份+第一+关于+战役+该+的+学术+中+充分+了+资源+赞扬	15	24
w01051080	的+使	2	2
w01051080	战役+该+得	3	4
w01051080	以+重现	2	3
w01052022	方面+在+后勤+无法	4	7
w01052022	攻城战+长时间+的+维持	4	9
w01052022	拉美西斯+此+因+埃及+返回	5	10
w01052038	北部+阿穆鲁+身处	3	7
w01052038	自己+图尼普+在	3	6
w01052038	加低斯+的+远离	3	6
w01052038	发现+法老+埃及+此+因+图特摩斯+自+年+近+120+前+的+三世+以来+这里+从未+有	17	29
w01052038	士兵+埃及+出现	3	6
w01052046	次+这+他+声称	4	5
w01052046	了+战役+参与	3	5
w01052046	战斗+的+开始	3	5
w01052046	不慌不忙	1	4
w01052046	甚至+小时+在+两+后+才+地+了+盔甲+穿上	10	14
w01053015	学者+的+争论	3	5
w01053015	年份+希律+安提帕斯+希罗底+与+的+准确+结婚+仍是+话题	10	21
w01053031	于+鉴	2	2
w01053031	希律+当时+耶路撒冷+在	4	9
w01053031	彼拉多+决定	2	5
w01053031	派	1	1
w01053031	希罗底+那+去	3	5
w01053031	耶稣+接受	2	4
w01053031	审讯	1	2
w01053045	根据+新约+记载	3	6
w01053045	保罗+的+皈依	3	5
w01053045	科林斯+在	2	4
w01053045	年+在+约+十七+后+他+了+月+个+八+停留	11	13
w01053062	如果+当年+的话+是	4	7
w01053062	了+闰月+特殊+引入	4	7
w01053062	周+日期+个+后+一+只+能+是+个+一+五+但+这+了+支持+牛顿+的+获得	18	22
w01053067	可能+有	2	3
w01053067	天+在+年+两千+前+的+某+一+了+月相+确定	11	14
w01053067	若+的话+有	3	4
w01053067	云层+烟雾+或+遮挡	4	7
w01053067	是+的+但+则+通+不+行	7	7
w01054107	区域+新法兰西+稳定+尚+未+的+较旧+也+了+堡垒+修建	11	19
w01056103	了+基础+奠定	3	5
w01056103	的+融合	2	3
w01056103	这+让	2	2
w01056103	机制+国家+的+经济+法律+和+可以+到+地中海+整个+应用	11	20
w01056103	如+以前+拉丁姆+从+到+意大利+整个+应用	8	15
w01056103	正+一样	2	3
w01057006	诗歌+每首+只+了+部分+战争+的+一+描述	9	14
w01057016	以	1	1
w01057016	战争+特洛伊+为+原型	4	8
w01057016	作家+后世+的+剧+史学家+分子+和+其他+知识+会+创作+作品+进行	13	23
w01057041	预言+称	2	3
w01057041	在+生+一+后+度过	5	6
w01057041	的+平淡无奇	2	5
w01057041	他+会+或者+不朽+并+诗文+通过+而+永世+死去	10	16
w01057041	战场+在	2	3
w01057041	会+英年+早逝	3	5
w01058009	由于+朱利安+年+在+363+被+杀	7	12
w01058009	但是+说法+此+就+被+了+推翻	7	10
w01058013	据信	1	2
w01058013	奥运会+次+上+一+的+是	6	8
w01058013	年+在+393+举办	4	7
w01060037	沈+括+为+代理人+官府+的+作	7	10
w01060037	技巧+管理+能力+和+很快+了+赏识+王+安石+的+得到	11	18
w01060038	被+派往	2	3
w01060038	计划+王+安石+的+沉积+淤泥+调查+管理	8	14
w01060038	年+1072+括+沈+汴河+对+首都+外+的+工作+开展	11	18
w01060039	沈	1	1
w01060039	了+技术+使用	3	5
w01060039	的+原创	2	3
w01060039	成功+了+运河+疏通	4	7
w01060039	括+并+了+展示	4	5
w01060039	淤积物+价值+极佳+的+肥料+具有	6	12
w01060040	获	1	1
w01060040	派遣	1	2
w01060040	契丹+辽朝+前往	3	6
w01060040	使节+担任	2	4
w01060040	步+一+进	3	3
w01060040	夏季+年+1075+他+朝廷+在+上+了+美誉+获得	10	17
w01060041	了+谈判+次+数+挑衅性+的+进行	7	11
w01060041	要求	1	2
w01060041	边界+把+他们+的+南+向+推进	7	10
w01060041	大使+位+数+中国+操纵	5	8
w01060041	不+的+称职	3	4
w01060041	契丹人+同时+让	3	6
w01060041	他们+要求+对+辽国+的+让步+作出	7	12
w01061050	在	1	1
w01061050	南部+意大利+也+有	4	7
w01061050	人+药学+研究	3	5
w01061050	是+特别+学校+萨莱诺+当地+的+了+影响+医学+伊斯兰+的+受到	12	22
w01062037	据称	1	2
w01062037	后+离开	2	3
w01062037	感到+后悔	2	4
w01062037	并+次+数+要求	4	5
w01062037	罗马+返回	2	4
w01062037	提庇留+但是+均+奥古斯都+被+拒绝	6	13
w01062063	自己+无需	2	4
w01062063	元老会+国家+和+整个+就+能+单独+行动	8	14
w01062063	希望+他+似乎+含糊+而且+命令+他+的+直接+都+十分+这+也+了+导致	15	23
w01062063	人们+的+讨论	3	5
w01062063	更多+是	2	3
w01062063	意图+关于+他+的+真实+是+什么	7	11
w01062063	内容+而+不是	3	5
w01062063	是否	1	2
w01062063	应该+法令+他+的+通过	5	8
w01063048	都+独特+的+了+所需+生活+日常+的+实际+代表	10	16
w01063048	小心翼翼	1	4
w01063048	仪式+恰当+的+祭品+和+用	6	9
w01063048	神祗+每位+而且+人们+被+的+供奉	7	12
w01064034	这+的+是	3	3
w01064034	坐船	1	2
w01064034	大陆+从+欧洲+出发	4	7
w01065018	现场+在	2	3
w01065018	的+发现	2	3
w01065018	被+为+立石+的+称	5	6
w01065018	石碑+排+一+座+十+高大+组成	7	10
w01065018	由+遗迹+祭祀+走向+立石+为+南北+高+座+最高+一+米+3+中央+石群+祭坛+个+一+水池+和+个+一+巨大+的+方形+石制+有	27	40
w01065019	在+作用+巨碑+个+这+的+具体+仍然+当中+讨论+但是+组成+它们+可能+时代+在+中期+青铜+了+高地+迦南人+的+即+约+公元+前+1600+年	28	48
w01065020	焚毁+城市+迦南人+的+大火+在+中+被+时间+约+时+在	12	18
w01065020	法老+埃及+图特摩斯+三世+战役+系列+一+之+发起	9	18
w01065021	资料+有关+城市+该+的+历史+古老+最+的+是	10	15
w01065021	碑文+在+圣殿+凯尔奈克+图特摩斯+中+处+一+有关+地点+征服+被+的+中+发现	15	27
w01065022	可+至+世纪+公元+前+14+追溯	7	11
w01065022	文书+阿马尔奈+其中+了+信件+封+十+包括	8	15
w01065022	基色城+自+的+来	4	6
w01065022	国王+法老+向+埃及+的+效忠	6	10
w01066003	证明+泰国+出生+的+记录	5	9
w01066003	的+出生	2	3
w01066003	是+月份	2	3
w01066003	日期	1	2
w01066003	和+时间	2	3
w01066003	然后+是+几+星期	4	6
w01066003	农历+日期	2	4
w01066003	以及+生肖	2	4
w01066006	猴子+生肖+她+的+黄道+是+庆典+她+的+重要+意义+传统+上+很+的+周年+六十+年+在+1992+是	21	33
w01066008	表格+根据+工作日+来+分配	5	10
w01066008	是+颜色+泰国+每天+的+吉祥+的+下面+带有	9	15
w01066008	链接+个+一+可以+图片+各天+当周+的+菩萨+打开	10	17
w01066040	春节+华人+泰国+的+农历+节日+和+其他+各+有+不同	11	18
w01066040	因为+节日+这些+的+是	5	8
w01066040	农历+按照+中国+来+计算	5	9
