sent_id	word_char	character_token_n	component_n
718	是	1	2
718	一	1	1
718	封	1	3
718	电邮	2	3
719	第二	2	5
719	封	1	3
719	信	1	2
719	才	1	1
719	是	1	2
719	正本	2	4
720	但	1	3
720	他	1	2
720	暂时	2	5
720	仍	1	2
720	未	1	1
720	收	1	2
720	到	1	2
721	我	1	2
721	想	1	3
721	就	1	4
721	此	1	2
721	提出	2	4
721	规程	2	5
721	问题	2	4
722	因为	2	3
722	基本法	3	7
722	已	1	1
722	订明	2	4
722	立法会	3	7
722	主席	2	5
722	必须	2	3
722	在	1	2
722	外国	2	5
722	无	1	1
722	居留权	3	8
723	而	1	1
723	即使	2	4
723	两	1	1
723	封	1	3
723	信	1	2
723	都	1	3
723	是	1	2
723	由	1	1
723	政府	2	5
723	发出	2	3
723	但	1	3
723	却	1	2
723	不	1	1
723	一定	2	3
723	是	1	2
723	法律	2	4
723	文件	2	4
724	我们	2	4
724	最	1	3
724	主要	2	4
724	想	1	3
724	看	1	2
724	的	1	2
724	是	1	2
724	那	1	2
724	份	1	3
724	放弃	2	4
724	国籍	2	7
724	声明	2	4
725	而	1	1
725	我	1	2
725	本人	2	3
725	也	1	1
725	有	1	1
725	一	1	1
725	份	1	3
726	我们	2	4
726	是	1	2
726	否	1	2
726	应	1	2
726	待	1	3
726	他	1	2
726	收	1	2
726	到	1	2
726	有关	2	3
726	文件	2	4
727	所有	2	3
727	事情	2	5
727	皆	1	2
727	被	1	2
727	正式	2	4
727	确认	2	4
727	后	1	3
727	才	1	1
727	展开	2	4
727	选举	2	6
727	程序	2	5
727	呢	1	3
728	好	1	2
728	的	1	2
728	谢谢	2	6
728	你	1	3
728	毛孟静	3	5
728	议员	2	4
729	我	1	2
729	刚才	2	4
729	说	1	4
729	过	1	2
729	你	1	3
729	的	1	2
729	提问	2	4
729	只	1	2
729	能够	2	8
729	涉及	2	3
729	选举	2	6
729	过程	2	5
729	或	1	3
729	与	1	2
729	选举	2	6
729	有关	2	3
729	的	1	2
729	事情	2	5
730	但	1	3
730	你	1	3
730	却	1	2
730	要求	2	3
730	澄清	2	5
730	梁君彦	3	7
730	议员	2	4
730	的	1	2
730	国籍	2	7
730	问题	2	4
731	我	1	2
731	刚才	2	4
731	已	1	1
731	作出	2	4
731	特别	2	6
731	安排	2	4
731	让	1	2
731	梁君彦	3	7
731	议员	2	4
731	向	1	2
731	大家	2	3
731	和	1	2
731	社会	2	5
731	大众	2	4
731	作出	2	4
731	澄清	2	5
731	及	1	1
731	交代	2	4
732	至于	2	3
732	他	1	2
732	的	1	2
732	答复	2	7
732	能	1	4
732	否	1	2
732	回应	2	5
732	你	1	3
732	刚才	2	4
732	的	1	2
732	提问	2	4
732	我	1	2
732	并不	2	2
732	能够	2	8
732	提出	2	4
732	任何	2	5
732	意见	2	3
733	不过	2	3
733	我	1	2
733	想	1	3
733	对	1	2
733	大家	2	3
733	说	1	4
733	鉴于	2	4
733	梁君彦	3	7
733	议员	2	4
733	已经	2	4
733	一而再再而三	6	8
733	地	1	2
733	提供	2	5
733	资料	2	5
733	并	1	1
733	在	1	2
733	公开	2	3
733	场合	2	5
733	作出	2	4
733	澄清	2	5
733	议员	2	4
733	大	1	1
733	可	1	2
733	自行	2	5
733	决定	2	4
733	稍后	2	6
733	会	1	3
733	否	1	2
733	投票	2	4
733	支持	2	5
733	他	1	2
734	如果	2	4
734	大家	2	3
734	认为	2	3
734	梁君彦	3	7
734	议员	2	4
734	的	1	2
734	答复	2	7
734	未	1	1
734	能	1	4
734	回应	2	5
734	大家	2	3
734	的	1	2
734	提问	2	4
734	大家	2	3
734	可以	2	4
734	决定	2	4
734	寻求	2	3
735	那么	2	3
735	梁天琦	3	8
735	也	1	1
735	不	1	1
735	应该	2	4
735	被	1	2
735	对	1	2
735	吗	1	2
736	我	1	2
736	也	1	1
736	不	1	1
736	知道	2	4
736	梁君彦	3	7
736	议员	2	4
736	究竟	2	5
736	是	1	2
736	否	1	2
736	真的	2	5
736	有	1	1
736	合法	2	5
736	权利	2	4
736	参选	2	6
736	但	1	3
736	梁耀忠	3	8
736	议员	2	4
736	却	1	2
736	要求	2	3
736	我们	2	4
736	自行	2	5
736	考虑	2	4
736	是	1	2
736	否	1	2
736	投票	2	4
736	给	1	4
736	他	1	2
736	吗	1	2
737	你	1	3
737	是	1	2
737	否	1	2
737	也	1	1
737	可	1	2
737	要求	2	3
737	选民	2	4
737	自行	2	5
737	决定	2	4
737	是	1	2
737	否	1	2
737	投票	2	4
737	给	1	4
737	梁天琦	3	8
738	由于	2	2
738	立法会	3	7
738	主席	2	5
738	的	1	2
738	选举	2	6
738	须	1	2
738	按照	2	7
738	议事	2	5
738	规则	2	4
738	附表	2	5
738	一	1	1
738	所	1	2
738	订	1	2
738	的	1	2
738	程序	2	5
738	进行	2	5
739	而	1	1
739	有关	2	3
739	的	1	2
739	条文	2	4
739	是	1	2
739	容许	2	5
739	议员	2	4
739	在	1	2
739	选举	2	6
739	主席	2	5
739	的	1	2
739	会议	2	5
739	上	1	2
739	就	1	4
739	候选人	3	7
739	的	1	2
739	事宜	2	5
739	进行	2	5
739	讨论	2	5
739	的	1	2
740	事实上	3	8
740	有关	2	3
740	的	1	2
740	讨论	2	5
740	亦	1	4
740	已	1	1
740	在	1	2
740	昨天	2	3
740	特别	2	6
740	安排	2	4
740	的	1	2
740	论坛	2	6
740	上	1	2
741	主席	2	5
741	我	1	2
741	不	1	1
741	是	1	2
741	要求	2	3
741	讨论	2	5
742	我	1	2
742	要求	2	3
742	的	1	2
742	是	1	2
742	法律	2	4
742	上	1	2
742	的	1	2
742	澄清	2	5
743	他	1	2
743	一定	2	3
743	要	1	2
743	提供	2	5
743	一	1	1
743	份	1	3
743	放弃	2	4
743	英国	2	5
743	国籍	2	7
743	声明	2	4
743	的	1	2
743	正式	2	4
743	文件	2	4
744	而	1	1
744	最	1	3
744	好	1	2
744	当然	2	5
744	是	1	2
744	正本	2	4
745	但	1	3
745	如果	2	4
745	暂时	2	5
745	没有	2	3
745	正本	2	4
745	向	1	2
745	我们	2	4
745	提供	2	5
745	一	1	1
745	份	1	3
745	也	1	1
745	可以	2	4
746	不过	2	3
746	现时	2	4
746	已经	2	4
746	说	1	4
746	得	1	4
746	很	1	2
746	清楚	2	5
747	便	1	2
747	是	1	2
747	按照	2	7
747	我	1	2
747	的	1	2
747	理解	2	5
747	他	1	2
747	仍未	2	3
747	收到	2	4
747	相关	2	4
747	文件	2	4
748	试问	2	5
748	我们	2	4
748	怎	1	2
748	可以	2	4
748	在	1	2
748	这里	2	3
748	进行	2	5
748	选举	2	6
748	的	1	2
748	程序	2	5
748	呢	1	3
749	据	1	4
749	我	1	2
749	了解	2	4
749	基本法	3	7
749	订明	2	4
749	立法会	3	7
749	主席	2	5
749	不	1	1
749	能够	2	8
749	拥有	2	3
749	任何	2	5
749	其他	2	4
749	国家	2	5
749	的	1	2
749	居留权	3	8
750	这	1	2
750	方面	2	7
750	已	1	1
750	清楚	2	5
750	订明	2	4
750	但	1	3
750	并	1	1
750	没有	2	3
750	提及	2	3
750	候选人	3	7
751	我	1	2
751	今天	2	2
751	不	1	1
751	是	1	2
751	要	1	2
751	与	1	2
751	大家	2	3
751	辩论	2	6
751	这个	2	3
751	问题	2	4
751	但	1	3
751	如果	2	4
751	大家	2	3
751	想	1	3
751	澄清	2	5
751	的话	2	4
751	便	1	2
751	应该	2	4
751	透过	2	5
751	其他	2	4
751	途径	2	6
752	因为	2	3
752	我	1	2
752	既	1	2
752	非	1	1
752	具有	2	3
752	法律	2	4
752	背景	2	6
752	的	1	2
752	议员	2	4
753	而	1	1
753	我	1	2
753	这	1	2
753	个	1	1
753	主席	2	5
753	的	1	2
753	身份	2	4
753	也	1	1
753	不	1	1
753	能够	2	8
753	作	1	2
753	任何	2	5
753	回答	2	7
754	我	1	2
754	只	1	2
754	能够	2	8
755	不好意思	4	7
755	我	1	2
755	不	1	1
755	是	1	2
755	特别	2	6
755	要	1	2
755	为难	2	3
755	你	1	3
755	亦	1	4
755	觉得	2	7
755	这样	2	4
755	插言	2	7
755	不	1	1
755	礼貌	2	5
756	不	1	1
756	要紧	2	5
757	但	1	3
757	按照	2	7
757	你	1	3
757	刚才	2	4
757	的	1	2
757	说法	2	6
757	作为	2	3
757	立法会	3	7
757	主席	2	5
757	便	1	2
757	不	1	1
757	能够	2	8
757	拥有	2	3
757	外国	2	5
757	居留权	3	8
758	但是	2	5
758	如果	2	4
758	要	1	2
758	进行	2	5
758	选举	2	6
758	的话	2	4
758	有	1	1
758	人	1	1
758	将	1	3
758	于	1	1
758	稍后	2	6
758	半	1	1
758	小时	2	3
758	或	1	3
758	十	1	1
758	分钟	2	4
758	后	1	3
758	便会	2	5
758	当选	2	5
758	主席	2	5
759	但	1	3
759	他	1	2
759	却	1	2
759	未	1	1
759	能	1	4
759	在	1	2
759	今天	2	2
759	内	1	2
759	向	1	2
759	我们	2	4
759	提供	2	5
759	刚才	2	4
759	所	1	2
759	说	1	4
759	的	1	2
759	放弃	2	4
759	国籍	2	7
759	正式	2	4
759	声明	2	4
760	你	1	3
760	说	1	4
760	得	1	4
760	对	1	2
761	多谢	2	5
762	就	1	4
762	是	1	2
762	一旦	2	3
762	他	1	2
762	当选	2	5
762	发觉	2	4
762	条件	2	4
762	不	1	1
762	符合	2	6
762	规定	2	4
762	他	1	2
762	便	1	2
762	不	1	1
762	应该	2	4
762	成为	2	2
762	主席	2	5
763	这	1	2
763	是	1	2
763	正确	2	4
763	的	1	2
764	不过	2	3
764	问题	2	4
764	是	1	2
764	我	1	2
764	不	1	1
764	能够	2	8
764	建议	2	4
764	他	1	2
764	接着	2	5
764	该	1	2
764	怎样	2	4
764	做	1	4
764	因为	2	3
764	我	1	2
764	没有	2	3
764	这	1	2
764	个	1	1
764	身份	2	4
765	我	1	2
765	只	1	2
765	能够	2	8
765	主持	2	5
766	主席	2	5
766	那么	2	3
766	你	1	3
766	坐	1	3
766	在	1	2
766	这里	2	3
766	做	1	4
766	什么	2	3
767	你	1	3
767	说	1	4
767	得	1	4
767	对	1	2
768	我	1	2
768	也	1	1
768	想	1	3
768	澄清	2	5
768	我	1	2
768	坐	1	3
768	在	1	2
768	这里	2	3
768	做	1	4
768	什么	2	3
769	根据	2	6
769	议事	2	5
769	规则	2	4
769	我	1	2
769	只是	2	4
769	做	1	4
769	两	1	1
769	件	1	2
769	事	1	3
770	第一	2	4
770	主持	2	5
770	主席	2	5
770	选举	2	6
770	的	1	2
770	投票	2	4
771	第二	2	5
771	宣布	2	6
771	哪	1	3
771	位	1	2
771	候选人	3	7
771	当选	2	5
772	我	1	2
772	只是	2	4
772	做	1	4
772	这	1	2
772	两	1	1
772	件	1	2
772	事	1	3
773	而	1	1
773	不	1	1
773	应该	2	4
773	做	1	4
773	其他	2	4
773	事	1	3
774	最后	2	6
774	一	1	1
774	个	1	1
774	规程	2	5
774	问题	2	4
775	为了	2	2
775	抗争	2	5
775	为	1	1
775	表示	2	5
775	我	1	2
775	不	1	1
775	同意	2	5
775	现时	2	4
775	的	1	2
775	程序	2	5
775	我	1	2
775	现在	2	4
775	也	1	1
775	走	1	2
775	出来	2	3
775	站	1	3
775	在	1	2
775	你	1	3
775	后面	2	8
775	不	1	1
775	会	1	3
775	离开	2	5
776	即使	2	4
776	你	1	3
776	呼吁	2	4
776	我	1	2
776	离开	2	5
776	我	1	2
776	亦	1	4
776	不	1	1
776	会	1	3
776	离开	2	5
777	大家	2	3
777	是	1	2
777	否	1	2
777	要	1	2
777	一直	2	3
777	这样	2	4
777	继续	2	5
777	下去	2	4
777	呢	1	3
778	如果	2	4
778	你	1	3
778	不	1	1
778	影响	2	8
778	大家	2	3
778	的	1	2
778	投票	2	4
778	程序	2	5
778	我	1	2
778	是	1	2
778	不	1	1
778	会	1	3
778	阻止	2	3
778	你	1	3
778	的	1	2
779	不过	2	3
779	在	1	2
779	投票	2	4
779	前	1	3
779	你	1	3
779	首先	2	4
779	需要	2	4
779	确定	2	4
779	我	1	2
779	梁颂恒	3	10
779	和	1	2
779	姚松炎	3	7
779	三	1	3
779	位	1	2
779	议员	2	4
779	的	1	2
779	投票权	3	6
780	其实	2	5
780	我	1	2
780	也	1	1
780	无	1	1
780	权	1	2
780	确定	2	4
780	你们	2	5
780	是	1	2
780	否	1	2
780	有	1	1
780	权	1	2
780	投票	2	4
781	我	1	2
781	只	1	2
781	能够	2	8
781	接受	2	6
781	秘书	2	3
781	给	1	4
781	我	1	2
781	的	1	2
781	名单	2	4
781	包括	2	4
781	候选人	3	7
781	和	1	2
781	有	1	1
781	资格	2	6
781	投票	2	4
781	的	1	2
781	议员	2	4
782	其实	2	5
782	你	1	3
782	应该	2	4
782	向	1	2
782	秘书处	3	5
782	提出	2	4
782	而	1	1
782	不	1	1
782	是	1	2
782	向	1	2
782	我	1	2
782	提出	2	4
782	因为	2	3
782	我	1	2
782	无	1	1
782	权	1	2
782	代表	2	4
782	秘书处	3	5
782	说话	2	6
783	如果	2	4
783	你	1	3
783	要	1	2
783	提出	2	4
783	可以	2	4
783	向	1	2
783	秘书处	3	5
783	提出	2	4
784	第二	2	5
784	位	1	2
784	想	1	3
784	提出	2	4
784	规程	2	5
784	问题	2	4
784	的	1	2
784	议员	2	4
784	是	1	2
784	许智峯	3	0
784	议员	2	4
785	主席	2	5
785	我	1	2
785	想	1	3
785	你	1	3
785	清醒	2	5
785	地	1	2
785	想想	2	6
785	我们	2	4
785	今天	2	2
785	是	1	2
785	否	1	2
786	我	1	2
786	清醒	2	5
786	与	1	2
786	否	1	2
786	不	1	1
786	是	1	2
786	由	1	1
786	你	1	3
786	判断	2	4
786	的	1	2
787	我们	2	4
787	是	1	2
787	否	1	2
787	应该	2	4
787	继续	2	5
787	进行	2	5
787	会议	2	5
787	并	1	1
787	选举	2	6
787	主席	2	5
788	毛孟静	3	5
788	议员	2	4
788	和	1	2
788	多	1	2
788	位	1	2
788	非	1	1
788	建制	2	4
788	派	1	3
788	议员	2	4
788	刚才	2	4
788	说	1	4
788	过	1	2
788	我们	2	4
788	不	1	1
788	信纳	2	4
788	梁君彦	3	7
788	议员	2	4
788	已经	2	4
788	完全	2	5
788	放弃	2	4
788	英籍	2	6
788	或	1	3
788	放弃	2	4
788	英国	2	5
788	的	1	2
788	居留权	3	8
789	在	1	2
789	这	1	2
789	种	1	2
789	情况	2	5
789	下	1	2
789	要	1	2
789	我们	2	4
789	选举	2	6
789	主席	2	5
789	并	1	1
789	不	1	1
789	公道	2	4
790	这	1	2
790	是	1	2
790	第一	2	4
790	点	1	3
791	第二	2	5
791	站	1	3
791	在	1	2
791	你	1	3
791	身后	2	4
