sent_id	word_char	character_token_n	stroke_n
680	过	1	6
680	有关	2	12
680	梁君彦	3	27
680	议员	2	12
680	的	1	8
680	国籍	2	28
680	问题	2	21
680	不	1	4
680	是	1	9
680	今天	2	8
680	会议	2	11
680	的	1	8
680	讨论	2	11
680	范畴	2	20
681	好	1	6
681	的	1	8
682	请	1	10
682	先	1	6
682	让	1	5
682	我	1	7
682	说	1	9
682	可以	2	9
682	吗	1	6
683	我	1	7
683	刚才	2	9
683	已经	2	11
683	说	1	9
683	过	1	6
683	为了	2	6
683	让	1	5
683	大家	2	13
683	进一步	3	15
683	了解	2	15
683	有关	2	12
683	梁君彦	3	27
683	议员	2	12
683	的	1	8
683	国籍	2	28
683	问题	2	21
683	或	1	8
683	要求	2	16
683	他	1	5
683	澄清	2	26
683	我	1	7
683	已	1	3
683	作出	2	12
683	特别	2	17
683	安排	2	17
683	时间	2	14
683	让	1	5
683	梁	1	11
683	议员	2	12
683	在	1	6
683	会议厅	3	15
683	外	1	5
683	向	1	6
683	传媒	2	18
683	作出	2	12
683	交代	2	11
683	和	1	8
683	澄清	2	26
684	如果	2	14
684	各位	2	13
684	刚才	2	9
684	有	1	6
684	出席	2	15
684	便	1	9
684	应该	2	15
684	知道	2	22
684	情况	2	18
684	如何	2	13
685	不过	2	10
685	无论	2	10
685	当事人	3	16
685	如何	2	13
685	澄清	2	26
685	及	1	3
685	解释	2	25
685	在	1	6
685	这个	2	10
685	会议	2	11
685	上	1	3
685	我	1	7
685	不	1	4
685	能	1	10
685	保证	2	16
685	令	1	5
685	大家	2	13
685	满意	2	26
686	作为	2	11
686	会议	2	11
686	主持人	3	16
686	我	1	7
686	只	1	5
686	能	1	10
686	根据	2	21
686	会议	2	11
686	规则	2	14
686	进行	2	13
686	程序	2	19
687	如果	2	14
687	议员	2	12
687	想	1	13
687	确保	2	21
687	他	1	5
687	的	1	8
687	问题	2	21
687	得到	2	19
687	满意	2	26
687	的	1	8
687	答复	2	21
687	可以	2	9
687	在	1	6
687	其他	2	13
687	场合	2	12
687	提出	2	17
688	今天	2	8
688	的	1	8
688	会议	2	11
688	中	1	4
688	则	1	6
688	没有	2	13
688	办法	2	12
688	处理	2	16
688	这个	2	10
688	问题	2	21
689	我	1	7
689	现在	2	14
689	想	1	13
689	问一问	3	13
689	刚才	2	9
689	有	1	6
689	哪些	2	17
689	议员	2	12
689	曾	1	12
689	举手	2	13
689	想	1	13
689	提出	2	17
689	规程	2	20
689	问题	2	21
690	我	1	7
690	看	1	9
690	不	1	4
690	到	1	8
691	请	1	10
691	秘书	2	14
691	帮忙	2	15
691	把	1	7
691	曾	1	12
691	举手	2	13
691	表示	2	13
691	想	1	13
691	提出	2	17
691	规程	2	20
691	问题	2	21
691	的	1	8
691	议员	2	12
691	名单	2	14
691	交	1	6
691	给	1	9
691	我	1	7
692	因为	2	10
692	我	1	7
692	看	1	9
692	不	1	4
692	到	1	8
693	今天	2	8
693	我	1	7
693	不	1	4
693	想	1	13
693	跟	1	13
693	大家	2	13
693	争论	2	12
693	其他	2	13
693	问题	2	21
693	因为	2	10
693	我	1	7
693	没有	2	13
693	权力	2	8
693	这样	2	17
693	做	1	11
694	我	1	7
694	只是	2	14
694	执行	2	20
694	会议	2	11
694	规则	2	14
695	其实	2	16
695	我	1	7
695	也	1	3
695	不	1	4
695	是	1	9
695	很	1	9
695	想	1	13
695	主持	2	14
695	这	1	7
695	会议	2	11
696	不过	2	10
696	根据	2	21
696	议事	2	13
696	规则	2	14
696	附表	2	15
696	一	1	1
696	第六	2	15
696	及	1	3
696	七	1	2
696	段	1	9
696	的	1	8
696	规定	2	16
696	由	1	5
696	担任	2	14
696	议员	2	12
696	时间	2	14
696	最	1	12
696	长	1	4
696	的	1	8
696	我	1	7
696	来	1	7
696	主持	2	14
696	会议	2	11
697	根据	2	21
697	会议	2	11
697	规则	2	14
697	我	1	7
697	现在	2	14
697	只	1	5
697	能	1	10
697	主持	2	14
697	投票	2	18
697	的	1	8
697	过程	2	18
698	其他	2	13
698	事情	2	19
698	我	1	7
698	无法	2	12
698	处理	2	16
699	如果	2	14
699	我	1	7
699	处理	2	16
699	的话	2	16
699	便	1	9
699	违反	2	11
699	会议	2	11
699	规则	2	14
700	是	1	9
700	不	1	4
700	合法	2	14
700	的	1	8
701	大家	2	13
701	如果	2	14
701	要	1	9
701	我	1	7
701	表明	2	16
701	这	1	7
701	个	1	3
701	会议	2	11
701	究竟	2	18
701	是	1	9
701	否	1	7
701	合法	2	14
701	我	1	7
701	只	1	5
701	能够	2	21
701	说	1	9
701	根据	2	21
701	会议	2	11
701	规则	2	14
701	这	1	7
701	个	1	3
701	会议	2	11
701	是	1	9
701	合法	2	14
701	的	1	8
702	议员	2	12
702	如果	2	14
702	想	1	13
702	提出	2	17
702	规程	2	20
702	问题	2	21
702	我	1	7
702	再	1	6
702	请	1	10
702	大家	2	13
702	先	1	6
702	返回	2	13
702	自己	2	9
702	的	1	8
702	座位	2	17
703	我	1	7
703	会	1	6
703	邀请	2	26
703	大家	2	13
703	发言	2	12
704	我们	2	12
704	不	1	4
704	离开	2	14
704	又	1	2
704	怎样	2	19
704	呢	1	8
705	如果	2	14
705	议员	2	12
705	真的	2	18
705	不	1	4
705	返回	2	13
705	座位	2	17
705	也	1	3
705	不	1	4
705	要紧	2	19
706	但	1	7
706	请	1	10
706	不要	2	13
706	作出	2	12
706	骚扰	2	19
706	以便	2	13
706	会议	2	11
706	可	1	5
706	继续	2	21
706	进行	2	13
707	根据	2	21
707	秘书	2	14
707	给	1	9
707	我	1	7
707	的	1	8
707	名单	2	14
707	第一	2	12
707	位	1	7
707	提出	2	17
707	规程	2	20
707	问题	2	21
707	的	1	8
707	议员	2	12
707	是	1	9
707	毛孟静	3	26
707	议员	2	12
708	根据	2	21
708	议事	2	13
708	规则	2	14
708	今天	2	8
708	的	1	8
708	规程	2	20
708	只	1	5
708	能够	2	21
708	涉及	2	13
708	选举	2	18
708	过程	2	18
709	如果	2	14
709	有	1	6
709	其他	2	13
709	问题	2	21
709	请	1	10
709	议员	2	12
709	在	1	6
709	其他	2	13
709	场合	2	12
709	提出	2	17
710	现在	2	14
710	请	1	10
710	毛孟静	3	26
710	议员	2	12
710	提问	2	18
711	感谢	2	25
711	主席	2	15
712	我	1	7
712	不	1	4
712	是	1	9
712	故意	2	22
712	要	1	9
712	为难	2	14
712	你	1	7
712	或	1	8
712	什么	2	7
713	还	1	7
713	要	1	9
713	感谢	2	25
713	你	1	7
713	试图	2	16
713	安排	2	17
713	我们	2	12
713	到	1	8
713	会议厅	3	15
713	外	1	5
713	聆听	2	18
713	梁君彦	3	27
713	议员	2	12
713	的	1	8
713	解释	2	25
714	我们	2	12
714	已	1	3
714	听	1	7
714	罢	1	10
714	他	1	5
714	的	1	8
714	解释	2	25
715	他	1	5
715	说	1	9
715	第一	2	12
715	封	1	9
715	信	1	9
715	是	1	9
715	关乎	2	12
715	其	1	8
715	国籍	2	28
715	或	1	8
715	外国	2	13
715	居留权	3	24
715	的	1	8
715	问题	2	21
716	信	1	9
716	中	1	4
716	表示	2	13
716	已	1	3
716	附上	2	10
716	放弃	2	15
716	国籍	2	28
716	的	1	8
716	声明	2	15
717	但	1	7
717	相关	2	15
717	的	1	8
717	却	1	7
717	并不	2	10
717	存在	2	12
718	原来	2	17
718	那	1	6
718	是	1	9
718	一	1	1
718	封	1	9
718	电邮	2	12
719	第二	2	13
719	封	1	9
719	信	1	9
719	才	1	3
719	是	1	9
719	正本	2	10
720	但	1	7
720	他	1	5
720	暂时	2	19
720	仍	1	6
720	未	1	5
720	收	1	6
720	到	1	8
721	我	1	7
721	想	1	13
721	就	1	12
721	此	1	6
721	提出	2	17
721	规程	2	20
721	问题	2	21
722	因为	2	10
722	基本法	3	24
722	已	1	3
722	订明	2	12
722	立法会	3	19
722	主席	2	15
722	必须	2	14
722	在	1	6
722	外国	2	13
722	无	1	4
722	居留权	3	24
723	而	1	6
723	即使	2	15
723	两	1	7
723	封	1	9
723	信	1	9
723	都	1	10
723	是	1	9
723	由	1	5
723	政府	2	17
723	发出	2	10
723	但	1	7
723	却	1	7
723	不	1	4
723	一定	2	9
723	是	1	9
723	法律	2	17
723	文件	2	10
724	我们	2	12
724	最	1	12
724	主要	2	14
724	想	1	13
724	看	1	9
724	的	1	8
724	是	1	9
724	那	1	6
724	份	1	6
724	放弃	2	15
724	国籍	2	28
724	声明	2	15
725	而	1	6
725	我	1	7
725	本人	2	7
725	也	1	3
725	有	1	6
725	一	1	1
725	份	1	6
726	我们	2	12
726	是	1	9
726	否	1	7
726	应	1	7
726	待	1	9
726	他	1	5
726	收	1	6
726	到	1	8
726	有关	2	12
726	文件	2	10
727	所有	2	14
727	事情	2	19
727	皆	1	9
727	被	1	10
727	正式	2	11
727	确认	2	16
727	后	1	6
727	才	1	3
727	展开	2	14
727	选举	2	18
727	程序	2	19
727	呢	1	8
728	好	1	6
728	的	1	8
728	谢谢	2	24
728	你	1	7
728	毛孟静	3	26
728	议员	2	12
729	我	1	7
729	刚才	2	9
729	说	1	9
729	过	1	6
729	你	1	7
729	的	1	8
729	提问	2	18
729	只	1	5
729	能够	2	21
729	涉及	2	13
729	选举	2	18
729	过程	2	18
729	或	1	8
729	与	1	3
729	选举	2	18
729	有关	2	12
729	的	1	8
729	事情	2	19
730	但	1	7
730	你	1	7
730	却	1	7
730	要求	2	16
730	澄清	2	26
730	梁君彦	3	27
730	议员	2	12
730	的	1	8
730	国籍	2	28
730	问题	2	21
731	我	1	7
731	刚才	2	9
731	已	1	3
731	作出	2	12
731	特别	2	17
731	安排	2	17
731	让	1	5
731	梁君彦	3	27
731	议员	2	12
731	向	1	6
731	大家	2	13
731	和	1	8
731	社会	2	13
731	大众	2	9
731	作出	2	12
731	澄清	2	26
731	及	1	3
731	交代	2	11
732	至于	2	9
732	他	1	5
732	的	1	8
732	答复	2	21
732	能	1	10
732	否	1	7
732	回应	2	13
732	你	1	7
732	刚才	2	9
732	的	1	8
732	提问	2	18
732	我	1	7
732	并不	2	10
732	能够	2	21
732	提出	2	17
732	任何	2	13
732	意见	2	17
733	不过	2	10
733	我	1	7
733	想	1	13
733	对	1	5
733	大家	2	13
733	说	1	9
733	鉴于	2	16
733	梁君彦	3	27
733	议员	2	12
733	已经	2	11
733	一而再再而三	6	28
733	地	1	6
733	提供	2	20
733	资料	2	20
733	并	1	6
733	在	1	6
733	公开	2	8
733	场合	2	12
733	作出	2	12
733	澄清	2	26
733	议员	2	12
733	大	1	3
733	可	1	5
733	自行	2	12
733	决定	2	14
733	稍后	2	18
733	会	1	6
733	否	1	7
733	投票	2	18
733	支持	2	13
733	他	1	5
734	如果	2	14
734	大家	2	13
734	认为	2	8
734	梁君彦	3	27
734	议员	2	12
734	的	1	8
734	答复	2	21
734	未	1	5
734	能	1	10
734	回应	2	13
734	大家	2	13
734	的	1	8
734	提问	2	18
734	大家	2	13
734	可以	2	9
734	决定	2	14
734	寻求	2	13
735	那么	2	9
735	梁天琦	3	27
735	也	1	3
735	不	1	4
735	应该	2	15
735	被	1	10
735	对	1	5
735	吗	1	6
736	我	1	7
736	也	1	3
736	不	1	4
736	知道	2	22
736	梁君彦	3	27
736	议员	2	12
736	究竟	2	18
736	是	1	9
736	否	1	7
736	真的	2	18
736	有	1	6
736	合法	2	14
736	权利	2	13
736	参选	2	17
736	但	1	7
736	梁耀忠	3	39
736	议员	2	12
736	却	1	7
736	要求	2	16
736	我们	2	12
736	自行	2	12
736	考虑	2	16
736	是	1	9
736	否	1	7
736	投票	2	18
736	给	1	9
736	他	1	5
736	吗	1	6
737	你	1	7
737	是	1	9
737	否	1	7
737	也	1	3
737	可	1	5
737	要求	2	16
737	选民	2	14
737	自行	2	12
737	决定	2	14
737	是	1	9
737	否	1	7
737	投票	2	18
737	给	1	9
737	梁天琦	3	27
738	由于	2	8
738	立法会	3	19
738	主席	2	15
738	的	1	8
738	选举	2	18
738	须	1	9
738	按照	2	22
738	议事	2	13
738	规则	2	14
738	附表	2	15
738	一	1	1
738	所	1	8
738	订	1	4
738	的	1	8
738	程序	2	19
738	进行	2	13
739	而	1	6
739	有关	2	12
739	的	1	8
739	条文	2	11
739	是	1	9
739	容许	2	15
739	议员	2	12
739	在	1	6
739	选举	2	18
739	主席	2	15
739	的	1	8
739	会议	2	11
739	上	1	3
739	就	1	12
739	候选人	3	21
739	的	1	8
739	事宜	2	16
739	进行	2	13
739	讨论	2	11
739	的	1	8
740	事实上	3	19
740	有关	2	12
740	的	1	8
740	讨论	2	11
740	亦	1	6
740	已	1	3
740	在	1	6
740	昨天	2	13
740	特别	2	17
740	安排	2	17
740	的	1	8
740	论坛	2	13
740	上	1	3
741	主席	2	15
741	我	1	7
741	不	1	4
741	是	1	9
741	要求	2	16
741	讨论	2	11
742	我	1	7
742	要求	2	16
742	的	1	8
742	是	1	9
742	法律	2	17
742	上	1	3
742	的	1	8
742	澄清	2	26
743	他	1	5
743	一定	2	9
743	要	1	9
743	提供	2	20
743	一	1	1
743	份	1	6
743	放弃	2	15
743	英国	2	16
743	国籍	2	28
743	声明	2	15
743	的	1	8
743	正式	2	11
743	文件	2	10
744	而	1	6
744	最	1	12
744	好	1	6
744	当然	2	18
744	是	1	9
744	正本	2	10
745	但	1	7
745	如果	2	14
745	暂时	2	19
745	没有	2	13
745	正本	2	10
745	向	1	6
745	我们	2	12
745	提供	2	20
745	一	1	1
745	份	1	6
745	也	1	3
745	可以	2	9
746	不过	2	10
746	现时	2	15
746	已经	2	11
746	说	1	9
746	得	1	11
746	很	1	9
746	清楚	2	24
747	便	1	9
747	是	1	9
747	按照	2	22
747	我	1	7
747	的	1	8
747	理解	2	24
747	他	1	5
747	仍未	2	11
747	收到	2	14
747	相关	2	15
747	文件	2	10
748	试问	2	14
748	我们	2	12
748	怎	1	9
748	可以	2	9
748	在	1	6
748	这里	2	14
748	进行	2	13
748	选举	2	18
748	的	1	8
748	程序	2	19
748	呢	1	8
749	据	1	11
749	我	1	7
749	了解	2	15
749	基本法	3	24
749	订明	2	12
749	立法会	3	19
749	主席	2	15
749	不	1	4
749	能够	2	21
749	拥有	2	14
749	任何	2	13
749	其他	2	13
749	国家	2	18
749	的	1	8
749	居留权	3	24
750	这	1	7
750	方面	2	13
750	已	1	3
750	清楚	2	24
750	订明	2	12
750	但	1	7
750	并	1	6
750	没有	2	13
750	提及	2	15
750	候选人	3	21
751	我	1	7
751	今天	2	8
751	不	1	4
751	是	1	9
751	要	1	9
751	与	1	3
751	大家	2	13
751	辩论	2	22
751	这个	2	10
751	问题	2	21
751	但	1	7
751	如果	2	14
751	大家	2	13
751	想	1	13
751	澄清	2	26
751	的话	2	16
751	便	1	9
751	应该	2	15
751	透过	2	16
751	其他	2	13
751	途径	2	18
752	因为	2	10
752	我	1	7
752	既	1	9
752	非	1	8
752	具有	2	14
752	法律	2	17
752	背景	2	21
752	的	1	8
752	议员	2	12
753	而	1	6
753	我	1	7
753	这	1	7
753	个	1	3
753	主席	2	15
753	的	1	8
753	身份	2	13
753	也	1	3
753	不	1	4
753	能够	2	21
753	作	1	7
753	任何	2	13
753	回答	2	18
754	我	1	7
754	只	1	5
754	能够	2	21
755	不好意思	4	32
755	我	1	7
755	不	1	4
755	是	1	9
755	特别	2	17
755	要	1	9
755	为难	2	14
755	你	1	7
755	亦	1	6
755	觉得	2	20
755	这样	2	17
755	插言	2	19
755	不	1	4
755	礼貌	2	19
756	不	1	4
756	要紧	2	19
757	但	1	7
757	按照	2	22
757	你	1	7
757	刚才	2	9
757	的	1	8
757	说法	2	17
757	作为	2	11
757	立法会	3	19
757	主席	2	15
757	便	1	9
757	不	1	4
757	能够	2	21
757	拥有	2	14
757	外国	2	13
757	居留权	3	24
758	但是	2	16
758	如果	2	14
758	要	1	9
758	进行	2	13
758	选举	2	18
758	的话	2	16
758	有	1	6
758	人	1	2
758	将	1	9
758	于	1	3
758	稍后	2	18
758	半	1	5
758	小时	2	10
758	或	1	8
758	十	1	2
758	分钟	2	13
758	后	1	6
758	便会	2	15
758	当选	2	15
758	主席	2	15
759	但	1	7
759	他	1	5
759	却	1	7
759	未	1	5
759	能	1	10
759	在	1	6
759	今天	2	8
759	内	1	4
759	向	1	6
759	我们	2	12
759	提供	2	20
759	刚才	2	9
759	所	1	8
759	说	1	9
759	的	1	8
759	放弃	2	15
759	国籍	2	28
759	正式	2	11
759	声明	2	15
760	你	1	7
760	说	1	9
760	得	1	11
760	对	1	5
761	多谢	2	18
762	就	1	12
762	是	1	9
762	一旦	2	6
762	他	1	5
762	当选	2	15
762	发觉	2	14
762	条件	2	13
762	不	1	4
762	符合	2	17
762	规定	2	16
762	他	1	5
762	便	1	9
762	不	1	4
762	应该	2	15
762	成为	2	10
762	主席	2	15
763	这	1	7
763	是	1	9
763	正确	2	17
763	的	1	8
764	不过	2	10
764	问题	2	21
764	是	1	9
764	我	1	7
764	不	1	4
764	能够	2	21
764	建议	2	13
764	他	1	5
764	接着	2	22
764	该	1	8
764	怎样	2	19
764	做	1	11
764	因为	2	10
764	我	1	7
764	没有	2	13
764	这	1	7
764	个	1	3
764	身份	2	13
765	我	1	7
765	只	1	5
765	能够	2	21
765	主持	2	14
766	主席	2	15
766	那么	2	9
766	你	1	7
766	坐	1	7
766	在	1	6
766	这里	2	14
766	做	1	11
766	什么	2	7
767	你	1	7
767	说	1	9
767	得	1	11
767	对	1	5
768	我	1	7
768	也	1	3
768	想	1	13
768	澄清	2	26
768	我	1	7
768	坐	1	7
768	在	1	6
768	这里	2	14
768	做	1	11
768	什么	2	7
769	根据	2	21
769	议事	2	13
769	规则	2	14
769	我	1	7
769	只是	2	14
769	做	1	11
769	两	1	7
769	件	1	6
769	事	1	8
770	第一	2	12
770	主持	2	14
770	主席	2	15
770	选举	2	18
770	的	1	8
770	投票	2	18
771	第二	2	13
771	宣布	2	14
771	哪	1	9
771	位	1	7
771	候选人	3	21
771	当选	2	15
772	我	1	7
772	只是	2	14
772	做	1	11
772	这	1	7
772	两	1	7
772	件	1	6
772	事	1	8
773	而	1	6
773	不	1	4
773	应该	2	15
773	做	1	11
773	其他	2	13
773	事	1	8
774	最后	2	18
774	一	1	1
774	个	1	3
774	规程	2	20
774	问题	2	21
775	为了	2	6
775	抗争	2	13
775	为	1	4
775	表示	2	13
775	我	1	7
775	不	1	4
775	同意	2	19
775	现时	2	15
775	的	1	8
775	程序	2	19
775	我	1	7
775	现在	2	14
775	也	1	3
775	走	1	7
775	出来	2	12
775	站	1	10
775	在	1	6
775	你	1	7
775	后面	2	15
775	不	1	4
775	会	1	6
775	离开	2	14
776	即使	2	15
776	你	1	7
776	呼吁	2	14
776	我	1	7
776	离开	2	14
776	我	1	7
776	亦	1	6
776	不	1	4
776	会	1	6
776	离开	2	14
777	大家	2	13
777	是	1	9
777	否	1	7
777	要	1	9
777	一直	2	9
777	这样	2	17
777	继续	2	21
777	下去	2	8
777	呢	1	8
778	如果	2	14
778	你	1	7
778	不	1	4
778	影响	2	24
778	大家	2	13
778	的	1	8
778	投票	2	18
778	程序	2	19
778	我	1	7
778	是	1	9
778	不	1	4
778	会	1	6
778	阻止	2	11
778	你	1	7
778	的	1	8
779	不过	2	10
779	在	1	6
779	投票	2	18
779	前	1	9
779	你	1	7
779	首先	2	15
779	需要	2	23
779	确定	2	20
779	我	1	7
779	梁颂恒	3	30
779	和	1	8
779	姚松炎	3	25
779	三	1	3
779	位	1	7
779	议员	2	12
779	的	1	8
779	投票权	3	24
780	其实	2	16
780	我	1	7
780	也	1	3
780	无	1	4
780	权	1	6
780	确定	2	20
780	你们	2	12
780	是	1	9
780	否	1	7
780	有	1	6
780	权	1	6
780	投票	2	18
781	我	1	7
781	只	1	5
781	能够	2	21
781	接受	2	19
781	秘书	2	14
781	给	1	9
781	我	1	7
781	的	1	8
781	名单	2	14
781	包括	2	14
781	候选人	3	21
781	和	1	8
781	有	1	6
781	资格	2	20
781	投票	2	18
781	的	1	8
781	议员	2	12
782	其实	2	16
782	你	1	7
782	应该	2	15
782	向	1	6
782	秘书处	3	19
782	提出	2	17
782	而	1	6
782	不	1	4
782	是	1	9
782	向	1	6
782	我	1	7
782	提出	2	17
782	因为	2	10
782	我	1	7
782	无	1	4
782	权	1	6
782	代表	2	13
782	秘书处	3	19
782	说话	2	17
783	如果	2	14
783	你	1	7
783	要	1	9
783	提出	2	17
783	可以	2	9
783	向	1	6
783	秘书处	3	19
783	提出	2	17
784	第二	2	13
784	位	1	7
784	想	1	13
784	提出	2	17
784	规程	2	20
784	问题	2	21
784	的	1	8
784	议员	2	12
784	是	1	9
784	许智峯	3	0
784	议员	2	12
785	主席	2	15
785	我	1	7
785	想	1	13
785	你	1	7
785	清醒	2	27
785	地	1	6
785	想想	2	26
785	我们	2	12
785	今天	2	8
785	是	1	9
785	否	1	7
786	我	1	7
786	清醒	2	27
786	与	1	3
786	否	1	7
786	不	1	4
786	是	1	9
786	由	1	5
786	你	1	7
786	判断	2	18
786	的	1	8
787	我们	2	12
787	是	1	9
787	否	1	7
787	应该	2	15
787	继续	2	21
787	进行	2	13
787	会议	2	11
787	并	1	6
787	选举	2	18
787	主席	2	15
788	毛孟静	3	26
788	议员	2	12
788	和	1	8
788	多	1	6
788	位	1	7
788	非	1	8
788	建制	2	16
788	派	1	9
788	议员	2	12
788	刚才	2	9
788	说	1	9
788	过	1	6
788	我们	2	12
788	不	1	4
788	信纳	2	16
788	梁君彦	3	27
788	议员	2	12
788	已经	2	11
788	完全	2	13
788	放弃	2	15
788	英籍	2	28
788	或	1	8
788	放弃	2	15
788	英国	2	16
788	的	1	8
788	居留权	3	24
789	在	1	6
789	这	1	7
789	种	1	9
789	情况	2	18
789	下	1	3
789	要	1	9
789	我们	2	12
789	选举	2	18
789	主席	2	15
789	并	1	6
789	不	1	4
789	公道	2	18
790	这	1	7
790	是	1	9
790	第一	2	12
790	点	1	9
791	第二	2	13
791	站	1	10
791	在	1	6
791	你	1	7
791	身后	2	13
