sent_id	clause_text	word_n	character_n
683	或要求他澄清	4	6
683	我已作出特别安排时间	6	10
683	让梁议员在会议厅外向传媒作出交代和澄清	12	19
684	如果各位刚才有出席	5	9
684	便应该知道情况如何	5	9
685	不过	1	2
685	无论当事人如何澄清及解释	6	12
685	在这个会议上	4	6
685	我不能保证令大家满意	7	10
686	作为会议主持人	3	7
686	我只能根据会议规则进行程序	8	13
687	如果议员想确保他的问题得到满意的答复	11	18
687	可以在其他场合提出	5	9
688	今天的会议中则没有办法处理这个问题	10	17
689	我现在想问一问	4	7
689	刚才有哪些议员曾举手想提出规程问题	10	17
690	我看不到	4	4
691	请秘书帮忙把曾举手表示想提出规程问题的议员名单交给我	17	26
692	因为我看不到	5	6
693	今天我不想跟大家争论其他问题	9	14
693	因为我没有权力这样做	6	10
694	我只是执行会议规则	5	9
695	其实我也不是很想主持这会议	10	13
696	不过	1	2
696	根据议事规则附表一第六及七段的规定	11	17
696	由担任议员时间最长的我来主持会议	11	16
697	根据会议规则	3	6
697	我现在只能主持投票的过程	8	12
698	其他事情我无法处理	5	9
699	如果我处理的话	4	7
699	便违反会议规则	4	7
700	是不合法的	4	5
701	大家如果要我表明这个会议究竟是否合法	12	18
701	我只能够说	4	5
701	根据会议规则	3	6
701	这个会议是合法的	6	8
702	议员如果想提出规程问题	6	11
702	我再请大家先返回自己的座位	9	13
703	我会邀请大家发言	5	8
704	我们不离开又怎样呢	6	9
705	如果议员真的不返回座位	6	11
705	也不要紧	3	4
706	但请不要作出骚扰	5	8
706	以便会议可继续进行	5	9
707	根据秘书给我的名单	6	9
707	第一位提出规程问题的议员是毛孟静议员	10	18
708	根据议事规则	3	6
708	今天的规程只能够涉及选举过程	8	14
709	如果有其他问题	4	7
709	请议员在其他场合提出	6	10
710	现在请毛孟静议员提问	5	10
711	感谢主席	2	4
712	我不是故意要为难你或什么	9	12
713	还要感谢你试图安排我们到会议厅外聆听梁君彦议员的解释	15	26
714	我们已听罢他的解释	7	9
715	他说第一封信是关乎其国籍或外国居留权的问题	14	21
716	信中表示已enclosed附上放弃国籍的声明	10	22
717	但相关的copy却并不存在	7	13
718	原来那是一封电邮	6	8
719	第二封信才是正本	6	8
720	但他暂时仍未收到	7	8
721	我想就此提出规程问题	7	10
722	因为基本法已订明	4	8
722	立法会主席必须在外国无居留权	7	14
723	而即使两封信都是由政府发出	10	13
723	但却不一定是法律文件	7	10
724	我们最主要想看的是那份放弃国籍声明Declaration_of_Renunciation_of_British_Citizenship	13	67
725	而我本人也有一份	7	8
726	我们是否应待他收到有关文件	10	13
727	所有事情皆被正式确认后	7	11
727	才展开选举程序呢	5	8
728	好的	2	2
728	谢谢你	2	3
728	毛孟静议员	2	5
729	我刚才说过	4	5
729	你的提问只能够涉及选举过程或与选举有关的事情	14	22
730	但你却要求澄清梁君彦议员的国籍问题	10	17
731	我刚才已作出特别安排	6	10
731	让梁君彦议员向大家和社会大众作出澄清及交代	12	21
732	至于他的答复能否回应你刚才的提问	11	16
732	我并不能够提出任何意见	6	11
733	不过	1	2
733	我想对大家说	5	6
733	鉴于梁君彦议员已经一而再再而三地提供资料	8	20
733	并在公开场合作出澄清	6	10
733	议员大可自行决定稍后会否投票支持他	11	17
734	如果大家认为梁君彦议员的答复未能回应大家的提问	13	23
734	大家可以决定寻求	4	8
735	那么梁天琦也不应该被disqualified	7	22
735	对吗	2	2
736	我也不知道梁君彦议员究竟是否真的有合法权利参选	14	23
736	但梁耀忠议员却要求我们自行考虑是否投票给他吗	14	22
737	你是否也可要求选民自行决定是否投票给梁天琦	14	21
738	由于立法会主席的选举须按照议事规则附表一所订的程序进行	16	27
739	而有关的条文是容许议员在选举主席的会议上	13	20
739	就候选人的事宜进行讨论的	7	12
740	事实上	1	3
740	有关的讨论亦已在昨天特别安排的论坛上	12	18
741	主席	1	2
741	我不是要求讨论	5	7
742	我要求的是法律上的澄清	8	11
743	他一定要提供一份放弃英国国籍声明的正式文件	13	21
744	而最好当然是正本	6	8
745	但如果暂时没有正本	5	9
745	向我们提供一份copy也可以	8	14
746	不过	1	2
746	现时已经说得很清楚	6	9
747	便是按照我的理解	6	8
747	他仍未收到相关文件	5	9
748	试问我们怎可以在这里进行选举的程序呢	11	18
749	据我了解	3	4
749	基本法订明立法会主席不能够拥有任何其他国家的居留权	12	25
750	这方面已清楚订明	5	8
750	但并没有提及候选人	5	9
751	我今天不是要与大家辩论这个问题	10	15
751	但如果大家想澄清的话	6	10
751	便应该透过其他途径	5	9
752	因为我既非具有法律背景的议员	9	14
753	而我这个主席的身份	7	9
753	也不能够作任何回答	6	9
754	我只能够	3	4
755	不好意思	1	4
755	我不是特别要为难你	7	9
755	亦觉得这样插言不礼貌	6	10
756	不要紧	2	3
757	但按照你刚才的说法	6	9
757	作为立法会主席便不能够拥有外国居留权	9	18
758	但是	1	2
758	如果要进行选举的话	5	9
758	有人将于稍后半小时	7	9
758	或十分钟后便会当选主席	7	11
759	但他却未能在今天内向我们提供刚才所说的放弃国籍正式声明	19	27
760	你说得对	4	4
761	多谢	1	2
762	就是一旦他当选	5	7
762	发觉条件不符合规定	5	9
762	他便不应该成为主席	6	9
763	这是正确的	4	5
764	不过	1	2
764	问题是我不能够建议他接着该怎样做	11	16
764	因为我没有这个身份	6	9
765	我只能够主持	4	6
766	主席	1	2
766	那么你坐在这里做什么	7	10
767	你说得对	4	4
768	我也想澄清我坐在这里做什么	10	13
769	根据议事规则	3	6
769	我只是做两件事	6	7
770	第一	1	2
770	主持主席选举的投票	5	9
771	第二	1	2
771	宣布哪位候选人当选	5	9
772	我只是做这两件事	7	8
773	而不应该做其他事	6	8
774	最后	1	2
774	一个规程问题	4	6
775	为了抗争	2	4
775	为表示我不同意现时的程序	8	12
775	我现在也走出来	5	7
775	站在你后面不会离开	7	9
776	即使你呼吁我离开	5	8
776	我亦不会离开	5	6
777	大家是否要一直这样继续下去呢	9	14
778	如果你不影响大家的投票程序	8	13
778	我是不会阻止你的	7	8
779	不过	1	2
779	在投票前	3	4
779	你首先需要确定我梁颂恒和姚松炎三位议员的投票权	13	23
780	其实	1	2
780	我也无权确定你们是否有权投票	11	14
781	我只能够接受秘书给我的名单	9	13
781	包括候选人和有资格投票的议员	8	14
782	其实	1	2
782	你应该向秘书处提出	5	9
782	而不是向我提出	6	7
782	因为我无权代表秘书处说话	7	12
783	如果你要提出	4	6
783	可以向秘书处提出	4	8
784	第二位想提出规程问题的议员是许智峯议员	11	19
785	主席	1	2
785	我想你清醒地想想	6	8
785	我们今天是否	4	6
786	我清醒与否不是由你判断的	10	12
787	我们是否应该继续进行会议并选举主席	10	17
788	毛孟静议员和多位非建制派议员刚才说过	12	18
788	我们不信纳梁君彦议员已经完全放弃英籍或放弃英国的居留权	14	27
789	在这种情况下	5	6
789	要我们选举主席并不公道	7	11
790	这是第一点	4	5
791	第二	1	2
791	站在你身后的数位议员	8	10
791	刚才在宣誓时遇到一些障碍	7	12
792	由于负责监誓的秘书长没有处理他们的宣誓	10	19
793	并表示他们在稍后举行的主席选举中不可以投票	13	21
794	但是	1	2
794	多位议员认为	4	6
794	他们所采用的宣誓方式	6	10
794	历届立法会议员也曾采用类似方式	9	15
794	却没有问题	3	5
795	这证明宣誓过程出现问题	6	11
796	令数位议员稍后无法进行投票	8	13
796	这个选举便不会是公平及符合程序公义的选举	14	20
797	我想请你决定	5	6
797	面对那么多程序公义问题	6	11
797	应否继续进行会议	5	8
797	选出一位没有任何代表性的立法会主席	10	17
798	主席	1	2
798	你担任代理主席亦不容易	7	11
799	但是	1	2
799	我支持你执行议事规则	6	10
799	包括维持议会的秩序	5	9
799	确保我们选举主席的程序能够顺利完成	9	17
800	因为这是宪制工作	5	8
800	亦是全港市民正在看着我们做的事情	12	16
801	此外	1	2
801	我想请你也了解一下议事规则	9	13
802	有议员没有合理理由而在你身后及旁边站着	13	19
803	我恐怕这些议员已涉嫌违反议事规则	9	16
804	希望你考虑请这些议员返回座位	8	14
805	如果他们经过多次劝谕仍不返回座位	9	16
805	我认为你应执行议事规则	7	11
805	以维持议会的秩序	5	8
806	这是第一点	4	5
807	第二点是关于议员的投票权	7	12
808	我同意你的判断	5	7
808	便是秘书长已按照法例依法为我们监誓	10	17
809	我亦认为有数位议员没有依照誓词的内容完成宣誓	14	22
810	因此	1	2
810	在选举主席的过程中不能参与表决	10	15
811	这情况我相信所有议员都明白	8	13
812	由于未能完成宣誓	5	8
812	因此不能参与选举	5	8
813	而秘书长亦对所有他怀疑未能完成宣誓议员给予多一次宣誓的机会	19	29
814	我认为这做法已经兼顾到人情上的考虑	11	17
815	第三点	2	3
815	至于大家质疑梁君彦议员的国籍问题	8	16
815	我早已很关心此事	7	8
815	并多次请梁议员澄清	7	9
815	要求他确认	3	5
816	而他已多次确定地表示事情已经处理好	11	17
817	及后	1	2
817	亦已提供英国领事馆发出的两封信	10	15
817	供大家参阅	3	5
818	当然	1	2
818	议员可以要求梁议员提供一份证书	9	15
819	这点我是理解的	6	7
820	但我看过那两封信后	9	9
820	最低限度认为到此刻	4	9
820	没有其他新证据指梁议员的英籍问题并未处理	13	20
821	既然已定了今天选举主席	8	11
821	我认为我们应按照所订定的时间安排顺利完成选举主席	14	24
822	正如其他选举一样	4	8
822	有人可能会质疑不同候选人的某些声明有误	11	19
823	大家日后可以透过不同方式跟进	7	14
823	包括司法覆核或其他法律程序	7	13
824	作为议员我们都很理解	6	10
825	我希望梁耀忠议员可以公平公正地主持会议	10	19
825	确保我们能够顺利选出主席	7	12
826	主席	1	2
826	我留意到有些同事就两位候选人的其中一人的资格提出了意见或质疑	21	30
827	但我相信在这个会议厅内	8	11
827	虽然不同政治立场的议员对此事抱持不同的态度	13	21
827	但亦不能因此而阻碍今天既定的议程	12	16
828	由我们完成宣誓至今	5	9
828	我相信已浪费了两小时	7	10
829	而阁下的工作亦只是主持今天这项主席选举	13	19
829	所以我希望你不要再浪费时间	8	13
829	直接进入立法会主席选举的程序	7	14
830	谢谢	1	2
831	主席	1	2
831	毛孟静议员刚才提到一个观点	8	13
831	就是按照最严谨最谨慎合理的做法	10	15
832	在我们看到正式文件前	7	10
832	实难以单凭一封电邮或相关文件的副本予以确认	13	21
832	即使我们相信他	4	7
833	我认为今次选举主席	6	9
833	后果十分重大	3	6
833	足以带来宪制危机	4	8
834	我们是否必须如此草率仓促地处理	9	15
835	另一点	3	3
835	刚才也有同事提到	6	8
835	就英国国籍法所订有关取消国籍和居留权的问题上	13	22
835	我认为当中仍有争议	6	9
836	而我们似乎未有充分谘询法律意见	9	15
837	在此情况下	4	5
837	就基本法第七十一条所指的外国居留权问题	10	19
837	我认为在未澄清之前	6	9
837	是否必须在这一刻选举立法会主席	10	15
838	刚才提到规程问题	4	8
839	你说你的责任是主持会议	8	11
839	以及在得出结果后	6	8
839	作出宣布	3	4
840	其实有一件事情是否也属于你的权力范围	13	18
840	就是中止整个会议	5	8
841	面对这些法律观点或风险	6	11
841	你认为今天是否不适宜就选举立法会主席作出决定	14	22
842	多谢主席	2	4
843	我是第一次参与立法会会议	7	12
844	正如李慧琼议员所言	5	9
844	很多香港人正在观看和关注这次会议	10	16
845	正因如此	3	4
845	我们对自己应有更高的要求	9	12
846	刚才我留意到最大的问题是什么	9	14
847	我仍是一名大学生	6	8
848	但这次选举的严谨程度比大学学生会选举更不如	13	21
849	怎可能在尚未确定候选人的国籍便开展整个程式	13	21
850	他现在只是口头表示	6	9
851	虽然有人指那些信件可证实其事	10	14
851	但都不过是口头上的确认	7	11
852	倘若秘书处和主席对整个选举负责	8	15
852	或觉得整个立法会要取信于民	6	13
852	重新取得市民的信任	5	9
852	便更要将每个程式做得更严谨	11	13
852	而非按章工作	5	6
852	即秘书处说不需要查便不查	9	12
853	要求提供一份书面和具有法律效力的文件	11	18
853	本应很简单	3	5
854	即使我参加学生会选举	5	10
854	亦需提供学生证	4	7
854	证明我是大学的学生	6	9
855	主席	1	2
855	如果连如此简单的程序也不能完成	10	15
855	整个立法会不可能取信于人	5	12
856	这是第一个问题	5	7
857	第二个问题	3	5
857	我们现在尚未弄清楚多少议员能够投票	10	17
858	议事规则最基本的精神是确保每位议员有充足机会完成宣誓程序	17	28
859	而秘书长不能基于完全没有法律理据的无理质疑	12	21
859	凭其个人判断向其他议员表示他没有能力主持监誓	13	22
860	我认为这是完全违反了议事规则应有的精神	13	19
861	即让所有议员能够成功完成宣誓程式	9	16
861	然后才进行立法会主席选举	6	12
862	所以	1	2
862	秘书长陈维安刚才的决定或判断完全是arbitrary_use_of_power	10	39
862	是完全没有任何基础的判断	7	12
863	如果大家翻看刚才录影片段	6	12
863	其实三位议员已完整读完誓词	9	13
864	而议事规则只规定议员要完整读出誓词	11	17
865	所以秘书长不能以语气或其他条件为标准	11	18
865	判断他无权监誓	4	7
866	我希望主席明白大家面前有两大问题	10	16
867	如果我们不先处理这些问题	7	12
867	然后才进行主席选举	5	9
867	立法会便难以取信于人	4	10
868	我相信很多议员	4	7
868	包括众多有广大民意基础支持的直选议员	10	18
868	都不能信纳这次选举结果	8	11
869	主席	1	2
869	今天我们向香港人展示一个粗疏得不能再粗疏的程序	16	23
870	梁君彦议员连正本都拿不出来证明自己的国籍	12	20
871	只提供一份副本不像副本的文件	10	14
872	最糟糕的是	4	5
872	他连居留权都未能厘清	7	10
873	如果我们今天在一种如此粗疏的情况下进入选举立法会的程序	17	27
873	主席	1	2
873	就是让梁君彦议员过了海便是神仙	11	15
874	他当然乐意	3	5
875	我觉得大家刚才问的问题都很具体	10	15
876	候选人的资格以至哪些议员合资格投票	9	17
876	我们都未能厘清	5	7
877	在如此混乱粗疏的情况下进入选举程序	10	17
877	主席	1	2
877	我怕你背负的压力会很大	9	11
878	因此	1	2
878	我希望主席你能够耐心聆听议员的意见	10	17
878	然后作出裁决	3	6
879	如果在一种如此不能服众的情况下进行立法会主席选举	15	24
879	香港人是会看到的	7	8
880	谢谢主席	2	4
881	主席	1	2
881	对于你刚才所说	5	7
881	只有立法会主席才有居留权限制	7	14
881	候选人没有	2	5
881	我完全不能接受	5	7
882	如果我们这一刻进行投票	7	11
882	当选者下一刻便成为立法会主席	8	14
883	因此	1	2
883	我们绝对有义务厘清他已完成所有放弃英国居留权的手续	14	25
883	并且交出正本	4	6
883	以正视听	3	4
884	立法会秘书处亦有责任维护这个程序正确和完整地进行	13	24
885	所以	1	2
885	如果梁君彦议员仍然无法交出盖有正规印章的信件正本	14	24
885	他应该不符合参选资格	6	10
886	除了设置两个投票箱	5	9
886	分别供投废票和投给涂谨申议员	9	14
886	我们是否还要为梁君彦议员设置投票箱	10	17
887	这相当影响未来立法会任期内会议如何进行	10	19
887	跟全港公众利益也有莫大关系	9	13
888	我认为这一刻一定要处理这件事	11	14
889	如果梁君彦议员无法交出文件正本	8	15
889	他应该不符合参选资格	6	10
890	我刚才只是依书直说	5	9
890	向大家引述基本法的内容	6	11
890	并没有加入个人意见	5	9
891	由于主席不应加入个人意见	7	12
891	况且当中涉及宪制和法律的问题	8	14
891	我不宜给予任何意见	6	9
892	即使我提出意见	5	7
892	也未必是最正确无误	6	9
893	只供大家参考而已	5	8
894	任何一项选举	4	6
894	不论是我以往参加过的学生会选举	9	15
894	以至今天立法会主席的选举	7	12
895	主席	1	2
895	如果这是正式会议	5	8
895	梁颂恒议员没有资格参加这个会议	7	15
896	主席	1	2
896	那么我修正我第一个问题	7	11
897	我想问我现在究竟有没有权参加这个会议	13	18
898	主席	1	2
898	根据议事规则和相关法例	6	11
898	任何未宣誓的议员不能参加正式会议和发言	12	19
899	主席	1	2
899	那么我下一个问题来了	8	10
900	议事规则第十二条每届任期的首次会议订明	13	19
901	一在立法会每届任期首次会议上	10	14
901	议员须按照本议事规则第一条宗教式或非宗教式宣誓的规定作宗教式或非宗教式宣誓	23	37
902	二在所有出席会议的议员	7	11
902	包括我作宗教式或非宗教式宣誓后	10	15
902	须按照本议事规则第四条立法会主席的选举规定的程序进行立法会主席的选举	19	34
903	主席	1	2
903	这里涉及先后次序的问题	6	11
904	我们尚未完成第一款的程序	8	12
904	即所有出席这次会议的议员进行宣誓	10	16
905	试问怎能进入第二款选举立法会主席的程序	11	19
906	这是很严重的规程问题	7	10
907	既然我已容许其他议员就座	7	12
907	便不会作出不容许议员发言的决定	10	15
908	我会让他发言	5	6
909	主席	1	2
909	如果你确认这是一个正式会议	9	13
909	你这样做严重违反了议事规则第一条的规定	12	19
910	我希望你重新考虑	5	8
911	我认为要改选主席	5	8
912	我和应谢伟俊议员	4	8
913	他不称职	3	4
914	要改选主席	3	5
915	你可以提出质疑	4	7
915	但我已作了决定	6	7
916	在席议员是经过选举确认的议员	8	14
916	虽然他未宣誓	4	6
916	但我会容许他发言	6	8
917	你可以有你的决定	6	8
918	但我想知道	4	5
918	你的决定是否建基于你认为有关议员是否应该正式宣誓	13	24
919	如果你认为他的宣誓有效而准许他发言	11	17
919	你可以此为基础作出决定	8	11
920	但如果你同意有关宣誓不合理和不合法	11	17
920	你这样做便严重违反了议事规则第一条	11	17
921	即使任何议员未曾作最后宣誓	7	13
921	他仍具议员的资格	6	8
921	这是就其身份而言	7	8
922	当然	1	2
922	你可以说他尚未宣誓	7	9
922	尚未是议员	4	5
923	但问题是你刚才尚未宣誓	8	11
923	我已容许你就座	5	7
924	你又如何解释呢	5	7
925	主席	1	2
925	当你宣布进入选举主席的第二阶段	9	15
925	便已确认完成了第一阶段的宣誓仪式	10	16
926	所以	1	2
926	你不要搞错这个逻辑	7	9
927	你说得对	4	4
928	不过问题在于尚未有人取消他的资格	11	16
928	他是未宣誓	4	5
929	你先前在会议上就座	6	9
929	没有人取消你的资格	7	9
929	所以你有资格宣誓	5	8
930	我是指他发言	5	6
930	主席	1	2
931	不是取消资格	4	6
932	这是下一步会处理的问题	9	11
933	我只是提出	4	5
933	议员要完成第一阶段的宣誓	7	12
933	才有资格进入第二阶段参与会议	8	14
934	你可以质疑我的做法	6	9
935	但我认为按照刚才的程序	7	11
935	你们尚未宣誓已有资格在会议厅就座	9	16
935	我是基于这个理念作出决定	7	12
936	你问我理据是什么	6	8
936	我已向你作出解释	6	8
937	无论你接受与否	5	7
937	又或我的决定是对或错	9	10
938	如果你仍视我为主席	7	9
938	并称呼我为主席	5	7
938	你便要接受我的决定	7	9
939	除非你不把我当作主席	7	10
939	那就不用理会我这决定	7	10
940	梁颂恒议员	2	5
940	你是否要继续发言	5	8
941	主席	1	2
941	我明白你不想当丑人	7	9
941	但你不可以违反议事规则	7	11
942	议事规则第一条订明	5	9
942	议员未宣誓便不能参与会议	8	12
943	你可以提出质疑	4	7
943	但我刚才已作出决定	6	9
944	你没有权overrule议事规则作出这决定	9	21
945	你根本没有power作出这决定	8	15
946	我已说了	4	4
947	我的决定可以是错或对	8	10
948	但无论如何	3	5
948	我今天不会跟你争论	7	9
949	这是错的决定	5	6
950	你是否要作出违反议事规则的决定	9	15
951	我已作出决定	4	6
952	如果你不同意我的决定	7	10
952	可以向法庭提出质疑	5	9
953	为何你这些话不跟他们说	8	11
954	为何你不叫他们向法庭提出要执行你的决定	13	19
955	我不是已决定了吗	7	8
956	为何你这些话只对我说	8	10
956	却不对你身旁的人说	8	9
957	我已经作出决定	4	7
957	让他发言	3	4
958	梁耀忠	1	3
958	为何要这样呢	4	6
959	你可否保持中立和公正	6	10
959	按照议事规则来办事	5	9
960	我知道你不会当丑人	7	9
960	也不想为难你	5	6
961	你只需按照议事规则便可以	8	12
962	根据议事规则	3	6
962	我作的决定便是最终决定	8	11
963	主席	1	2
963	规程问题	2	4
964	请大家先坐下	5	6
965	规程问题	2	4
965	主席	1	2
965	立法会是庄严的地方	5	9
966	希望你请那些在你身旁的议员返回座位	11	17
967	请大家坐下	4	5
967	并保持肃静	3	5
968	梁美芬议员	2	5
968	我还未批准你发言	6	8
968	请坐下	3	3
969	我不是插队发言	5	7
969	主席	1	2
970	我希望在你身旁的议员可以返回座位	10	16
970	因为我们感到很骚扰	5	9
971	我们希望主席你一个人主持会议	9	14
972	不应有五个人垂帘听政	7	10
973	你不需要这些人来保护	7	10
973	对吗	2	2
974	梁美芬教授	2	5
975	我们感到非常骚扰	4	8
976	我希望主席裁决	4	7
977	请这五位议员返回座位	7	10
977	因为立法会议事规则	4	9
978	刚才的会议本来进行得很好	8	12
979	第四十二条清楚订明	5	9
980	只是你们提出这些问题	6	10
980	会议便不能进行	5	7
981	主席	1	2
981	我希望你要求那五位议员返回座位	10	15
982	梁美芬议员	2	5
982	我还未叫唤你发言	6	8
983	请你先坐下	5	5
984	下一位是陈志全议员	6	9
985	梁颂恒议员尚未说完	6	9
986	梁颂恒议员	2	5
986	你刚才坐下来	4	6
987	我以为你已发言完毕	6	9
988	请你继续	3	4
989	主席	1	2
989	我忘记说到哪里	5	7
990	刚才较为混乱	3	6
991	其实	1	2
991	在选举中	3	4
992	请议员坐下	4	5
993	在我叫唤议员发言前	6	9
993	请先坐下	4	4
994	梁颂恒议员	2	5
994	请继续发言	3	5
995	在任何选举中	4	6
995	最重要的两点就是候选人资格及选民基础	12	18
996	现在出现了两个问题	6	9
997	第一	1	2
997	候选人的资格成疑	4	8
998	刚才多位议员已说过这点	9	11
998	我不详述	3	4
999	第二个问题是关于投票人的资格	8	14
999	议事规则订明的上一项程序根本未完成	12	17
1000	如何开始下一步选举主席的会议	9	14
1001	议事规则已清楚订明由议员宣誓至选举主席的程序	14	22
1002	在第十二条每届任期的首次会议已有明确规定	14	20
1003	所以	1	2
1003	主席	1	2
1003	请你先看看议事规则	6	9
1003	以决定各事项的先后次序	7	11
1004	应该让每位出席会议的议员作出宗教式或非宗教式宣誓后	17	25
1004	再按照议事规则第四条进行选举主席的程序	11	19
