sent_id	character	component_n	stroke_n
A010008	门	1	3
A010008	心	1	4
A010008	思	2	9
A010008	把	2	7
A010008	自	2	6
A010008	己	1	3
A010008	前	3	9
A010008	途	3	10
A010008	和	2	8
A010008	华	3	6
A010008	紧	3	10
A010008	连	2	7
A010008	起	2	10
A010008	踌	3	14
A010008	躇	4	18
A010008	满	3	13
A010008	志	2	7
A010008	觉	3	9
A010008	得	4	11
A010008	胜	2	9
A010008	券	2	8
A010008	握	3	12
A010009	但	3	7
A010009	高	4	10
A010009	毕	2	6
A010009	业	3	5
A010009	体	2	7
A010009	检	3	11
A010009	表	2	8
A010009	上	2	3
A010009	色	2	6
A010009	盲	2	8
A010009	二	2	2
A010009	字	2	6
A010009	打	2	5
A010009	晕	3	10
A010009	头	1	5
A010009	转	2	8
A010009	向	2	6
A010009	不	1	4
A010009	报	2	7
A010009	师	2	6
A010009	范	3	8
A010009	院	4	9
A010009	尽	2	6
A010009	管	3	14
A010009	录	2	8
A010009	取	2	8
A010009	依	2	8
A010009	然	3	12
A010009	全	2	6
A010009	国	3	8
A010009	宝	2	8
A010009	塔	5	12
A010009	顶	2	8
A010009	跌	2	12
A010009	落	4	12
A010009	下	2	3
A010010	入	1	2
A010010	后	3	6
A010010	佩	3	8
A010010	戴	4	17
A010010	徽	5	17
A010010	孩	2	9
A010010	王	1	4
A010010	终	3	8
A010010	日	1	4
A010010	恹	3	9
A010010	感	4	13
A010010	到	2	8
A010010	活	2	9
A010010	无	1	4
A010010	味	2	8
A010011	每	2	7
A010011	回	3	6
A010011	离	4	10
A010011	很	2	9
A010011	近	2	7
A010011	里	1	7
A010011	咀	2	8
A010011	嚼	5	20
A010011	孤	2	8
A010011	独	2	9
A010012	关	2	6
A010012	小	1	3
A010012	屋	2	9
A010012	做	4	11
A010012	认	2	4
A010012	真	3	10
A010012	读	3	10
A010012	书	1	4
A010012	样	2	10
A010012	瞒	3	15
A010012	哄	3	9
A010012	际	2	7
A010012	正	2	5
A010012	挣	2	9
A010012	扎	2	4
A010013	经	3	8
A010013	常	3	11
A010013	旷	2	7
A010013	课	2	10
A010013	却	2	7
A010013	告	2	7
A010013	诉	2	7
A010013	今	1	4
A010014	没	2	7
A010014	有	1	6
A010014	对	2	5
A010014	憧	3	15
A010014	憬	5	15
A010014	被	2	10
A010014	欺	3	12
A010014	骗	2	12
A010014	们	2	5
A010014	道	2	14
A010014	枕	2	8
A010014	放	2	8
A010014	武	2	8
A010014	侠	2	8
A010014	说	4	9
A010014	黄	3	11
A010014	刊	2	5
A010015	直	2	8
A010015	四	3	5
A010015	年	2	6
A010015	级	2	6
A010015	快	2	7
A010015	时	2	7
A010015	功	2	5
A010015	及	1	3
A010015	格	3	10
A010015	现	2	8
A010015	压	2	6
A010015	垮	4	9
A010016	茫	3	9
A010016	想	3	13
A010016	死	3	6
A010017	犹	2	7
A010017	豫	2	15
A010017	忽	2	8
A010017	享	3	8
A010017	受	3	8
A010017	爱	3	10
A010017	情	2	11
A010017	欢	2	6
A010017	乐	2	5
A010017	于	1	3
A010017	魔	2	20
A010017	鬼	2	9
A010017	般	2	10
A010017	地	2	6
A010017	扑	2	5
A010017	邻	2	7
A010017	居	3	8
A010017	女	1	3
A010017	惊	4	11
A010017	慌	4	12
A010017	残	2	9
A010017	忍	2	7
A010017	昏	2	8
A010017	撞	3	15
A010017	逃	2	9
A010018	当	2	6
A010018	我	2	7
A010018	以	2	4
A010018	能	4	10
A010018	可	2	5
A010018	她	2	6
A010018	束	1	7
A010018	手	1	4
A010018	策	2	12
A010018	脑	4	10
A010018	片	1	4
A010018	空	2	8
A010018	白	1	5
A010018	声	2	7
A010018	叙	3	9
A010018	述	2	8
A010018	犯	2	5
A010018	罪	2	13
A010018	景	4	12
A010018	低	2	7
A010018	去	2	5
A010019	强	3	12
A010019	奸	2	6
A010019	杀	2	6
A010019	缓	3	12
A010019	执	2	14
A010019	行	3	6
A010020	血	2	6
A010020	事	3	8
A010020	面	5	9
A010020	伤	3	6
A010021	给	4	9
A010021	察	3	14
A010021	长	1	4
A010021	信	2	9
A010021	写	3	5
A010021	处	2	5
A010021	极	2	7
A010021	也	1	3
A010021	分	2	4
A010022	约	2	6
A010022	定	2	8
A010022	第	3	11
A010022	次	2	6
A010022	谈	3	10
A010022	话	2	8
A010022	析	2	8
A010022	原	3	10
A010022	因	2	6
A010023	如	2	6
A010023	果	2	8
A010023	请	2	10
A010023	老	2	6
A010023	要	2	9
A010023	只	2	5
A010023	用	2	5
A010023	荣	2	9
A010023	誉	3	13
A010023	激	4	16
A010023	励	3	7
A010023	青	2	8
A010023	少	2	4
A010023	让	2	5
A010023	懂	3	15
A010023	更	1	7
A010023	多	2	6
A010023	挫	4	10
A010023	折	2	7
A010024	怀	2	7
A010024	深	4	11
A010024	痛	3	12
A010024	苦	3	8
A010024	番	2	12
A010025	恰	4	9
A010025	锐	4	12
A010025	气	3	4
A010025	找	2	7
A010025	此	2	6
A010025	步	1	7
A010025	渊	3	11
A010026	铁	2	10
A010026	窗	4	12
A010027	反	2	4
A010027	省	2	9
A010027	号	2	6
A010027	间	2	7
A010027	办	1	4
A010027	公	2	4
A010027	室	2	9
A010027	叶	2	5
A010027	洪	3	9
A010027	祥	2	10
A010028	挺	3	9
A010028	曾	4	12
A010028	运	3	7
A010028	动	3	6
A010028	员	2	7
A010029	弃	2	7
A010029	商	3	11
A010030	队	2	4
A010030	配	2	10
A010030	杂	2	6
A010030	务	2	5
A010030	担	3	8
A010030	任	2	6
A010030	服	2	8
A010030	法	2	8
A010030	并	1	6
A010030	且	1	5
A010030	靠	3	15
A010031	梦	3	11
A010031	龄	2	13
A010031	岁	2	6
A010032	候	3	10
A010032	好	2	6
A010033	差	2	9
A010033	特	3	10
A010033	别	3	7
A010033	喜	3	12
A010033	线	2	8
A010033	电	1	5
A010033	类	2	9
A010033	籍	4	20
A010033	种	2	9
A010033	锁	3	12
A010033	拿	4	10
A010033	撬	4	15
A010034	偷	4	11
A010034	东	1	5
A010034	西	1	6
A010035	难	2	10
A010035	堪	2	12
A010035	笑	2	10
A010036	军	2	6
A010036	官	2	8
A010036	亲	2	9
A010037	干	1	3
A010037	部	3	10
A010037	力	1	2
A010037	都	3	10
A010037	视	2	8
A010037	怕	2	8
A010037	坏	2	7
A010037	零	2	13
A010037	钱	2	10
A010037	致	3	10
A010037	参	3	8
A010037	加	2	5
A010037	班	3	10
A010037	组	2	8
A010037	织	3	8
A010037	郊	3	8
A010037	游	4	12
A010038	兴	2	6
A010038	踏	3	15
A010038	寻	2	6
A010038	秋	2	9
A010038	街	5	12
A010038	巷	3	9
A010038	店	3	8
A010038	闲	2	7
A010038	逛	3	10
A010038	天	1	4
A010038	晚	2	11
A010038	再	1	6
A010038	装	3	12
A010038	愉	4	12
A010039	虚	2	11
A010039	求	1	7
A010039	见	1	4
A010040	怎	2	9
A010040	么	1	3
A010041	考	2	6
A010041	月	1	4
A010041	除	3	9
A010041	发	1	5
A010041	六	2	4
A010041	元	2	4
A010041	助	2	7
A010041	金	2	8
A010042	八	1	2
A010042	五	1	4
A010042	品	3	9
A010042	济	2	9
A010042	抛	3	7
A010043	园	3	7
A010044	囊	5	22
A010044	艰	2	8
A010044	涩	3	10
A010045	安	2	6
A010045	贫	3	8
A010046	申	1	5
A010046	退	2	9
A010046	司	3	5
A010046	职	3	11
A010047	埋	2	10
A010047	颇	2	11
A010047	绩	3	11
A010048	送	3	9
A010048	张	2	7
A010048	支	2	4
A010049	联	3	12
A010049	系	2	7
A010049	承	1	8
A010049	包	2	5
A010049	项	2	9
A010049	工	1	3
A010049	程	3	12
A010049	急	3	9
A010049	盗	3	11
A010049	该	2	8
A010049	由	1	5
A010050	单	2	8
A010050	位	2	7
A010050	提	2	12
A010050	准	2	10
A010050	备	2	8
A010050	证	2	7
A010050	据	4	11
A010052	像	2	13
A010052	棵	2	12
A010052	石	1	5
A010052	草	3	19
A010052	按	3	9
A010052	希	3	7
A010053	挥	3	9
A010053	量	3	12
A010054	容	2	9
A010054	易	2	8
A010054	脱	4	11
A010054	横	2	15
A010054	冲	2	6
A010054	疯	2	9
A010055	刚	3	6
A010055	摇	3	13
A010057	攥	5	23
A010057	纸	2	7
A010057	币	2	4
A010057	踟	3	15
A010057	蹰	4	19
A010057	畸	4	13
A010057	形	2	7
A010057	幼	2	5
A010057	萌	3	11
A010057	芽	2	7
A010059	劳	2	7
A010059	改	2	7
A010059	局	2	7
A010059	副	4	11
A010059	薛	3	16
A010059	文	2	4
A010059	璞	3	16
A010059	穿	2	9
A010059	囚	3	5
A010059	惜	3	11
A010059	漫	4	14
A010059	作	2	7
A010059	值	3	10
A010059	太	1	4
A010059	惨	4	11
A010061	推	2	11
A010061	翻	3	18
A010061	产	1	6
A010061	阶	3	6
A010061	专	1	4
A010061	政	2	9
A010061	权	2	6
A010061	主	2	5
A010061	义	1	3
A010061	制	2	8
A010061	目	1	5
A010061	危	3	6
A010061	害	3	10
A010061	民	1	5
A010061	共	2	6
A010061	革	3	9
A010061	命	3	8
A010062	列	2	6
A010062	各	2	6
A010062	之	1	3
A010062	首	2	9
A010063	押	2	18
A010063	名	2	6
A010063	散	3	12
A010063	几	1	2
A010063	其	2	8
A010063	它	2	5
A010063	编	2	12
A010063	殊	2	10
A010063	禁	3	13
A010063	隔	2	12
A010064	警	5	19
A010064	造	3	10
A010064	倍	3	10
A010065	百	2	6
A010065	七	1	2
A010065	型	3	9
A010066	尹	1	4
A010066	介	2	4
A010066	绍	3	8
A010066	况	3	7
A010067	根	2	10
A010067	具	2	8
A010068	优	2	6
A010068	越	2	12
A010068	淫	3	11
A010068	窃	3	9
A010068	等	3	12
A010069	还	2	7
A010069	吃	3	6
A010069	馒	4	14
A010069	竟	3	11
A010070	机	2	6
A010070	词	2	7
A010070	夺	2	6
A010070	理	2	11
A010070	脾	2	12
A010071	数	3	13
A010071	减	4	11
A010072	狭	2	9
A010072	进	2	7
A010072	拘	3	8
A010073	尤	1	3
A010073	方	2	4
A010073	脸	3	11
A010073	身	1	7
A010073	结	3	9
A010073	简	3	13
A010073	两	1	7
A010073	企	2	6
A010073	图	4	8
A010073	厦	3	12
A010073	渡	4	12
A010073	岸	3	9
A010074	奇	3	8
A010074	边	2	5
A010074	花	3	7
A010074	世	1	5
A010074	界	3	9
A010075	底	2	8
A010075	什	2	4
A010077	跑	3	12
A010078	听	2	7
A010078	辛	2	7
A010078	撵	4	15
A010079	搞	2	13
A010079	赚	2	14
A010079	哪	3	9
A010079	设	2	6
A010081	仅	2	4
A010081	化	2	4
A010082	问	2	6
A010082	仰	3	6
A010082	题	2	15
A010082	神	2	9
A010084	轻	3	9
A010084	陈	2	7
A010084	辉	3	12
A010084	陪	3	10
A010084	乃	1	2
A010084	讨	2	5
A010084	论	3	6
A010085	沉	3	7
A010085	静	2	14
A010085	带	3	9
A010085	稚	2	13
A010085	汽	4	7
A010085	车	1	4
A010085	调	4	10
A010086	确	2	12
A010086	传	2	6
A010086	宣	4	9
A010087	托	2	6
A010087	叛	3	9
A010087	投	2	7
A010087	敌	2	10
A010089	戚	3	11
A010089	件	2	6
A010089	材	2	7
A010089	料	2	10
A010089	早	2	12
A010089	熟	5	15
A010089	维	2	11
A010089	待	3	9
A010089	复	3	9
A010089	物	2	8
A010089	偏	2	11
A010090	恼	4	9
A010090	接	3	11
A010090	踵	2	16
A010091	先	2	6
A010091	友	1	4
A010091	婚	3	11
A010092	适	2	9
A010092	切	2	4
A010092	抵	2	8
A010092	触	2	13
A010092	勇	3	9
A010093	捡	3	10
A010093	块	2	7
A010093	碎	5	13
A010093	玻	2	9
A010093	璃	5	14
A010093	悄	3	10
A010093	吞	2	7
A020001	段	2	9
A020001	历	2	4
A020001	史	1	5
A020001	阿	3	7
A020001	沛	2	7
A020001	·	0	0
A020001	旺	2	8
A020001	晋	2	10
A020001	美	2	9
A020001	观	2	6
A020001	藏	3	17
A020001	档	3	10
A020001	案	3	10
A020001	馆	3	11
A020002	温	3	12
A020002	闽	2	9
A020002	福	4	13
A020002	继	2	10
A020002	禹	3	9
A020003	６	0	0
A020003	７	0	0
A020003	午	2	4
A020003	阳	2	6
A020003	光	2	6
A020003	明	2	8
A020003	媚	3	12
A020003	晴	2	12
A020004	签	3	13
A020004	订	2	4
A020004	平	1	5
A020004	解	3	13
A020004	协	2	6
A020004	议	2	5
A020004	９	0	0
A020004	汉	2	5
A020004	唯	2	11
A020004	健	3	10
A020004	者	2	8
A020004	委	2	8
A020004	治	3	8
A020004	区	2	4
A020004	４	0	0
A020004	０	0	0
A020004	幕	4	13
A020005	央	1	5
A020005	府	3	8
A020005	李	2	7
A020006	站	3	10
A020006	照	4	13
A020006	仍	2	6
A020006	印	2	5
A020006	章	2	11
A020006	争	2	6
A020006	休	2	6
A020007	你	3	7
A020007	嘛	2	16
A020007	笔	2	10
A020007	吗	2	6
A020008	卷	2	8
A020008	帙	2	8
A020008	浩	3	10
A020008	瀚	4	19
A020008	显	2	9
A020008	精	2	14
A020008	抖	2	7
A020008	擞	4	16
A020009	仔	2	5
A020009	细	2	8
A020009	朝	2	12
A020009	新	3	12
A020010	达	2	6
A020010	赖	3	13
A020010	喇	3	12
A020010	丹	1	4
A020010	增	5	15
A020010	嘉	4	14
A020010	措	3	11
A020010	献	5	13
A020010	毛	1	4
A020010	席	3	10
A020010	颂	3	10
A020010	微	5	13
A020010	周	3	8
A020010	围	2	7
A020010	迹	2	9
A020010	诗	3	8
A020010	歌	5	14
A020010	意	2	13
A020010	象	3	11
A020010	征	2	8
A020011	镶	6	22
A020012	讲	2	6
A020012	赢	5	17
A020012	掌	3	12
A020013	画	3	8
A020013	巴	1	4
A020013	幅	4	12
A020013	饰	3	8
A020013	节	2	5
A020014	顿	2	10
A020014	记	2	5
A020014	黑	2	12
A020014	暗	2	13
A020014	获	3	10
A020015	棉	3	12
A020015	姑	3	8
A020015	娘	2	10
A020015	嫁	3	13
A020016	彭	3	12
A020016	聚	3	14
A020016	春	2	9
A020016	芳	2	7
A020016	树	3	9
A020016	壮	2	6
A020017	１	0	0
A020017	２	0	0
A020017	迎	3	7
A020017	锣	3	13
A020017	鼓	3	13
A020017	县	2	7
A020017	寺	2	6
A020017	村	2	7
A020017	振	2	10
A020017	闹	3	8
A020017	够	4	11
A020017	红	2	6
A020017	火	1	4
A020018	英	2	8
A020018	袋	3	11
A020018	８	0	0
A020018	３	0	0
A020018	良	2	7
A020018	本	2	5
A020018	科	2	9
A020018	技	2	7
A020018	套	2	10
A020018	夏	2	10
A020018	播	3	15
A020018	标	2	9
A020019	镜	4	16
A020019	框	3	10
A020019	指	3	9
A020020	留	3	10
A020020	影	5	15
A020020	党	3	10
A020020	领	2	11
A020020	导	2	6
A020020	括	2	9
A020020	团	2	6
A020021	妈	2	6
A020021	递	3	10
A020021	糖	4	16
A020021	妆	2	6
A020021	闺	3	9
A020021	硬	2	12
A020021	逼	4	12
A020022	些	4	8
A020023	婆	3	11
A020023	卓	3	8
A020023	宿	3	11
A020023	异	2	16
A020023	爆	5	19
A020023	炸	2	9
A020023	性	2	8
A020023	闻	2	9
A020024	客	3	9
A020025	洞	4	9
A020025	房	2	8
A020025	挤	2	9
A020027	伙	2	6
A020027	纷	3	7
A020027	抢	3	15
A020028	疙	3	8
A020028	瘩	5	14
A020029	桃	3	10
A020030	句	2	5
A020030	逗	2	10
A020030	合	3	6
A020031	旬	2	6
A020031	赵	2	9
A020031	计	2	4
A020031	株	2	10
A020031	距	2	11
A020031	密	3	11
A020031	略	3	11
A020031	亩	2	7
A020032	胡	3	8
A020032	拉	2	8
A020032	茬	3	9
A020032	媳	3	13
A020032	妇	2	6
A020033	旁	1	10
A020033	才	1	3
A020034	恋	2	10
A020034	培	3	11
A020034	５	0	0
A020034	篇	2	15
A020034	术	1	5
A020034	旗	4	14
A020034	示	3	5
A020034	户	2	4
A020034	兵	2	7
A020034	举	3	9
A020034	杯	2	8
A020034	庆	2	6
A020034	贺	3	9
A020034	财	2	7
A020035	宋	2	7
A020035	邀	4	16
A020036	丰	1	4
A020036	铃	2	10
A020036	率	2	11
A020036	域	4	11
A020036	试	3	8
A020036	验	3	10
A020036	乡	1	3
A020036	需	2	14
A020036	供	3	8
A020037	堂	3	11
A020038	珠	2	10
A020039	盼	3	9
A020040	持	3	9
A020040	续	3	11
A020040	研	2	9
A020040	究	2	7
A020041	建	2	8
A020042	俺	3	10
A020042	瑞	3	13
A020042	竹	1	6
A020042	麦	2	7
A020042	啥	4	11
A020043	哈	4	9
A020044	咱	2	9
A020045	语	3	9
A020045	蜜	3	14
A020045	呀	2	7
A020047	溜	4	13
A020048	吁	2	6
A020048	坐	3	7
A020049	抓	2	7
A020049	撮	4	15
A020049	土	1	3
A020049	捻	3	11
A020050	壤	6	20
A020051	栽	2	10
A020051	比	1	4
A020054	欠	2	4
A020054	债	3	10
A020054	宗	2	8
A020054	贷	3	9
A020054	款	3	12
A020054	拍	2	8
A020054	卖	2	8
A020054	场	2	6
A020055	何	3	7
A020055	海	3	10
A020055	燕	5	16
A020056	旧	2	5
A020056	楼	3	13
A020057	丽	3	7
A020057	圳	2	6
A020057	怡	3	8
A020057	往	2	8
A020057	寿	2	7
A020057	群	3	13
A020057	热	3	10
A020057	非	1	8
A020057	赏	3	12
A020057	墅	3	14
A020058	峰	3	10
A020058	幢	3	15
A020058	层	3	7
A020058	环	2	8
A020058	球	2	11
A020058	展	3	10
A020058	银	2	11
A020058	登	2	12
A020059	拖	3	8
A020059	迄	3	6
A020059	逾	4	12
A020059	利	2	7
A020059	息	2	10
A020060	初	2	7
A020060	构	3	8
A020060	偿	4	11
A020061	交	2	6
A020061	所	2	8
A020061	布	2	5
A020061	竞	3	10
A020062	牌	2	12
A020062	氛	3	8
A020062	跃	2	11
A020063	香	2	9
A020063	港	4	12
A020064	至	2	6
A020064	剩	4	12
A020064	遂	3	12
A020064	升	1	4
A020064	刻	2	8
A020064	停	5	11
A020064	故	3	9
A020064	响	3	9
A020064	烈	3	10
A020064	随	3	11
A020064	便	2	9
A020064	阵	2	6
A020065	逐	2	10
A020066	替	3	12
A020068	摄	4	13
A020068	相	2	9
A020068	音	2	9
A020068	汗	2	6
A020068	淋	3	11
A020068	最	3	12
A020070	答	4	12
A020071	槌	3	13
A020072	礼	2	5
A020072	限	2	8
A020072	崔	2	11
A020073	谁	2	10
A020074	圈	4	11
A020074	奋	2	8
A020074	尝	3	9
A020075	占	2	5
A020075	总	3	9
A020075	％	0	0
A020075	较	3	10
A020075	效	3	10
A020075	益	3	10
A020076	将	3	9
A020077	圆	3	10
A020078	刘	2	6
A020078	昌	2	8
A020078	晓	3	10
A020079	夜	3	8
A020079	油	2	8
A020079	钻	3	10
A020079	井	1	4
A020079	睹	3	13
A020080	山	1	8
A020080	营	3	11
A020080	疆	7	19
A020080	库	2	7
A020080	尔	2	5
A020080	勒	2	11
A020080	遥	3	13
A020081	木	1	4
A020081	勘	2	11
A020081	探	4	11
A020081	战	3	9
A020081	通	3	10
A020081	与	2	3
A020082	口	1	3
A020083	抬	3	8
A020083	腕	4	12
A020083	似	2	6
A020083	乎	1	6
A020083	久	1	3
A020083	慢	4	14
A020085	绪	3	11
A020085	旋	3	11
A020085	焦	2	12
A020085	灼	2	7
A020085	欣	2	8
A020086	苏	2	7
A020086	仁	3	4
A020086	筒	4	12
A020086	啊	4	10
A020088	病	2	10
A020091	惦	3	11
A020091	念	2	8
A020093	喘	3	12
A020094	千	1	3
A020094	忧	2	7
A020094	呢	3	8
A020094	撑	4	15
A020094	弱	4	11
A020095	赴	2	9
A020095	医	2	7
A020095	榻	3	14
A020096	韩	2	12
A020096	雪	2	11
A020096	撅	5	15
A020096	嘴	4	16
A020097	爸	2	8
A020099	森	3	12
A020099	资	3	10
A020099	划	2	6
A020099	整	3	16
A020099	奔	3	8
A020099	波	2	8
A020099	南	4	9
A020100	赶	2	10
A020101	呼	2	8
A020101	唤	2	10
A020101	忘	2	7
A020101	足	2	7
A020101	遍	2	12
A020101	劲	3	7
A020101	喊	4	12
A020101	丈	1	3
A020101	夫	1	4
A020101	住	2	7
A020103	远	3	7
A020104	注	2	8
A020104	掩	3	11
A020104	泪	2	8
A020104	水	1	4
A020104	涌	3	10
A020104	眼	2	11
A020104	帘	2	8
A030001	届	2	8
A030001	奥	3	12
A030001	赛	4	14
A030001	彤	2	7
A030001	遇	2	12
A030001	鲜	2	14
A030003	林	2	8
A030003	匹	2	4
A030003	克	3	7
A030003	载	2	10
A030003	返	3	7
A030003	钢	3	9
A030004	台	2	5
A030004	梁	3	11
A030004	淑	4	11
A030004	芬	3	7
A030005	凯	3	8
A030005	归	2	5
A030005	魏	3	17
A030006	俩	2	9
A030006	烧	3	10
A030006	厂	1	2
A030007	泰	2	10
A030007	坤	2	8
A030007	乘	3	10
A030007	缝	4	13
A030007	插	3	12
A030007	针	2	7
A030007	属	2	12
A030008	辅	2	11
A030008	寒	4	12
A030008	暑	3	12
A030008	假	4	11
A030008	排	2	11
A030009	买	2	6
A030009	养	2	9
A030010	摆	3	13
A030010	稿	2	15
A030010	堆	2	11
A030011	源	4	13
A030011	茂	2	8
A030011	齐	2	6
A030011	勉	2	9
A030011	努	3	7
A030011	祖	2	9
A030012	默	2	16
A030014	倒	3	10
A030015	锦	3	13
A030015	农	1	6
A030015	巧	2	5
A030015	迷	2	9
A030015	津	2	9
A030016	喀	4	12
A030016	嚓	4	17
A030016	闪	2	5
A030016	瞬	5	17
A030016	永	1	15
A030016	凝	5	16
A030017	吕	2	6
A030017	鸿	3	11
A030017	宾	3	10
A030017	遗	3	12
A030019	傍	2	12
A030020	刺	2	8
A030020	肌	2	6
A030020	骨	2	9
A030020	风	2	4
A030020	掠	4	11
A030020	梢	3	11
A030020	呜	2	4
A030020	咽	3	19
A030021	半	1	5
A030021	莒	3	9
A030022	著	3	11
A030022	模	4	14
A030023	览	3	9
A030024	米	1	6
A030024	矮	3	13
A030024	盘	2	11
A030024	炕	3	8
A030025	杨	2	7
A030025	躬	2	10
A030025	翼	4	17
A030025	辆	2	11
A030026	晰	3	12
A030026	辨	3	16
A030026	链	3	12
A030026	牙	1	4
A030026	磨	2	16
A030026	锃	3	12
A030026	亮	4	9
A030026	乌	1	4
A030027	架	3	9
A030027	锈	3	12
A030027	牛	1	4
A030027	皮	1	5
A030027	座	4	10
A030027	补	2	7
A030027	丁	1	2
A030029	搬	3	13
A030029	众	3	6
A030029	访	2	6
A030029	板	3	8
A030029	凳	3	14
A030029	淡	3	11
A030029	涂	3	10
A030029	漆	4	14
A030031	唐	3	10
A030031	抽	2	8
A030031	绢	3	10
A030031	抹	2	8
A030031	灰	2	6
A030031	尘	2	6
A030032	丝	3	5
A030032	轮	3	8
A030032	辐	4	13
A030032	突	2	9
A030032	双	2	4
A030032	抱	3	8
A030032	泣	2	8
A030032	操	5	16
A030032	创	3	6
A030032	富	4	12
A030032	串	1	7
A030032	哭	3	10
A030032	男	2	7
A030032	挂	3	9
A030033	亭	4	9
A030033	蹲	4	19
A030033	颤	7	19
A030033	摸	4	13
A030033	悉	2	11
A030033	喃	5	12
A030033	哥	4	10
A030034	甚	1	9
A030034	收	2	6
A030034	封	3	9
A030035	例	3	8
A030035	沂	2	7
A030036	染	3	9
A030037	镇	4	15
A030037	沙	2	7
A030037	哑	2	19
A030037	贵	2	9
A030038	吧	2	7
A030039	驶	2	8
A030041	帅	2	5
A030041	坠	3	7
A030041	童	2	12
A030042	恙	2	10
A030042	险	3	9
A030043	邱	2	7
A030044	即	2	7
A030044	毁	3	13
A030044	普	3	12
A030044	挽	2	10
A030044	救	2	11
A030045	朗	2	10
A030045	屯	1	4
A030045	宅	2	10
A030046	胖	2	9
A030046	墩	5	15
A030046	骑	4	11
A030047	迈	2	6
A030047	腿	3	13
A030048	另	2	5
A030048	滑	2	12
A030048	扒	2	5
A030048	悬	3	11
A030049	叫	2	5
A030049	垃	2	8
A030049	圾	2	6
A030049	敲	2	14
A030049	姥	2	9
A030049	钥	2	9
A030049	匙	2	11
A030049	弹	3	11
A030050	飞	1	3
A030050	撕	4	15
A030050	肺	2	18
A030051	呆	2	7
A030051	凉	4	10
A030051	吓	2	6
A030051	捂	3	10
A030052	荧	2	9
A030052	灯	2	6
A030052	妻	3	8
A030052	完	3	7
A030052	欲	2	11
A030053	衣	2	6
A030054	侧	3	8
A030054	伸	2	7
A030054	臂	4	17
A030055	秒	2	9
A030055	摔	3	14
A030057	箭	4	15
A030058	刹	3	8
A030059	击	2	5
A030059	砸	3	10
A030059	额	4	15
A030059	顺	2	9
A030059	颊	2	12
A030060	哇	3	9
A030060	流	2	10
A030061	窜	2	12
A030062	姓	2	8
A030063	拦	4	8
A030063	浑	3	9
A030064	疗	2	7
A030065	睛	2	13
A030065	充	2	6
A030065	鼻	3	14
A030065	裂	3	12
A030066	挡	3	9
A030066	肿	2	8
A030066	腼	2	13
A030066	腆	3	12
A030067	顾	3	10
A030068	爷	2	6
A030068	孙	2	6
A030068	恩	4	10
A030068	雷	2	13
A030068	锋	3	12
A030069	演	4	14
A030070	庄	2	6
A030071	宁	2	5
A030071	族	3	11
A030071	卡	2	12
A030072	跳	2	13
A030072	卸	2	9
A030072	紊	2	10
A030072	乱	2	7
A030073	篷	4	16
A030074	坚	3	7
A030074	戏	2	6
A030074	购	3	8
A030074	置	3	13
A030075	贡	2	7
A030075	肯	2	8
A030076	添	3	11
A030077	舞	3	14
A030078	帮	3	9
A030078	宽	3	10
A030078	积	3	10
A030079	怪	3	8
A030079	称	3	10
A030080	搭	5	12
A030081	钟	2	9
A030082	浓	2	9
A030082	郁	1	8
A030083	映	2	9
A030083	基	3	11
A030083	弊	3	14
